x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.651548531,0.632139127,0.072217249,0.205783306,0.311782597,-1.271469476,0.018549888,0.09557242,0.21669823,-0.340925769,-0.312733082,-0.191417667
0.80924868,0.059865575,0.441319481,0.525465894,0.078879099,-0.259322109,0.010996627,0.075834385,0.0297092,-0.049326114,0.02204803,-0.039669427
0.18594271,0.087906037,0.481848852,0.742320619,0.03333724,-0.09984361,0.01774463,0.031860628,0.012774112,-0.007352566,0.013651805,-0.011902851
0.702285892,0.54102969,0.415660993,0.631262793,0.08122048,-0.246357365,0.019768059,0.056288819,0.032976271,-0.041270572,-0.007071624,-0.0326932
0.798267537,0.196336716,0.426377733,0.531703405,0.086957987,-0.284127047,0.012983897,0.076037575,0.033668717,-0.053682176,0.010867746,-0.042584852
0.522051312,0.097474032,0.108511827,0.331226289,0.13277034,-0.531630182,0.035312638,0.121637275,0.082545341,-0.104823679,-0.002777965,-0.062896009
0.652304108,0.53458036,0.468659811,0.277640906,0.272103414,-1.06064653,0.032317974,0.134262375,0.079670482,-0.254010616,-0.191600763,-0.234521944
0.598079381,0.808178796,0.983127338,0.607546761,0.114305022,-0.320422564,0.03395423,0.060442714,0.008292122,-0.056560443,-0.034685359,-0.066044982
0.304456408,0.365581649,0.583411006,0.556943125,0.083296209,-0.271856925,0.03883749,0.064427738,0.024440031,-0.033503919,-0.001778791,-0.044441217
0.458109161,0.342419754,0.405875708,0.158600263,0.391211394,-1.914690348,0.095979384,0.227287724,0.120984657,-0.455173938,-0.346670792,-0.441306129
0.987379386,0.642977755,0.042356301,0.493083264,0.113344303,-0.347484119,0.000435013,0.06430682,0.072508351,-0.07626455,-0.039781218,-0.029881347
0.455020374,0.742121378,0.264613987,0.036439317,0.74128291,-3.654419452,0.10535298,-0.218993598,0.351731519,-1.278988493,-1.229265311,-1.127068343
0.530344316,0.506475503,0.289355775,0.348433713,0.186141318,-0.702036954,0.049470458,0.107372345,0.086949901,-0.142376078,-0.093587907,-0.11490792
0.748061905,0.639226461,0.873392292,0.405231841,0.196515778,-0.625035482,0.023569041,0.100658039,0.004774626,-0.147132222,-0.098400556,-0.149842959
0.219395686,0.625350523,0.376185681,0.773709577,0.046114273,-0.132253326,0.023746441,0.032029426,0.020215041,-0.010294946,-0.000276558,-0.013661487
0.058564712,0.144585764,0.262029381,0.609696503,0.044864068,-0.144699413,0.027427149,0.041091396,0.022118152,-0.009325686,0.011543004,-0.015188638
