x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.295427958,0.113962197,0.451348756,0.687861586,0.042109878,-0.129849277,0.020035084,0.039551433,0.016534671,-0.012917629,0.014698487,-0.015957515
0.584779204,0.025090813,0.949831239,0.043070651,0.522271102,-2.540649174,-0.037163687,0.499914366,-0.362437009,-0.888388272,-0.412518111,-0.639514756
0.983549006,0.381247733,0.317341478,0.292504625,0.220643777,-0.812091795,-0.038850133,0.14311454,0.096627556,-0.196516,-0.110529262,-0.161040032
0.220468309,0.731308371,0.797970136,0.076705427,0.582390909,-2.407197723,0.317517314,-0.06943075,-0.197215204,-0.718199665,-0.883031592,-0.824525857
0.093592578,0.524251055,0.060732944,0.600125874,0.057371267,-0.180634517,0.033963259,0.039681564,0.035072035,-0.013636872,-0.00629655,-0.012302673
0.476800184,0.921562902,0.421554555,0.925109038,0.04237098,-0.110506898,0.017096616,0.025756554,0.018092613,-0.011130077,-0.002371586,-0.010302898
0.731441818,0.759857602,0.910078044,0.976188411,0.042947286,-0.108068789,0.013042386,0.029640268,0.009914016,-0.013551756,0.002943853,-0.015223948
0.525274072,0.389316937,0.538457378,0.748067175,0.050780354,-0.148530812,0.018387384,0.040876385,0.01805201,-0.018781341,0.007464695,-0.019022002
0.555467379,0.279630554,0.415470591,0.775205529,0.04125477,-0.120291278,0.014481307,0.035628535,0.017298076,-0.015036995,0.01064935,-0.01286718
0.053717874,0.161906162,0.684695479,0.679993137,0.042738683,-0.12990772,0.025879504,0.03901841,0.011380928,-0.007307171,0.01264402,-0.019947317
0.608542299,0.87185272,0.563893002,0.97070776,0.040609283,-0.104088516,0.014340829,0.026107322,0.015083503,-0.011569156,0.000150649,-0.011031035
0.950696144,0.434728815,0.022340697,0.941621916,0.026994316,-0.070993657,0.005560575,0.022070268,0.016075789,-0.010181286,0.006717707,-0.001753178
0.689945713,0.519927442,0.982365563,0.71557085,0.072212916,-0.201132874,0.019655173,0.052770802,0.008720455,-0.032044082,0.001169253,-0.036340813
0.715684432,0.244726246,0.604080571,0.229792661,0.285803414,-1.197413025,0.004202003,0.212914016,0.037442157,-0.297778764,-0.1392267,-0.292935371
0.958550593,0.663950933,0.460742314,0.962193256,0.038143615,-0.09800824,0.007923964,0.027697472,0.015756134,-0.01408718,0.00437884,-0.009224857
0.638420812,0.380051173,0.704208516,0.004662308,0.904136122,-4.933408283,-0.237443648,0.229481917,-0.354227794,-1.712809451,-1.71692115,-1.63638529
0.997197778,0.727122046,0.401464522,0.3272546,0.240420541,-0.785157343,-0.035389784,0.089001154,0.088668571,-0.203035445,-0.175297513,-0.17554329
0.605222163,0.385112678,0.031173774,0.474207976,0.096355118,-0.329299509,0.024546589,0.070735697,0.06273486,-0.060271205,-0.014596373,-0.025679087
0.725606652,0.27259653,0.08686259,0.857905467,0.029013575,-0.080868946,0.008279249,0.025444228,0.01664289,-0.010731338,0.009220107,-0.00354712
0.763289043,0.989619512,0.870915601,0.992599849,0.047833098,-0.116880093,0.01403718,0.028785709,0.011965672,-0.015127811,-0.001924096,-0.016253917
0.012283173,0.740498684,0.117721492,0.272706583,0.195429997,-0.742678751,0.142153887,0.057000847,0.122443201,-0.08353908,-0.170315067,-0.110225823
0.251600743,0.942605191,0.366337281,0.999876741,0.031189432,-0.079712805,0.015574744,0.019428544,0.014143176,-0.004699605,-0.00037456,-0.006063632
0.521353993,0.111767608,0.964932534,0.468895585,0.103776721,-0.342216284,0.032302604,0.095709572,0.000286045,-0.062123043,0.016091646,-0.072177094
0.697364365,0.409358649,0.645129906,0.79147306,0.049899526,-0.140693249,0.014232602,0.040092838,0.015483942,-0.019896729,0.008257221,-0.019151521
0.182330719,0.813688333,0.993224356,0.611951802,0.095212683,-0.269455369,0.051343774,0.050271974,0.006557419,-0.027543552,-0.02868743,-0.054779245
0.102137732,0.802452886,0.541522236,0.390471908,0.166860273,-0.56473174,0.102691199,0.062329921,0.045455419,-0.067064059,-0.10698047,-0.117880751
0.364820783,0.424522452,0.467424454,0.937222321,0.027938904,-0.076015192,0.012618413,0.022943761,0.011411127,-0.006067481,0.007075189,-0.007105837
0.577759533,0.555217065,0.834356888,0.35274309,0.217200516,-0.753161968,0.049545629,0.11716334,0.003312765,-0.168874838,-0.116975887,-0.180126169
0.103555672,0.058430551,0.517346521,0.028170264,0.579777465,-3.815595551,0.442502315,0.518885412,0.011279715,-0.704396866,-0.577738318,-1.041907513
0.246012417,0.887759093,0.017832766,0.951029607,0.028400561,-0.073926449,0.014247428,0.01790421,0.016945292,-0.004676057,-0.000536295,-0.001712956
0.943061012,0.603467157,0.947004379,0.599448077,0.110594347,-0.310209992,0.010180449,0.071309982,0.009923744,-0.064160635,-0.019117899,-0.0642073
0.317691873,0.336012303,0.655060137,0.119270205,0.468959944,-2.366306493,0.191496844,0.255598145,-0.022725967,-0.556785574,-0.495672955,-0.633880797
0.837326006,0.564859721,0.469530922,0.085620062,0.602034925,-2.642105228,-0.225754933,0.095412529,0.104120291,-0.812244451,-0.88177819,-0.878892171
0.574850491,0.432627863,0.095713916,0.966434255,0.02363291,-0.063327672,0.008660854,0.019430358,0.013315191,-0.00654003,0.00626112,-0.002212
0.609364367,0.241839838,0.452794806,0.671391929,0.056254282,-0.172172344,0.017156899,0.048871688,0.021936466,-0.02529414,0.011931162,-0.021972626
0.141138146,0.645272714,0.803598376,0.761600456,0.053500181,-0.149977728,0.029628761,0.036437018,0.012111103,-0.010034728,-0.001627414,-0.023701685
0.296076438,0.207334776,0.427547474,0.651593623,0.050866653,-0.159729015,0.024133542,0.045017884,0.020424836,-0.01675921,0.011632318,-0.020007977
0.850491201,0.180483225,0.957753293,0.452747758,0.123948753,-0.39438959,0.009017868,0.108032181,-0.000441431,-0.087532558,0.005970845,-0.088187079
0.144108805,0.3887521,0.020267231,0.286563361,0.160458457,-0.659286871,0.096062529,0.102330595,0.114579846,-0.092013968,-0.084264042,-0.067705298
0.504564387,0.706255978,0.877706534,0.895910652,0.046694174,-0.122650861,0.018160525,0.032304728,0.010558028,-0.013311185,0.001975321,-0.017986987
0.97742354,0.873283509,0.005483043,0.019765777,0.518621765,-1.253693303,-0.439921029,-0.320817247,0.494351474,-0.588081435,-0.762788345,-0.490027571
0.897089908,0.429489083,0.679737715,0.772165199,0.056678223,-0.157506378,0.010398809,0.044770814,0.01642481,-0.025816711,0.007640417,-0.022964837
0.197121259,0.700303769,0.860215119,0.786652772,0.054031438,-0.148348736,0.028393767,0.035781152,0.011113191,-0.011139474,-0.002365234,-0.023774766
0.176686768,0.417366807,0.724718077,0.451136467,0.119447261,-0.410117098,0.065968538,0.083895465,0.019286585,-0.048747961,-0.026256019,-0.082067065
0.882025541,0.151458341,0.904480139,0.543838628,0.090981833,-0.277681449,0.009272698,0.082302514,0.007985937,-0.056359936,0.017146176,-0.056604026
0.208294894,0.59259289,0.83871817,0.51896895,0.11078635,-0.349522751,0.058397429,0.068098539,0.012984481,-0.041253336,-0.0301766,-0.070513827
0.979760527,0.163268039,0.87936526,0.668713909,0.064089897,-0.182640747,0.006590737,0.058395071,0.010092546,-0.034202462,0.018326044,-0.033290904
0.673284578,0.83559865,0.504303726,0.004428339,0.852778202,-3.204178011,-0.282981292,-0.54757743,0.000208836,-1.581968126,-1.324266148,-1.675871052
0.315755047,0.60360012,0.610565905,0.049168409,0.727588552,-3.725986449,0.283834932,-0.006400271,-0.074660482,-1.105293316,-1.215962052,-1.208357171
0.325759982,0.975729849,0.887305946,0.114609824,0.488745991,-1.490198949,0.193596268,-0.165218906,-0.182769535,-0.593546458,-0.614379832,-0.601883738
