x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.681005601,0.243916528,0.905607281,0.602679808,0.079650176,-0.241103736,0.019694629,0.06825786,0.009204429,-0.04183602,0.011789187,-0.045642124
0.935467863,0.430140661,0.862308897,0.319482933,0.231730997,-0.774010231,-0.023597989,0.14421571,-0.008713258,-0.201054301,-0.113706012,-0.203129743
0.41907911,0.554291658,0.202496872,0.812751301,0.039584772,-0.11228603,0.016643504,0.029261798,0.020677071,-0.011625926,0.00300714,-0.007823073
0.049540714,0.936321995,0.345174867,0.042935238,0.557838499,-2.188383591,0.469787217,-0.333683565,0.188298187,-0.556519012,-0.752553004,-0.888593301
0.758569471,0.388961409,0.122073453,0.737071365,0.046457517,-0.13520355,0.011260589,0.037304085,0.026239255,-0.020803614,0.006421127,-0.008713049
0.504523302,0.516160516,0.933498782,0.083135383,0.58024772,-2.43947523,0.068462378,0.130729329,-0.305127545,-0.862811005,-0.841435548,-0.710435186
0.405700871,0.941902193,0.846376446,0.774426549,0.071107768,-0.18931648,0.030150109,0.038417985,0.014855964,-0.021922311,-0.013949729,-0.031602398
0.749060196,0.351197834,0.564637786,0.515564608,0.10828733,-0.352828327,0.018848214,0.083449272,0.031891274,-0.067443163,-0.006415471,-0.061331661
0.347655965,0.501049784,0.396851804,0.940558896,0.028357648,-0.076853411,0.013015801,0.022390453,0.012429909,-0.005935297,0.005769528,-0.006461026
0.045056743,0.922109529,0.975925274,0.270099511,0.251933206,-0.774035628,0.175603269,0.028600935,-0.049850407,-0.11979758,-0.238950173,-0.232333143
0.815834873,0.960225771,0.047311753,0.729967397,0.066895797,-0.180390622,0.014135024,0.034121712,0.040365981,-0.031144926,-0.016727094,-0.009774173
0.10568068,0.480962548,0.682879966,0.046074579,0.641636918,-3.408864453,0.477198997,0.120478823,-0.148238642,-0.728670109,-1.060951076,-1.049325267
0.051278353,0.305446928,0.325328108,0.468634758,0.084906125,-0.298891917,0.054192465,0.06686197,0.038003085,-0.02448554,-0.006422065,-0.042064823
0.344080528,0.42031282,0.11224493,0.427470322,0.112079345,-0.403791913,0.048257425,0.077311486,0.067434635,-0.061941057,-0.029390128,-0.042145697
0.810499238,0.125535274,0.284504119,0.651435288,0.052615987,-0.161117727,0.009950069,0.048952295,0.025301006,-0.02730293,0.016359147,-0.01701828
0.61169948,0.214841557,0.189332637,0.582180161,0.06450136,-0.208808634,0.018233217,0.056175295,0.03460181,-0.033600286,0.010169543,-0.020192274
0.741538245,0.451136123,0.539693407,0.247736152,0.300142718,-1.194497606,0.001868718,0.164121634,0.062726522,-0.301496219,-0.211764179,-0.288398702
0.988682366,0.412227781,0.637067824,0.734270827,0.062239076,-0.174309837,0.007764732,0.049205734,0.018881675,-0.030648143,0.00728483,-0.025888648
0.276843591,0.872963989,0.048848838,0.629010179,0.07085208,-0.208770426,0.034344184,0.035669714,0.043532873,-0.023654512,-0.022344663,-0.013554765
0.545524582,0.334993772,0.112497166,0.758033842,0.039020402,-0.114497436,0.013790409,0.032536695,0.022171528,-0.014480966,0.007775626,-0.006756769
0.748407144,0.906505525,0.97261338,0.687427261,0.10063076,-0.266382085,0.023563923,0.05197507,0.011529899,-0.048156122,-0.02682915,-0.05235285
0.981978978,0.388479786,0.644929398,0.957656744,0.033491601,-0.086998639,0.006595918,0.028104801,0.011269568,-0.012567341,0.009718058,-0.010074268
0.086817521,0.313873958,0.015195951,0.188846195,0.22534541,-1.055524855,0.154569414,0.144759027,0.17295808,-0.150725006,-0.163756237,-0.123998064
0.046697243,0.633215491,0.764815797,0.534200843,0.097526684,-0.304793275,0.061405157,0.058151945,0.016750958,-0.02352004,-0.027508124,-0.059305105
0.560977308,0.432779555,0.575508773,0.744914159,0.054414177,-0.15830054,0.018703051,0.042579315,0.018305671,-0.020917619,0.005972321,-0.021187889
0.210362692,0.951896773,0.084894473,0.577515736,0.084614264,-0.251416687,0.044333608,0.035948093,0.05074823,-0.027896896,-0.035853042,-0.020688726
0.010846257,0.841103206,0.142586813,0.529877973,0.085663474,-0.265927874,0.055966318,0.039469181,0.048730985,-0.018356732,-0.036735772,-0.027199705
0.480530139,0.589178584,0.205159334,0.473939325,0.11792832,-0.398609357,0.040187702,0.069940292,0.062616389,-0.06775384,-0.039969224,-0.048201617
0.686847249,0.18922109,0.398490197,0.79137409,0.037623488,-0.108471313,0.010920383,0.034205333,0.016129366,-0.014894659,0.013033374,-0.011149614
0.964887223,0.694310454,0.308391099,0.918250323,0.040869016,-0.106317857,0.007930023,0.028724451,0.019413157,-0.015952847,0.002697194,-0.008270122
0.336610404,0.858248988,0.534945026,0.678693968,0.078893619,-0.226894135,0.035767983,0.042439,0.027343606,-0.026259452,-0.019646494,-0.0329986
0.275758867,0.168000167,0.805342327,0.135698602,0.37194301,-1.793590904,0.173551405,0.290938713,-0.081796767,-0.401187562,-0.254591865,-0.464179413
0.267472533,0.235437084,0.846860254,0.871369544,0.030728474,-0.084679802,0.01512484,0.027502676,0.007186467,-0.006256728,0.0109142,-0.012020616
0.341549197,0.566908106,0.496743088,0.872229435,0.03737578,-0.10312271,0.01716337,0.02793536,0.014579008,-0.00877086,0.004226946,-0.010965697
0.90076007,0.795413705,0.351176386,0.898669803,0.046371625,-0.120742515,0.01005027,0.03031626,0.021143575,-0.018006697,-0.000365139,-0.010544314
0.253887523,0.548427647,0.03776015,0.974460218,0.021359899,-0.056974623,0.010646042,0.01657642,0.012531142,-0.003416049,0.004142016,-0.001370566
0.063513193,0.799102532,0.935883659,0.72898532,0.063333347,-0.17314363,0.037698855,0.037485238,0.00948079,-0.00990637,-0.010159958,-0.03092718
0.852154119,0.514799006,0.134162877,0.491565283,0.110642665,-0.357522978,0.010400178,0.072238268,0.063962869,-0.073623163,-0.027436606,-0.037623624
0.519075428,0.329917215,0.715427472,0.998074347,0.025566206,-0.067443543,0.010027162,0.022187108,0.008016073,-0.00630957,0.009012366,-0.007728887
0.990184735,0.98317773,0.429084524,0.500014355,0.157918821,-0.444165277,0.001034835,0.054412623,0.060105893,-0.105270418,-0.086528746,-0.082400138
0.961715025,0.857155663,0.26080795,0.760185577,0.067291764,-0.18039305,0.00994105,0.038742794,0.033285906,-0.031838038,-0.011000725,-0.016841745
0.375522096,0.87052866,0.203568928,0.106634676,0.495820959,-2.073133683,0.160655243,-0.109316993,0.280186503,-0.643083164,-0.671036605,-0.536806153
0.269436856,0.486696818,0.31005959,0.28322991,0.218152286,-0.894701671,0.10510019,0.118594833,0.096790507,-0.153922853,-0.140085343,-0.161613112
0.613677623,0.439679677,0.291836904,0.102730301,0.529924843,-2.699872777,-0.008223362,0.199648166,0.233535557,-0.751048063,-0.675958611,-0.648257576
0.89434697,0.493975527,0.047427364,0.946431118,0.02802785,-0.073753452,0.00646662,0.022241862,0.01638668,-0.01022112,0.00593721,-0.002132519
0.329164086,0.853205822,0.934481781,0.04377439,0.624261961,-1.948887062,0.2280203,-0.282256711,-0.415120873,-0.979197771,-0.934864469,-0.786438818
0.205480287,0.180635806,0.396559814,0.148695096,0.332318143,-1.719432872,0.184712985,0.257036862,0.105079207,-0.314087902,-0.217947917,-0.383531138
0.14931761,0.680147526,0.198618442,0.430351609,0.123339327,-0.425272946,0.070795899,0.061688162,0.066327084,-0.050007468,-0.059790479,-0.054975691
0.870395475,0.31319221,0.685575409,0.115089119,0.479447043,-2.084085807,-0.167638353,0.273799886,-0.046282458,-0.598001808,-0.500256372,-0.652148667
0.206653849,0.530731356,0.906676528,0.772729096,0.050561039,-0.141359753,0.02635198,0.037442057,0.009048339,-0.010984261,0.003008348,-0.023099407
