x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.860096209,0.502855518,0.297933562,0.472024962,0.127543971,-0.417914385,0.009885972,0.083129863,0.059538311,-0.087557531,-0.034141901,-0.060530945
0.720271207,0.255814983,0.904001178,0.264583301,0.25062345,-0.937476996,0.010790915,0.188327187,-0.03395115,-0.24305616,-0.102005171,-0.238921524
0.46550653,0.827276169,0.049075817,0.093944783,0.486540641,-2.058740322,0.090843695,-0.098587405,0.385382929,-0.690332953,-0.687317995,-0.40203756
0.845907364,0.615048521,0.367507652,0.087788666,0.583113449,-2.509432575,-0.222790903,0.052244447,0.190131929,-0.778011525,-0.858452654,-0.801138475
0.676785932,0.882910986,0.310218389,0.789915625,0.060587036,-0.164752449,0.017860925,0.03486718,0.028539312,-0.023865384,-0.009065063,-0.015687403
0.056387251,0.901770229,0.836948539,0.008410934,0.609512453,-1.724993563,0.533092891,-0.453987795,-0.387459925,-0.713092584,-0.841200078,-0.933043525
0.360915969,0.844097878,0.004548224,0.710907454,0.05566498,-0.158559911,0.024619831,0.031215856,0.034941951,-0.018075795,-0.011459543,-0.00703108
0.300534299,0.413422454,0.218957247,0.675197867,0.051068711,-0.156797762,0.024139669,0.039658745,0.026391098,-0.016188225,0.003199233,-0.013960511
0.106732578,0.676274936,0.955639259,0.794770638,0.050371539,-0.136619269,0.028639447,0.034068914,0.008175273,-0.007823146,-0.001063913,-0.022779664
0.666952088,0.385425193,0.68707412,0.176290971,0.395107976,-1.703857217,0.004327874,0.21649222,-0.004997183,-0.463377815,-0.344802251,-0.463362019
0.323387508,0.848928063,0.770720359,0.999148219,0.035420888,-0.090006118,0.016669955,0.023384772,0.010327662,-0.006332719,0.001260545,-0.011166782
0.419087631,0.746303269,0.917658822,0.524879348,0.131697159,-0.395931561,0.051479658,0.06827695,0.009111508,-0.064856038,-0.049581701,-0.084348756
0.227472121,0.901851765,0.232366473,0.189199112,0.337666293,-1.303436837,0.17749312,-0.009015808,0.175611675,-0.291112757,-0.384170677,-0.293080224
0.442327918,0.154386595,0.296566789,0.19279648,0.277093409,-1.332054475,0.078369173,0.228787348,0.12397641,-0.290725431,-0.123987711,-0.257421055
0.542152621,0.970826759,0.477768922,0.087295459,0.591737014,-2.115147801,0.039598351,-0.259851872,0.096074382,-0.874529165,-0.763069236,-0.86158041
0.952985373,0.895847729,0.561328317,0.429191422,0.19633566,-0.579822859,-0.00343909,0.066853124,0.05316958,-0.144476082,-0.12177255,-0.13013749
0.102809363,0.471785428,0.643806614,0.573873611,0.078025005,-0.247619259,0.045982352,0.05568477,0.020364762,-0.020253827,-0.007611509,-0.042037269
0.324443546,0.361988667,0.663243519,0.657548268,0.06240666,-0.190934149,0.028643812,0.049960763,0.016995189,-0.021234885,0.005614973,-0.029753711
0.593705579,0.44639225,0.416761857,0.716728732,0.056901981,-0.168388871,0.018335677,0.043764581,0.023543161,-0.023521815,0.004230145,-0.019689201
0.50233683,0.158622873,0.371032765,0.300106178,0.180891786,-0.749119076,0.048957848,0.154811752,0.07054625,-0.151165035,-0.031923535,-0.136902903
0.652484513,0.61630326,0.126987954,0.637204007,0.071961158,-0.2168773,0.01965781,0.046966965,0.040969336,-0.03518505,-0.009901044,-0.017230128
0.161907074,0.436154066,0.435172784,0.108830817,0.468851916,-2.451742902,0.291977505,0.183910295,0.113451657,-0.471476,-0.581164934,-0.625852217
0.119939676,0.788068342,0.328059494,0.913770912,0.032423083,-0.086570512,0.018023306,0.021445147,0.015124158,-0.003911409,0.000253981,-0.006875327
0.395007887,0.457488912,0.486318123,0.437556477,0.134692547,-0.475505284,0.053142726,0.089881431,0.044198873,-0.076982793,-0.037971561,-0.083446469
0.164393463,0.370744098,0.017849312,0.394243409,0.105239257,-0.39029493,0.059611682,0.074958129,0.071580913,-0.04791021,-0.028286653,-0.032989214
0.756928609,0.779658607,0.385919754,0.304597152,0.266025071,-0.92755042,0.011432647,0.079034626,0.100414043,-0.239344985,-0.216355548,-0.201933945
0.521258021,0.598593727,0.900673173,0.639003898,0.089151206,-0.260030766,0.030974437,0.059137078,0.011950157,-0.039379397,-0.010913396,-0.048539223
0.451826569,0.680493521,0.768884747,0.64226183,0.088691685,-0.260608971,0.034314965,0.05487083,0.018557021,-0.036423963,-0.01575358,-0.045817784
0.867774386,0.075346765,0.225106398,0.715330636,0.040632294,-0.119856928,0.007314596,0.039046561,0.020840052,-0.019729023,0.016476924,-0.010357057
0.845246214,0.789222215,0.43925872,0.637395615,0.096786107,-0.277653961,0.015932017,0.053746822,0.038072057,-0.05191122,-0.024687357,-0.039557667
