x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.127460312,0.63526224,0.217227788,0.057351917,0.574323752,-3.026576989,0.401651894,-0.019207917,0.317781272,-0.653415437,-0.933667297,-0.758476924
0.068372577,0.130208324,0.372383179,0.446072969,0.081853004,-0.296426485,0.051605519,0.074197239,0.033730826,-0.026260767,0.008461241,-0.044896136
0.445109023,0.886354443,0.653995155,0.792894722,0.063453023,-0.172050135,0.025790985,0.036488715,0.019436338,-0.019938635,-0.009438719,-0.024468028
0.199973295,0.311039829,0.029988708,0.883430071,0.021840125,-0.061036218,0.011402046,0.018843404,0.013039767,-0.003681875,0.00662334,-0.001849062
0.314928263,0.573065497,0.456566771,0.43376,0.140399765,-0.490426836,0.063533864,0.081564602,0.048992203,-0.073917013,-0.055282847,-0.085571704
0.385939601,0.814342987,0.064038143,0.335417568,0.188068684,-0.665728226,0.072198662,0.057262553,0.123904988,-0.132911092,-0.143192691,-0.078995687
0.158451788,0.810449661,0.491632255,0.557105137,0.099530749,-0.306633728,0.055410155,0.049559154,0.034866548,-0.030811493,-0.036982203,-0.049445021
0.371524734,0.20262864,0.222044342,0.77807455,0.032470046,-0.095645341,0.014315943,0.029270199,0.01667649,-0.009479823,0.010594012,-0.007226698
0.010314004,0.113616317,0.591485784,0.089460339,0.390153304,-2.150971174,0.332816283,0.324861757,-0.001163956,-0.290761469,-0.304170344,-0.57466352
0.034103243,0.29792561,0.981861078,0.070564464,0.439920233,-2.000249856,0.368100915,0.235494105,-0.282217342,-0.37815852,-0.560102436,-0.505117117
0.337944472,0.334703539,0.574485286,0.943126537,0.026246187,-0.071328692,0.0121558,0.022564813,0.009554109,-0.005369009,0.008400887,-0.007521036
0.40609143,0.794861031,0.456840005,0.003744202,0.891164732,-4.186299463,0.171481172,-0.50463488,0.082365166,-1.723032709,-1.470272965,-1.74841721
0.28253473,0.186392734,0.636277919,0.576603308,0.067619614,-0.219558325,0.032479068,0.05999576,0.018010231,-0.025301741,0.012329373,-0.036105137
0.061675567,0.39882402,0.389210463,0.395754314,0.122381229,-0.452152538,0.079035927,0.084589322,0.047999261,-0.043715575,-0.036290616,-0.075932516
0.487783078,0.626043958,0.877438813,0.84925363,0.049630873,-0.13352331,0.01944753,0.035498052,0.010651127,-0.014954419,0.00281487,-0.020289
0.012058449,0.34867078,0.686614326,0.808794392,0.033627634,-0.095316072,0.020592365,0.028090689,0.009880315,-0.003270122,0.007585274,-0.012977165
