x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.462231597,0.229645996,0.804814982,0.548986289,0.085859331,-0.276341641,0.031526427,0.073520413,0.013119365,-0.042154073,0.009224567,-0.051725517
0.017373621,0.037766031,0.630218135,0.283235078,0.146847536,-0.607519713,0.105455242,0.141647345,0.021069658,-0.061964632,-0.001063628,-0.134671862
0.352571375,0.844758293,0.594906736,0.43749019,0.167511478,-0.542050456,0.071259646,0.064596038,0.041736349,-0.091514302,-0.096918642,-0.111429441
0.186346666,0.270466323,0.980685588,0.028116157,0.593104773,-2.917045929,0.36442528,0.304709325,-0.482570112,-0.842373446,-0.909744361,-0.673654304
0.890222057,0.428662673,0.971248872,0.509162308,0.127164338,-0.380564838,0.00996161,0.091262526,0.003175366,-0.082972706,-0.018256331,-0.083673773
0.999235467,0.414753453,0.895800519,0.559316539,0.108699425,-0.316784345,0.004034749,0.080846626,0.010980931,-0.067005311,-0.007024334,-0.066045769
0.71532618,0.026913659,0.258453177,0.535373329,0.06717308,-0.223137953,0.013686837,0.066022116,0.03322504,-0.039976305,0.022125809,-0.026331349
0.638908579,0.353716279,0.990420918,0.712104656,0.06325784,-0.179422998,0.01884366,0.051629517,0.007287791,-0.027261446,0.009264042,-0.032035109
0.812186529,0.358636013,0.61187075,0.194044824,0.35658618,-1.47919131,-0.047436314,0.212586477,0.032994574,-0.395210071,-0.274782503,-0.398467522
0.177813739,0.045407291,0.783145145,0.846548782,0.025910891,-0.072740105,0.013808308,0.025374415,0.006656471,-0.004456089,0.013034301,-0.010104708
0.285336265,0.677283825,0.172123076,0.607430358,0.073187581,-0.226218493,0.035085694,0.044282164,0.039917456,-0.025858566,-0.015885507,-0.020906942
0.352043885,0.293543981,0.148620396,0.000913232,0.823301291,-5.807429456,0.244236473,0.341710232,0.577974992,-1.568155572,-1.498783122,-1.234858833
0.117462095,0.035810772,0.230310946,0.329171465,0.11331658,-0.461829644,0.069624003,0.109813339,0.0585844,-0.055048054,0.00859195,-0.067538458
0.066707059,0.977406491,0.91226668,0.01175648,0.5443986,-1.100693753,0.462804744,-0.472001692,-0.416488623,-0.646455088,-0.630662679,-0.721263249
0.07652895,0.364079922,0.285545651,0.115869159,0.391837073,-2.074269871,0.288810199,0.196876652,0.176884268,-0.322615496,-0.436568253,-0.455638352
0.604689214,0.354680509,0.315084558,0.69725436,0.053826177,-0.162137531,0.016835772,0.043749108,0.025063927,-0.023145782,0.007146936,-0.016740772
0.992423832,0.028587937,0.7967052,0.650568317,0.058644657,-0.170264424,0.005149154,0.05771384,0.011521714,-0.032107696,0.024237991,-0.030296173
0.642744944,0.69986527,0.732919721,0.539633002,0.128778743,-0.39250155,0.032363607,0.071709339,0.025010448,-0.073410061,-0.041612684,-0.076686072
0.599075406,0.786332333,0.681550551,0.412194985,0.196411204,-0.635788507,0.04643662,0.079795642,0.034205296,-0.137324348,-0.115884711,-0.142346248
0.137520682,0.236894051,0.282746219,0.969381629,0.017893432,-0.048641301,0.009771987,0.016155318,0.008706454,-0.002000401,0.007248947,-0.003100771
0.588118746,0.069870962,0.352612884,0.176579176,0.293120889,-1.418150565,0.030392482,0.269115218,0.111305582,-0.340420223,-0.096495957,-0.301305884
0.406427477,0.242121809,0.801012668,0.923405903,0.028269712,-0.076557649,0.012250529,0.025353111,0.007497353,-0.006737305,0.01069141,-0.010057649
0.37940498,0.560687504,0.229292952,0.936539575,0.028138076,-0.076122138,0.012534657,0.021489892,0.014314566,-0.006273392,0.004555273,-0.004575012
0.157164116,0.505188452,0.364888442,0.251848226,0.241757696,-1.018756059,0.14323998,0.120074296,0.093205974,-0.155998515,-0.181229791,-0.204933206
0.519087518,0.485567095,0.450630743,0.535014439,0.101832892,-0.332936421,0.033463289,0.070338757,0.037903431,-0.053864156,-0.016275623,-0.050752407
0.954993538,0.675885527,0.571671471,0.406825204,0.192552353,-0.610587375,-0.007060422,0.093482351,0.04912619,-0.14631919,-0.101193279,-0.134044435
0.12347767,0.073427722,0.853887726,0.522397912,0.069703391,-0.228642486,0.040560563,0.066390227,0.00760342,-0.021519141,0.01811312,-0.044292026
0.84249133,0.095445252,0.472961799,0.571441525,0.071494796,-0.226938975,0.009963428,0.067341221,0.026044572,-0.042129394,0.019911067,-0.034030206
0.005497939,0.13075653,0.772192808,0.97110249,0.018084649,-0.048282203,0.010852874,0.01711639,0.005175461,-0.000892074,0.008794923,-0.005923937
0.295410411,0.204552488,0.890214281,0.678268893,0.053128586,-0.158549328,0.025264782,0.047274902,0.008243266,-0.016602602,0.013449151,-0.027338024
0.911913457,0.140660317,0.672999497,0.447938734,0.118610213,-0.394063888,0.003061132,0.106658053,0.02336208,-0.084892791,0.0109385,-0.080370278
0.110241297,0.864313634,0.668843994,0.279324106,0.256597317,-0.896366979,0.162173659,0.047103212,0.026778395,-0.139885666,-0.233735373,-0.239587461
0.895354534,0.612130357,0.010300694,0.297662728,0.207998017,-0.734556631,-0.018551291,0.091756858,0.149516968,-0.1882415,-0.149418195,-0.082417542
0.127365638,0.464138418,0.840723332,0.186178718,0.325279427,-1.358879179,0.208366881,0.152214268,-0.057625672,-0.239398759,-0.301645469,-0.362665206
0.199246379,0.005147426,0.695495451,0.355159361,0.120713972,-0.463713753,0.065419017,0.120200582,0.015924454,-0.064284546,0.019952033,-0.097636605
0.331948299,0.162855765,0.858068367,0.731731309,0.044195209,-0.129199498,0.020253046,0.04052952,0.008410709,-0.013227582,0.014659063,-0.020908185
0.996427237,0.318832528,0.994329114,0.5606065,0.101242864,-0.292492666,0.00400792,0.081332143,0.004138946,-0.062290173,0.002888289,-0.06227963
0.832205237,0.410644502,0.21091189,0.946211906,0.028248962,-0.075283735,0.007249991,0.023400205,0.014586021,-0.009946992,0.007576033,-0.004276354
0.959285018,0.867535673,0.256583457,0.800716264,0.060625623,-0.16024782,0.009850177,0.03559751,0.030122881,-0.027249252,-0.007947896,-0.013882594
0.964000758,0.970952385,0.154098467,0.071594626,0.488478281,-1.285114232,-0.298017841,-0.248923891,0.317072783,-0.577643751,-0.632613504,-0.553649818
0.75105885,0.386533003,0.126943628,0.074305963,0.53705806,-2.759056981,-0.146353403,0.217004332,0.370421107,-0.7881287,-0.740328353,-0.57252356
0.356551224,0.483307851,0.03143196,0.547667047,0.074178081,-0.242226561,0.032134739,0.051705767,0.047251775,-0.032575781,-0.010455435,-0.016397298
0.107130081,0.672057426,0.425691813,0.143211517,0.406389297,-1.829372746,0.277023623,0.059099183,0.112404744,-0.327917755,-0.508162103,-0.485666154
0.405217745,0.894126299,0.299268103,0.887713899,0.042227871,-0.112279799,0.018233372,0.025634486,0.020199608,-0.010685311,-0.002996763,-0.008895775
0.922946834,0.132945401,0.678349717,0.143159471,0.367457102,-1.564440367,-0.130748286,0.305329981,-0.016444861,-0.4207903,-0.213606161,-0.466577089
0.429007533,0.905168339,0.765077857,0.442747566,0.179297928,-0.552876866,0.06648347,0.062159438,0.022992366,-0.104758729,-0.10786114,-0.126462286
0.47215604,0.341639501,0.628264623,0.627975627,0.070836484,-0.220174682,0.026456289,0.057054472,0.020158743,-0.030459804,0.005613098,-0.034604
0.498126377,0.414318089,0.59246858,0.024351364,0.851518378,-4.941567363,0.040697918,0.208548244,-0.105709445,-1.549930465,-1.500799347,-1.538752589
0.829544863,0.008056255,0.386857616,0.512416634,0.076825946,-0.254669624,0.009213661,0.076420046,0.031517651,-0.049278192,0.025633113,-0.03745314
0.4898324,0.592563799,0.787076098,0.825486911,0.050647901,-0.138980236,0.019676737,0.036695098,0.012677689,-0.015902075,0.003039604,-0.020373142
