x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.955441635,0.47367093,0.690481155,0.387224148,0.187855933,-0.618041178,-0.010055378,0.118036,0.029000265,-0.146863534,-0.073235906,-0.142924852
0.992550331,0.237899305,0.302383372,0.360578603,0.154126857,-0.546709988,-0.01665665,0.124100688,0.070451926,-0.12441367,-0.026289715,-0.09400995
0.095767973,0.079731284,0.618515216,0.969849572,0.017345116,-0.046862678,0.009769076,0.016778264,0.006052588,-0.001607415,0.009120407,-0.004997477
0.599619944,0.408489677,0.314231711,0.253969837,0.26248025,-1.099200695,0.040194666,0.156104367,0.114513374,-0.254257486,-0.167573013,-0.210453422
0.843707648,0.812723389,0.459135906,0.972190449,0.040126942,-0.102341493,0.01031717,0.02678528,0.016630297,-0.013763313,0.001463545,-0.009523697
0.115715935,0.270569699,0.757140152,0.125629588,0.387105217,-1.887500626,0.262745856,0.247687363,-0.067764131,-0.336937673,-0.356793657,-0.503412844
0.680532857,0.669078265,0.508348234,0.064633397,0.698115501,-3.141699956,-0.128580135,-0.044167284,0.062443379,-1.085728882,-1.106616689,-1.103825709
0.73331796,0.016561786,0.131399656,0.086630983,0.392018468,-2.120403026,-0.085411039,0.38237508,0.265066343,-0.563658427,-0.209298448,-0.403040687
0.522432984,0.512287882,0.305927941,0.109954533,0.524016897,-2.626149954,0.063706338,0.151126044,0.221298882,-0.720148202,-0.68430855,-0.634435894
0.950929436,0.56395456,0.150871003,0.638952309,0.074138244,-0.21709346,0.007840514,0.050621459,0.04120278,-0.040870611,-0.007135546,-0.018801091
0.345772052,0.374646399,0.228644827,0.449467875,0.107073113,-0.382020402,0.046206261,0.07839806,0.055171059,-0.056599158,-0.019136558,-0.048111246
0.22673632,0.278756949,0.981026243,0.014365932,0.652414736,-3.250635418,0.354912972,0.308449953,-0.57582318,-1.040851313,-1.08809403,-0.725700375
0.12015568,0.197929656,0.823115031,0.29386942,0.175721889,-0.691122104,0.108837017,0.143746775,-0.004724566,-0.094137389,-0.043957875,-0.161420839
0.89581331,0.651669455,0.538838096,0.207416708,0.375692946,-1.380233226,-0.077368484,0.108073057,0.069229867,-0.394735238,-0.379579501,-0.397910991
0.288963408,0.133309285,0.035584159,0.981814186,0.014882679,-0.040286866,0.007205963,0.014077363,0.008736617,-0.002551943,0.007274664,-0.000912281
0.492463231,0.885296915,0.612359709,0.141089823,0.500243646,-1.872752701,0.095054261,-0.065948735,0.018374369,-0.621489011,-0.6308566,-0.638875929
0.705963175,0.084428987,0.873870286,0.997825347,0.022822762,-0.059455005,0.007241591,0.022050658,0.005706078,-0.00684728,0.01215966,-0.007718398
0.011442036,0.510865052,0.842750941,0.177045831,0.317416212,-1.299839835,0.247366231,0.127557375,-0.061582955,-0.17886641,-0.320381452,-0.359693948
0.536869566,0.284880354,0.009093874,0.811184244,0.030058397,-0.086097604,0.010966361,0.026023732,0.018441072,-0.010161752,0.008367963,-0.002848919
0.237451196,0.492958023,0.496943208,0.781859276,0.043377799,-0.125026657,0.021952666,0.033016195,0.016498341,-0.009909422,0.004110414,-0.014744252
0.616370277,0.595826575,0.767860676,0.286187342,0.282515448,-1.028045392,0.044738043,0.125545861,0.004828132,-0.256363908,-0.207657649,-0.263365938
0.53831238,0.639259585,0.459821952,0.585429702,0.096821809,-0.300492417,0.031703977,0.059778435,0.036252287,-0.047565949,-0.021039703,-0.04437363
0.167566727,0.560531387,0.003161031,0.070210146,0.470540091,-2.471852924,0.295836771,0.058697286,0.416631618,-0.548738643,-0.727414223,-0.365837097
0.861200879,0.159262399,0.886790714,0.431170291,0.130384977,-0.426184518,0.006696534,0.115142515,0.004247418,-0.095362662,0.005975357,-0.09556823
0.823799617,0.247740069,0.337881286,0.549512887,0.082987952,-0.267250208,0.011714309,0.070130473,0.036933019,-0.050245517,0.007365956,-0.035462373
0.757900978,0.286228027,0.308040875,0.790657511,0.040216822,-0.115106824,0.010294345,0.034686097,0.018986899,-0.016687739,0.010593177,-0.010358825
0.744687974,0.481709281,0.472771202,0.924778477,0.034916068,-0.093626868,0.010106623,0.02775753,0.014147497,-0.011935293,0.007205941,-0.009128337
0.797363393,0.965537817,0.658494852,0.688686217,0.098114674,-0.265019484,0.020451196,0.047654027,0.027708702,-0.047998816,-0.02911627,-0.044436446
0.739432748,0.18039445,0.559426365,0.594956397,0.07257185,-0.228342847,0.015267657,0.064824965,0.022997876,-0.039732131,0.014960905,-0.035656157
0.446117171,0.578237815,0.569061926,0.378915127,0.186371153,-0.668153989,0.064127138,0.100694371,0.045910566,-0.126103708,-0.093764655,-0.13685918
0.218742232,0.411688297,0.50731182,0.237995947,0.264002782,-1.141900585,0.140456521,0.152642374,0.062399341,-0.195770286,-0.182241413,-0.255748277
0.824786327,0.628267954,0.182770089,0.060974881,0.607531372,-2.695828278,-0.257695621,-0.006171721,0.369437036,-0.867511093,-0.97675474,-0.752164473
0.282829145,0.663169353,0.854973284,0.643634865,0.082507873,-0.241413548,0.039738406,0.051893192,0.01332583,-0.027024923,-0.013526059,-0.044011946
0.923641612,0.404413304,0.330266393,0.526532798,0.101842999,-0.323152632,0.006747137,0.075323408,0.045657993,-0.065128464,-0.009866031,-0.04510619
0.898250044,0.166125543,0.952903001,0.479352312,0.112903164,-0.351575957,0.006277284,0.100045112,0.002047166,-0.077050597,0.011251802,-0.077362487
0.874875454,0.009649495,0.086656617,0.176545927,0.235665967,-1.047134346,-0.054788379,0.233000302,0.162956467,-0.263511852,-0.045884442,-0.163569361
0.614157859,0.826894968,0.161493692,0.110649483,0.497951808,-2.029150161,-0.002422022,-0.07289865,0.310076611,-0.690342472,-0.67968211,-0.49726829
0.365099382,0.49232302,0.947118956,0.942164486,0.033761697,-0.088717868,0.015251061,0.026790486,0.007009761,-0.00727052,0.007098879,-0.012704432
0.124407401,0.263163318,0.52494887,0.423856882,0.108623132,-0.395122952,0.064434088,0.087412676,0.032151217,-0.042376457,-0.010254162,-0.071081677
0.065983789,0.681962666,0.624845183,0.372671157,0.168267512,-0.588375142,0.108997562,0.076122437,0.033485621,-0.064512829,-0.100680495,-0.128453762
0.716062448,0.45189949,0.683265319,0.470994185,0.138082965,-0.453948793,0.024411938,0.094809647,0.027552549,-0.091442893,-0.030661127,-0.090260993
0.841176973,0.11607812,0.545094115,0.987452885,0.022665495,-0.059807274,0.005918675,0.021602438,0.008630239,-0.007612572,0.011431115,-0.005872027
0.129612749,0.414123287,0.41008166,0.836223869,0.031822787,-0.090252356,0.017674869,0.025756562,0.01356646,-0.00483146,0.006198356,-0.0088648
0.572177528,0.780305889,0.709580412,0.924281808,0.044718991,-0.116711032,0.016224914,0.029861189,0.013608627,-0.013154284,0.000898869,-0.014899697
0.699865094,0.169570464,0.958061285,0.584920442,0.079500844,-0.241196487,0.01833242,0.071427623,0.006039743,-0.043382485,0.016564396,-0.047150988
0.359396774,0.117444876,0.037426748,0.973645887,0.01550952,-0.042092819,0.007061466,0.014765222,0.009101926,-0.003122344,0.007719221,-0.00099586
0.429093462,0.029403065,0.490243544,0.119565552,0.381782722,-2.058908003,0.098384377,0.366595183,0.06679858,-0.491175708,-0.164517283,-0.504841689
0.948743397,0.833538057,0.697299739,0.910128433,0.053188098,-0.134887627,0.010576498,0.0340806,0.016340433,-0.020820221,-0.001086013,-0.017903263
0.634846015,0.095631825,0.644049114,0.604842811,0.065038966,-0.204728986,0.017879372,0.06140099,0.017529273,-0.033126393,0.019925029,-0.033316995
0.117054903,0.185798347,0.04262295,0.856056514,0.020330998,-0.057673239,0.011387365,0.01862337,0.012071451,-0.002812711,0.007868409,-0.002023381
