x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.718260623,0.476330491,0.128238901,0.627377471,0.068490961,-0.209577514,0.015968501,0.049899001,0.038998016,-0.035308621,-0.002677786,-0.016826588
0.728512773,0.912066642,0.36671102,0.122264301,0.512987223,-1.842169742,-0.073206199,-0.115435289,0.176078619,-0.678562482,-0.663033522,-0.628571895
0.023629501,0.322516732,0.263893518,0.917943317,0.020625649,-0.056840546,0.012311654,0.017777858,0.010190146,-0.001480954,0.006493361,-0.003795438
0.209471303,0.779318953,0.268941708,0.270347799,0.245537196,-0.93796968,0.132330762,0.061668069,0.118299573,-0.164616802,-0.220447365,-0.178939038
0.326559703,0.247928129,0.609866919,0.566513001,0.074700569,-0.243768171,0.033848164,0.063359432,0.020888658,-0.030406441,0.007996471,-0.039902515
0.212537537,0.352564266,0.603264376,0.206554162,0.29673824,-1.330881796,0.160543519,0.182163335,0.033566696,-0.238117501,-0.213148495,-0.321178917
0.157051448,0.343926132,0.284998097,0.564481451,0.066023664,-0.217440249,0.036779139,0.052083958,0.03159332,-0.020042918,0.000556267,-0.025413222
0.887704751,0.809029007,0.040091278,0.245574778,0.271339544,-0.923016977,-0.038909851,0.04985777,0.193134901,-0.268182825,-0.264601258,-0.136292305
0.775454899,0.241206373,0.901885616,0.500057671,0.11121349,-0.35170809,0.016651292,0.093331263,0.007278145,-0.071643533,0.004187728,-0.073660322
0.200514575,0.864269508,0.636951031,0.460299011,0.147305035,-0.466404229,0.078783774,0.057686967,0.033528686,-0.061556013,-0.081101148,-0.096060673
0.401609756,0.775179231,0.140756799,0.141847064,0.418456889,-1.796343458,0.128275756,0.004546566,0.267559327,-0.494632092,-0.533904951,-0.3628782
0.815036395,0.844129533,0.187455481,0.88084596,0.045331326,-0.118947643,0.01134058,0.02841235,0.023919249,-0.017206021,-0.002235073,-0.00742202
0.756881935,0.084743794,0.45111601,0.783485514,0.036370207,-0.104750327,0.009266062,0.034879064,0.014646287,-0.015235175,0.015853161,-0.011697834
0.719202977,0.142760206,0.701734807,0.448004151,0.117283438,-0.401209106,0.01922237,0.105289665,0.020689931,-0.080862941,0.010508987,-0.080363521
0.56189939,0.663906952,0.303422404,0.189968433,0.379612675,-1.598453765,0.055250137,0.093197247,0.166759432,-0.423367696,-0.408528494,-0.358153513
0.567198205,0.477358021,0.603823498,0.122099519,0.523803018,-2.468170803,0.038642181,0.187815521,0.012863541,-0.700997294,-0.63650463,-0.703532116
0.022083439,0.438810304,0.689167362,0.197939551,0.287546753,-1.237522503,0.216926849,0.146703554,0.002815574,-0.157315218,-0.246119298,-0.320938454
