x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.130706069,0.544653741,0.719387915,0.006824045,0.800098883,-4.262267516,0.585871102,-0.048296853,-0.331106292,-1.128675918,-1.554763704,-1.420656791
0.455482451,0.318015701,0.967210636,0.941527854,0.03055488,-0.080758561,0.012642801,0.026477371,0.006081564,-0.007590466,0.010122277,-0.011611264
0.406708499,0.683646148,0.514904366,0.587458848,0.096048408,-0.296862979,0.039037731,0.056844616,0.032833223,-0.04147873,-0.023702632,-0.04612143
0.433607425,0.034112096,0.796835426,0.307678383,0.166901529,-0.654473466,0.055975825,0.161797009,0.001622536,-0.130866287,0.007209016,-0.149623816
0.861012239,0.044711101,0.949422619,0.593193153,0.071020321,-0.211282487,0.009778046,0.069137361,0.006054739,-0.040767673,0.025190415,-0.041597721
0.741010114,0.975789778,0.425606037,0.591407274,0.117991841,-0.336332247,0.024568367,0.049573587,0.046683168,-0.065000124,-0.049287716,-0.051645697
0.650468272,0.905028356,0.701773139,0.535267756,0.143646969,-0.420934798,0.03519518,0.060869739,0.030502647,-0.082840459,-0.065670418,-0.084986617
0.248547413,0.947526786,0.063512308,0.887533013,0.035777523,-0.094397751,0.017911605,0.020876786,0.020821453,-0.006758689,-0.003543972,-0.003608461
0.249407635,0.868925925,0.462268519,0.558775978,0.105736324,-0.322375771,0.052906884,0.048936273,0.038992569,-0.038895299,-0.042719714,-0.050988759
0.349127271,0.101189505,0.569109062,0.345314206,0.144381511,-0.567952091,0.060170091,0.132110769,0.033494007,-0.096189455,-0.000382066,-0.113494935
0.726974813,0.439901947,0.337874799,0.535598816,0.099262541,-0.321183627,0.01949774,0.071471139,0.044079661,-0.059346494,-0.011715617,-0.043601837
0.907949543,0.898725443,0.113584048,0.349042325,0.206926902,-0.647007474,-0.010174146,0.051703754,0.1270245,-0.172214519,-0.15979581,-0.094739285
0.303044417,0.490572407,0.336103771,0.469169891,0.111829697,-0.387430256,0.05179069,0.073688109,0.049220354,-0.053763791,-0.029193736,-0.056085467
0.329583565,0.894347211,0.985544847,0.26643279,0.297262888,-0.933909677,0.125726972,0.039866146,-0.063061335,-0.234627973,-0.282457562,-0.274426212
0.6358974,0.357019593,8.40556E-05,0.894868137,0.026026027,-0.071456189,0.008626755,0.021968005,0.015853655,-0.008506907,0.007176329,-0.001709193
0.165056108,0.244927096,0.787261105,0.263647891,0.211675412,-0.864290485,0.123340487,0.161207918,-0.004865528,-0.134182202,-0.08327824,-0.205939248
0.870194109,0.936872554,0.173006984,0.220966727,0.325885542,-1.060903523,-0.051628962,0.001750946,0.189580439,-0.337795717,-0.345965714,-0.235688723
0.870969093,0.402866496,0.46833128,0.421981323,0.151044153,-0.513923728,0.00573312,0.105767129,0.050984443,-0.112169556,-0.038324811,-0.09517754
0.09981177,0.89514034,0.780791649,0.09954857,0.480769314,-1.696705659,0.343669148,-0.134818968,-0.12464092,-0.442034699,-0.649893908,-0.655386761
0.386171212,0.458967645,0.893416021,0.996613675,0.028432226,-0.073917856,0.012663246,0.023198258,0.006878736,-0.005763782,0.007524005,-0.009739581
0.44695882,0.205116722,0.333066401,0.361426514,0.142359911,-0.554433154,0.048250757,0.118481001,0.06150968,-0.100062337,-0.01780876,-0.089839619
0.677049682,0.814792632,0.502076844,0.213518991,0.383772422,-1.411309914,0.015097456,0.046466995,0.08753219,-0.413383094,-0.408350818,-0.394012366
0.304220383,0.763337615,0.557935875,0.426480819,0.162848232,-0.544830013,0.074897919,0.070969662,0.044359641,-0.085916863,-0.08943551,-0.108280757
0.82259694,0.455678499,0.776240715,0.257178387,0.296045144,-1.085874326,-0.019092735,0.163053075,-0.005563437,-0.290623706,-0.202050146,-0.291750496
0.752566873,0.85880577,0.940197332,0.348692665,0.255340982,-0.761582206,0.020498709,0.072201684,-0.01951326,-0.211603167,-0.192832635,-0.211757587
0.566783195,0.417818385,0.740358027,0.594835898,0.088487459,-0.273866524,0.027653916,0.066606471,0.018563869,-0.043727269,-0.002233446,-0.048475081
0.522655129,0.100095207,0.305034636,0.868475419,0.025205392,-0.071171137,0.009530487,0.024077544,0.01198258,-0.007664143,0.011732419,-0.005571257
0.296425383,0.210315597,0.964753552,0.711466124,0.048962998,-0.142453507,0.023299385,0.043607801,0.006281962,-0.0143755,0.013375639,-0.024656698
0.486382554,0.761125391,0.448765528,0.316802493,0.247358124,-0.895781134,0.072099239,0.08127686,0.080307457,-0.197189586,-0.191498939,-0.192132193
0.190785482,0.450741585,0.713149321,0.414874645,0.139432008,-0.4905038,0.075924993,0.09216911,0.021152083,-0.063512381,-0.04392907,-0.101647053
0.849569663,0.59447402,0.710996868,0.711973097,0.07577504,-0.212874269,0.014273338,0.052361551,0.019731058,-0.036696626,-0.003202696,-0.034247449
0.206698456,0.570149845,0.853009076,0.445760526,0.138471945,-0.456857433,0.073544962,0.081735644,0.009229809,-0.060450148,-0.051265226,-0.098896001
0.862401816,0.933984414,0.240927964,0.778794801,0.065043492,-0.173234782,0.013162807,0.035518845,0.032808527,-0.028947751,-0.012215426,-0.015062581
0.641395338,0.262256206,0.216771151,0.062722291,0.581666914,-3.330818604,-0.073166367,0.337767195,0.32173647,-0.920802112,-0.733868048,-0.752043951
0.171086221,0.344288091,0.435426368,0.366176338,0.143073335,-0.547910432,0.080698377,0.103102273,0.050009089,-0.070581005,-0.041799607,-0.098617809
0.295983583,0.829917973,0.890241839,0.937470166,0.041706243,-0.107102727,0.020045605,0.027132083,0.009609857,-0.007926285,8.98682E-05,-0.015346683
0.403185073,0.826446706,0.556917331,0.731004376,0.069271054,-0.195417014,0.029227146,0.04009237,0.023799445,-0.022974545,-0.01210172,-0.027129418
0.752803011,0.855358791,0.99679976,0.01757089,0.628782279,-1.08208308,-0.27639365,-0.376249417,-0.563085583,-1.053488321,-0.949843265,-0.670729562
0.274248055,0.774720419,0.182114533,0.76565764,0.048686933,-0.137791762,0.023762285,0.030118293,0.025970558,-0.012370692,-0.005336661,-0.01011498
0.070170001,0.711464101,0.076107497,0.138059294,0.341829191,-1.511285543,0.250117882,0.028476049,0.247502806,-0.257421903,-0.438062033,-0.261228822
0.571432695,0.48792325,0.596147316,0.847684967,0.04289065,-0.118842245,0.015165537,0.033358158,0.014682691,-0.014174544,0.006407406,-0.014510563
0.497518026,0.548690328,0.575829503,0.067481205,0.691974103,-3.503251253,0.076244998,0.094018237,-0.00909787,-1.081386471,-1.077013288,-1.089667892
0.655768824,0.653762729,0.967236444,0.902513269,0.04755451,-0.123320724,0.015405925,0.034066871,0.008980103,-0.015639829,0.003773874,-0.018935001
0.073870776,0.466238353,0.151525918,0.320486418,0.152981321,-0.601381283,0.100106018,0.090468212,0.089694038,-0.068573589,-0.080579744,-0.081491469
0.573924659,0.307378255,0.249127941,0.556753724,0.077277219,-0.25367854,0.023124583,0.062555665,0.038680376,-0.040974089,0.00274468,-0.02853284
0.325930929,0.697262191,0.671545239,0.736676859,0.063101661,-0.17973201,0.029122798,0.040805404,0.018071136,-0.018536054,-0.005589586,-0.026801627
0.327956676,0.120455057,0.92368931,0.717211174,0.044752653,-0.130859502,0.020572807,0.041965938,0.006790597,-0.013677567,0.016217858,-0.022104513
0.122459471,0.489318148,0.38766564,0.27352828,0.216371031,-0.890292342,0.134541375,0.115254935,0.079737333,-0.122987949,-0.145253784,-0.177262032
0.643811697,0.79027992,0.92765678,0.274220919,0.312922309,-1.012107886,0.038922479,0.077052079,-0.045795105,-0.293622829,-0.279491323,-0.291762201
0.727190831,0.026919616,0.3704575,0.524774305,0.073426059,-0.244866119,0.014101127,0.072150461,0.031005097,-0.044677396,0.023511573,-0.03429315
