x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.670911551,0.993641925,0.259528306,0.85268818,0.053116331,-0.139210878,0.016420541,0.029184537,0.026328677,-0.019008633,-0.008049611,-0.011034342
0.021724023,0.070527502,0.652574451,0.212502558,0.206527276,-0.926708397,0.154231157,0.190780495,0.013380238,-0.108094217,-0.04703716,-0.222404634
0.62217984,0.644637984,0.973048148,0.283704647,0.286415631,-0.963899719,0.043341602,0.113441312,-0.050806133,-0.261769209,-0.223396873,-0.259315542
0.318883981,0.567978371,0.87339155,0.076410091,0.592206539,-2.614871626,0.233615092,0.076964342,-0.269407053,-0.814994032,-0.897148648,-0.784592224
0.963580113,0.953445316,0.778486195,0.444796222,0.199535769,-0.554666779,-0.002697236,0.062627681,0.023880958,-0.143556556,-0.123936257,-0.140734881
0.316905091,0.105748881,0.498248956,0.819972357,0.028996461,-0.083655608,0.01359166,0.027563553,0.011134433,-0.00717921,0.012651357,-0.009274556
0.854028323,0.211263287,0.437382233,0.448894116,0.117365168,-0.401235775,0.007965398,0.099626465,0.042949051,-0.083424314,0.000603895,-0.068247976
0.698048383,0.187475802,0.016790988,0.547229637,0.065121549,-0.212773928,0.014261402,0.057464587,0.042085591,-0.037719204,0.009865523,-0.01364408
0.561950725,0.859266875,0.558256928,0.771336958,0.067101217,-0.184234061,0.023303122,0.038874561,0.023424462,-0.024756914,-0.010328025,-0.024672416
0.631660109,0.295375485,0.421726903,0.435087502,0.127015597,-0.450871251,0.028127802,0.099634209,0.047588668,-0.086471327,-0.014544709,-0.074870327
0.529144491,0.406728738,0.84291435,0.863361572,0.040705873,-0.111016761,0.015250003,0.03327062,0.009514096,-0.012567373,0.008912859,-0.016056908
0.90852084,0.901101152,0.908972495,0.794820884,0.077727452,-0.198278248,0.014369027,0.044209604,0.014352227,-0.034540225,-0.012051129,-0.034546433
0.559937106,0.047892577,0.625216649,0.883736146,0.026500616,-0.073580191,0.009627982,0.025940882,0.008865041,-0.008189337,0.013705675,-0.008721743
0.45181491,0.126605566,0.414930987,0.587523217,0.061738316,-0.201333033,0.02343073,0.057071929,0.024790185,-0.027965318,0.015900569,-0.026903511
0.783842029,0.814045269,0.528708018,0.139941679,0.502197872,-1.838509826,-0.092663151,-0.021998211,0.071627773,-0.626841959,-0.642976114,-0.633723553
0.875111823,0.2916626,0.523001029,0.360240742,0.175748726,-0.630686754,-0.002141428,0.133749457,0.048562351,-0.14397341,-0.042212606,-0.130580902
0.674760264,0.667685422,0.130611011,0.677858636,0.066462747,-0.194778332,0.018018531,0.04254951,0.037507305,-0.030930172,-0.008574892,-0.014648412
0.577614329,0.436489179,0.145454728,0.606964243,0.068878841,-0.216641086,0.021273355,0.051337346,0.038640854,-0.033617384,-0.001924525,-0.018510277
0.100454547,0.101591654,0.955870072,0.006481397,0.570705933,-3.042209746,0.451732435,0.457678321,-0.499975411,-0.755006874,-0.745532201,-0.674557004
0.964418923,0.68780094,0.195049255,0.982799139,0.032546488,-0.083139043,0.006842743,0.02346735,0.016998607,-0.011761586,0.003720681,-0.004322088
0.829372402,0.937424701,0.848948971,0.222355012,0.379471239,-1.10534985,-0.042986758,0.00292637,-0.050850277,-0.396810555,-0.401657556,-0.394866035
0.570278085,0.254759785,0.888279751,0.821857802,0.04111571,-0.11406909,0.014415034,0.036229507,0.008315874,-0.014125784,0.012744334,-0.017497717
0.188262824,0.551687546,0.580570023,0.159678596,0.396919175,-1.80185457,0.228366775,0.129666544,0.03832237,-0.353037087,-0.442067735,-0.480727516
0.406069254,0.496544998,0.157177282,0.211014706,0.291448559,-1.28962672,0.096391624,0.134493344,0.175065044,-0.284214764,-0.254030657,-0.210937942
0.050341656,0.705161925,0.255698452,0.476878837,0.10353664,-0.342649898,0.06598799,0.053314999,0.051362476,-0.029163261,-0.043766069,-0.045740106
0.324531726,0.512323063,0.289643031,0.527020438,0.092193016,-0.305971743,0.041674936,0.061799602,0.043744697,-0.040485965,-0.017898674,-0.038568268
0.529201625,0.329744672,0.70297443,0.322535439,0.206593307,-0.789404992,0.052923189,0.147100883,0.021571157,-0.166862287,-0.075679248,-0.178167344
0.394905816,0.226713497,0.237326637,0.83188812,0.028889646,-0.082941239,0.012510114,0.025862682,0.014614031,-0.007934226,0.009801379,-0.005958883
0.132615971,0.433208493,0.444282328,0.952892206,0.023779587,-0.064339648,0.013050057,0.019497607,0.009969441,-0.002722566,0.006102344,-0.005704713
0.654538105,0.551100908,0.869428209,0.809755897,0.055364545,-0.150922319,0.017115184,0.040969036,0.011501961,-0.020830444,0.004195182,-0.023731839
0.612746395,0.455655714,0.659981884,0.345573514,0.208799875,-0.764424368,0.040812991,0.128926564,0.032532935,-0.16731562,-0.095685506,-0.170224187
0.813928947,0.983053191,0.453219846,0.576559331,0.126451136,-0.357811483,0.020089248,0.051254965,0.047680779,-0.073300902,-0.055717085,-0.058513539
0.721749188,0.38359239,0.667162166,0.955039621,0.031697364,-0.084034953,0.009644236,0.026652357,0.010362165,-0.010217647,0.009258321,-0.009764512
0.6090495,0.414345033,0.607163387,0.571790045,0.092965846,-0.294402756,0.026174001,0.069529241,0.026280685,-0.049193876,-0.004562032,-0.04913368
0.467634312,0.717614554,0.189750143,0.547804895,0.098435269,-0.310844845,0.035791487,0.054164682,0.052934528,-0.048677378,-0.031886829,-0.033225258
0.366589559,0.669980842,0.179021531,0.071023959,0.589839144,-2.971873511,0.187810611,-0.02566153,0.360126356,-0.858883238,-0.917567562,-0.698808805
0.667392239,0.211699205,0.603351738,0.446864051,0.121324116,-0.421657511,0.024328038,0.102895687,0.029902768,-0.082171777,0.000216369,-0.079679922
0.069032222,0.327264141,0.06777303,0.75960352,0.030035672,-0.088403588,0.017709729,0.025167624,0.01772846,-0.004432917,0.006213583,-0.004410818
0.230867862,0.588150238,0.912216942,0.759753994,0.055395927,-0.154725152,0.028222766,0.039262726,0.009533083,-0.013051652,0.000397662,-0.02578986
0.947219878,0.424448992,0.567034257,0.852968911,0.044019304,-0.118957383,0.008096688,0.03554946,0.01568326,-0.018465652,0.0087544,-0.014367262
0.539243863,0.444729743,0.723592812,0.335307073,0.213559564,-0.788824402,0.054011931,0.132425836,0.020380455,-0.168773476,-0.100318039,-0.180488829
0.008229956,0.883600918,0.078406639,0.91783461,0.02807281,-0.073696739,0.016942281,0.017452659,0.016098815,-0.0017943,-0.001168983,-0.002787041
0.415197218,0.74180299,0.734391048,0.833194038,0.052604126,-0.142648538,0.022290753,0.034591703,0.014540104,-0.014836347,-0.001534952,-0.020262975
0.670770658,0.020261781,0.843676073,0.548449214,0.075931567,-0.240766915,0.01795839,0.074968132,0.009736841,-0.043302108,0.026467517,-0.046300831
0.164767427,0.736861463,0.869839918,0.581267823,0.097685797,-0.289775504,0.053850918,0.054389944,0.012422894,-0.029070901,-0.028473633,-0.057177271
0.723107585,0.930888098,0.011472648,0.960501964,0.034372044,-0.08742241,0.010469108,0.021155821,0.020572498,-0.011008732,-0.001176132,-0.001884297
0.178682642,0.053812293,0.768067306,0.758309602,0.033518556,-0.097863408,0.017944655,0.032624133,0.008148397,-0.007014226,0.015132415,-0.014640279
0.652241575,0.063728766,0.637941683,0.99410559,0.020692659,-0.05493047,0.007001176,0.020162673,0.007120098,-0.005947494,0.011329981,-0.005866338
0.663611304,0.988673416,0.877865268,0.643565756,0.113812051,-0.306794486,0.030565518,0.05084917,0.016920925,-0.055475489,-0.040965715,-0.0611685
0.329959779,0.692416512,0.561997896,0.472471401,0.136840889,-0.451149182,0.060847987,0.071266742,0.038873206,-0.067646518,-0.057587603,-0.083660383
0.326454696,0.435713168,0.213023217,0.807460097,0.035416689,-0.101803043,0.016428026,0.028120188,0.018327562,-0.009125974,0.005580791,-0.007261896
0.884198404,0.62787783,0.368002901,0.873038949,0.044401851,-0.118776302,0.009663701,0.031989576,0.019868172,-0.01766539,0.003278462,-0.010878351
0.764456509,0.063297986,0.823126736,0.784234341,0.040013413,-0.112468949,0.010054822,0.038788947,0.008919878,-0.016817822,0.018257491,-0.017356022
0.764094541,0.094375264,0.531656762,0.397783053,0.129559025,-0.467133089,0.0133691,0.120121323,0.036613311,-0.098622316,0.011369245,-0.089654961
0.592212551,0.692948372,0.695739383,0.624779449,0.097151018,-0.287049987,0.029572835,0.058672382,0.023824107,-0.046526873,-0.020094872,-0.049686536
0.24783911,0.709856579,0.856994013,0.000174596,0.789962404,-3.168784337,0.398392863,-0.330774908,-0.56335441,-1.377905186,-1.440319338,-1.177071176
0.726592422,0.417998473,0.293925848,0.537505747,0.095149798,-0.308472964,0.018782936,0.06989762,0.044921245,-0.056704305,-0.009064912,-0.039204325
0.01995192,0.399418752,0.611321975,0.832847955,0.032153258,-0.090418276,0.019492065,0.026223241,0.01071222,-0.003030067,0.006540278,-0.01127772
0.571270934,0.038364603,0.883417806,0.754266582,0.040662149,-0.11662813,0.013827041,0.039885469,0.007507722,-0.015542855,0.018878926,-0.018858499
0.109790497,0.946234188,0.323771182,0.579895716,0.089916926,-0.267353551,0.052554121,0.038655986,0.04096201,-0.023457103,-0.037555121,-0.035513224
0.803760519,0.88445397,0.884074372,0.538134044,0.149706233,-0.419649656,0.022259651,0.065705121,0.014631834,-0.091665346,-0.066137546,-0.093545037
0.661001951,0.93696127,0.907138787,0.914844207,0.054918411,-0.138135538,0.017770539,0.032831155,0.011968285,-0.017823082,-0.003946266,-0.020965056
0.359068899,0.78030252,0.586423111,0.187410851,0.401852408,-1.595455617,0.150825024,0.043417717,0.046389072,-0.402745181,-0.454662475,-0.453998431
0.64950321,0.167853624,0.15655694,0.079538291,0.478618989,-2.679995863,-0.050808267,0.356724305,0.307167501,-0.720802718,-0.46032256,-0.529062742
0.322373181,0.794214236,0.842965662,0.649675643,0.089106023,-0.255041574,0.040969005,0.049775586,0.015188644,-0.030684539,-0.021716014,-0.0469322
0.899455311,0.096253967,0.704420832,0.185576322,0.300018118,-1.231159304,-0.073658241,0.266869009,-0.006489901,-0.326308105,-0.107009577,-0.344251747
0.322556308,0.990610898,0.390343872,0.679364933,0.079084767,-0.223236083,0.036455276,0.036936506,0.033571068,-0.025743156,-0.025296568,-0.028297005
0.687760948,0.368022249,0.516026114,0.346189537,0.19304281,-0.721237726,0.025649142,0.133461046,0.053452527,-0.15848924,-0.069628265,-0.14709646
0.501162818,0.211347203,0.278743764,0.436390735,0.10722659,-0.388989061,0.033995218,0.090718471,0.051368148,-0.067331126,-0.001357134,-0.053500491
0.796202297,0.229715712,0.27212899,0.291900315,0.197581144,-0.784142332,-0.000784268,0.155703061,0.09475637,-0.182300845,-0.05960276,-0.136860504
0.57010229,0.134818549,0.264526173,0.930977301,0.021843075,-0.060035075,0.00796127,0.020596289,0.010787201,-0.006346192,0.010172788,-0.003920622
0.436094705,0.030270911,0.186239035,0.956216245,0.016793374,-0.045959291,0.007101248,0.016582652,0.008840538,-0.003958344,0.009413397,-0.002307253
0.853325304,0.848711902,0.699376084,0.793207709,0.071298109,-0.188397783,0.015031898,0.04229547,0.020292734,-0.031003338,-0.009082016,-0.028396858
