x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.534965836,0.129635948,0.832131053,0.503545805,0.093754878,-0.309226072,0.029149959,0.085690337,0.010663565,-0.053145934,0.016110342,-0.060996283
0.348344065,0.090634671,0.956579698,0.578754535,0.066955346,-0.209015255,0.029505049,0.063294144,0.004935272,-0.027393243,0.01943798,-0.040031383
0.592778495,0.119041176,0.146725277,0.115730986,0.376155367,-2.006920299,0.011803351,0.314938272,0.241186858,-0.513881056,-0.25056753,-0.359604961
0.178269766,0.649991295,0.232745461,0.38951172,0.145159355,-0.520244126,0.080720509,0.071390326,0.074537935,-0.068605109,-0.078382101,-0.075217819
0.970631292,0.918897124,0.178587378,0.0622406,0.519827236,-1.452440639,-0.339950353,-0.245076098,0.319358524,-0.610097911,-0.716871749,-0.636215003
0.476218982,0.179404482,0.678363201,0.129454604,0.421383082,-2.102577109,0.085083826,0.32176904,-0.027156418,-0.538068592,-0.309544804,-0.553498225
0.258171615,0.977542266,0.51793061,0.045019313,0.640207841,-2.326020151,0.311237498,-0.420451912,0.029391974,-0.933718669,-0.80889822,-1.083677614
0.334953182,0.491449218,0.85868693,0.595512245,0.087089622,-0.266278458,0.039169629,0.061779447,0.012196764,-0.033884078,-0.007676131,-0.049792963
0.420846108,0.735971265,0.647605791,0.62513734,0.09253925,-0.275403528,0.037236774,0.053627512,0.025247701,-0.037887606,-0.02179354,-0.045982883
0.331649766,0.321911778,0.310302117,0.588634895,0.066238103,-0.215149509,0.02989457,0.053525285,0.030737623,-0.025999609,0.003760767,-0.025227905
0.780329731,0.155535382,0.384147363,0.539826361,0.080068744,-0.261787441,0.013153251,0.072185035,0.033234769,-0.048526818,0.014390008,-0.036892542
0.585619955,0.229998896,0.843586383,0.122159591,0.445605221,-2.047884417,0.021875364,0.307910652,-0.132562666,-0.597601022,-0.385910419,-0.559238974
0.508651587,0.727498107,0.793594365,0.349393379,0.233621925,-0.790126987,0.066404432,0.091845661,0.010874222,-0.176007249,-0.158773949,-0.194375815
