x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.956484305,0.567556328,0.592893748,0.719324285,0.07160573,-0.200329595,0.009708231,0.050642526,0.023137776,-0.035619668,-0.001119417,-0.02945945
0.659475914,0.905042566,0.688937544,0.271892741,0.325441368,-1.071220051,0.035050388,0.043258587,0.025864561,-0.308014549,-0.30603946,-0.30973392
0.109216144,0.157757383,0.14918943,0.453746566,0.074975945,-0.270194666,0.044987407,0.066572346,0.042858065,-0.026275589,0.005841517,-0.028770431
0.93540115,0.815712545,0.879450952,0.971126283,0.047303607,-0.116917058,0.010376376,0.031504199,0.011460067,-0.017092713,0.001612951,-0.016592456
0.425511588,0.851197997,0.251048977,0.682601005,0.071598507,-0.207011934,0.029061984,0.038924027,0.035758987,-0.026590142,-0.017225688,-0.02052708
0.879429521,0.561426782,0.17623793,0.843852216,0.041612795,-0.113250353,0.008833884,0.030933776,0.022209442,-0.01714589,0.00397408,-0.007167666
0.018576965,0.096165839,0.945327358,0.098924286,0.337305658,-1.577637789,0.280511336,0.290823824,-0.167434198,-0.25007095,-0.232603449,-0.400238603
0.563264659,0.597635483,0.99837683,0.591107766,0.104885141,-0.306742368,0.032910705,0.067622923,0.005781719,-0.052022735,-0.01875067,-0.062030694
0.635517406,0.004786053,0.661835551,0.874747244,0.027047069,-0.074940383,0.008888219,0.026989523,0.00857178,-0.009102771,0.014908479,-0.009307045
0.253223514,0.801447214,0.514260764,0.173573909,0.401960573,-1.627520326,0.199450771,0.021684339,0.075592006,-0.375520489,-0.473317144,-0.460271236
0.945172216,0.051236566,0.68408669,0.141046264,0.342031909,-1.447969879,-0.133003163,0.319624662,-0.018822835,-0.385609356,-0.13864385,-0.436293347
0.440544214,0.58743413,0.738693708,0.975973012,0.032600661,-0.085425372,0.013766887,0.024790236,0.009802741,-0.007482232,0.005555191,-0.010348231
0.006369858,0.938617659,0.68072812,0.970224504,0.033145917,-0.084198636,0.019881917,0.020397713,0.010722855,-0.001656122,-0.001029316,-0.010113
0.436316859,0.959592299,0.106369163,0.231519832,0.291887526,-1.039881319,0.089473018,0.001044861,0.189476809,-0.275663439,-0.303086088,-0.180092242
0.501705065,0.963920493,0.312727405,0.994602967,0.034958806,-0.08894879,0.013944417,0.021421353,0.016598449,-0.008481992,-0.000918015,-0.006163212
0.734095582,0.910851619,0.490890606,0.049020241,0.682598977,-2.306626121,-0.211243624,-0.357040315,0.066348735,-1.076019117,-0.954639037,-1.134943486
0.562040624,0.847837522,0.944711198,0.894697701,0.053309224,-0.136609466,0.019388657,0.033567086,0.010478064,-0.016233597,-0.002149182,-0.021225795
0.550803718,0.744027044,0.975160436,0.381363275,0.21375671,-0.671640936,0.05595774,0.087806422,-0.015878159,-0.154633119,-0.133212977,-0.168102416
0.810841643,0.758072627,0.659443441,0.998562719,0.038631949,-0.097812001,0.010639436,0.026904135,0.012981652,-0.012540413,0.00326606,-0.01110829
0.026311427,0.988526334,0.703427506,0.87617269,0.044280262,-0.114638603,0.026537764,0.024846207,0.013225917,-0.00375518,-0.005718108,-0.015709221
0.354006778,0.463337257,0.925771762,0.862015644,0.040483433,-0.109750096,0.01834851,0.032049432,0.007940828,-0.009886539,0.007169778,-0.016645133
0.936873782,0.052654714,0.380409466,0.230741833,0.223967559,-0.915675682,-0.048016281,0.211702195,0.081606259,-0.222645353,-0.032831006,-0.203204956
0.751423077,0.592343942,0.289229015,0.036261674,0.74286847,-3.638406814,-0.27917922,-0.025717892,0.320533256,-1.192614901,-1.296643582,-1.159230079
0.435793088,0.497012139,0.224880581,0.371518299,0.159695587,-0.595796469,0.055978555,0.095843368,0.083074939,-0.108849827,-0.070950518,-0.085255895
0.311185398,0.07916205,0.105421482,0.0712084,0.429836214,-2.619834721,0.173979421,0.376869486,0.311654498,-0.598672952,-0.33866282,-0.443126059
0.640114861,0.062375338,0.069383981,0.367730902,0.111611767,-0.424639604,0.02056286,0.105976771,0.072122756,-0.086551708,0.010286153,-0.04373489
0.981752275,0.384247735,0.628366375,0.254898681,0.27761714,-1.016239725,-0.06236741,0.171978364,0.034786719,-0.260912614,-0.168386397,-0.270564677
0.985805302,0.554804273,0.507878537,0.471731846,0.14392894,-0.451770335,-0.001403276,0.088608954,0.046251191,-0.099697133,-0.045159264,-0.084848114
0.75281443,0.109034714,0.2298606,0.697343126,0.043330163,-0.130403148,0.010166063,0.040836614,0.022125655,-0.02048416,0.015617256,-0.011571297
0.453973639,0.665624818,0.027426365,0.781490425,0.043009575,-0.121660586,0.017252291,0.029132451,0.026145062,-0.013927911,-0.001115458,-0.004954962
0.524524171,0.524045125,0.230204289,0.155823086,0.406628883,-1.896648652,0.06577981,0.144086052,0.21323195,-0.490351682,-0.449936926,-0.38917618
0.581786343,0.510126886,0.619465135,0.898149347,0.038446216,-0.104202112,0.013668112,0.02990532,0.013037268,-0.011883504,0.00651911,-0.012321699
0.514453661,0.156522182,0.702870954,0.883668725,0.029629011,-0.081920465,0.01135869,0.027583618,0.008896499,-0.008713245,0.012611669,-0.010396465
0.826518628,0.41480636,0.80653891,0.69050038,0.071843692,-0.205816643,0.013902064,0.056000412,0.014665177,-0.035504289,0.005456563,-0.035200852
0.462065274,0.498616609,0.207844076,0.859679483,0.033944118,-0.094764352,0.013728614,0.026317996,0.017616815,-0.009742056,0.005110653,-0.006151527
0.408521318,0.622875523,0.094289416,0.71909293,0.051071323,-0.149711326,0.021358614,0.034658512,0.029638645,-0.017417647,-0.002829771,-0.009149623
0.81671353,0.996974202,0.817221354,0.77685236,0.082575679,-0.212440926,0.018501334,0.042489185,0.018480915,-0.036062875,-0.018345413,-0.03607202
