x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.928691943,0.804642739,0.823331796,0.613805032,0.117571153,-0.323921498,0.012597727,0.06281182,0.019767929,-0.066704375,-0.034497307,-0.06473052
0.646846752,0.576293612,0.190895813,0.280278045,0.243988781,-0.949192489,0.030696857,0.111408169,0.135591747,-0.226195354,-0.179187114,-0.15470508
0.376569336,0.635268248,0.095537424,0.698574008,0.054006061,-0.159756066,0.023399984,0.035921897,0.031400112,-0.018328124,-0.004573679,-0.010210373
0.960193552,0.906102714,0.594067028,0.237448674,0.353453394,-1.08091664,-0.080757152,0.024941802,0.051983657,-0.344103051,-0.360794429,-0.35490905
0.580036326,0.954795039,0.098390972,0.90199469,0.040675406,-0.105979965,0.01451113,0.023819132,0.02301426,-0.012477428,-0.003706079,-0.004632804
0.736562836,0.229714511,0.522875535,0.952791577,0.02660078,-0.071401869,0.00792001,0.024060612,0.01028295,-0.008699862,0.010705077,-0.007082898
0.18441207,0.791876609,0.946342762,0.789377512,0.057401774,-0.154115168,0.030512002,0.035535262,0.009472402,-0.011394833,-0.005615002,-0.026050405
0.301331052,0.750139341,0.552591523,0.266134917,0.285747234,-1.082907856,0.128664438,0.078097804,0.059111903,-0.218880275,-0.255469503,-0.264586127
0.857751241,0.426665871,0.320410598,0.492247264,0.114480845,-0.374172055,0.010372028,0.081577343,0.051810517,-0.076178016,-0.01898693,-0.053669878
0.059540536,0.640624111,0.154516818,0.764003148,0.039319816,-0.112787437,0.023352614,0.026899133,0.021511175,-0.00551895,-0.000986406,-0.007620026
0.268994628,0.575710777,0.483802887,0.156361727,0.417334171,-1.922323063,0.198913328,0.121706207,0.088609108,-0.418693087,-0.47800793,-0.494687195
0.950231504,0.001698418,0.663482454,0.607766245,0.06265339,-0.189465806,0.005753366,0.062591361,0.016225799,-0.035992926,0.026008145,-0.032319137
0.574002164,0.115403409,0.009188319,0.680061252,0.038535977,-0.117991313,0.012555667,0.036145176,0.024256861,-0.016626056,0.013185799,-0.005448176
0.770449516,0.828491112,0.484911148,0.549626426,0.128242567,-0.382165244,0.022386931,0.061806652,0.045283982,-0.076281029,-0.050401264,-0.064198735
0.623688595,0.941322153,0.085468313,0.229964772,0.300953815,-1.048131615,0.033319342,0.005833726,0.202060317,-0.3098277,-0.313403485,-0.17785332
0.302867678,0.443559856,0.542611014,0.691432187,0.057240898,-0.172459993,0.02701322,0.043756249,0.019724791,-0.017652843,0.003047309,-0.02360395
0.645735708,0.912965504,0.409645187,0.579570496,0.115448314,-0.339328515,0.030187606,0.051921267,0.046615536,-0.061689682,-0.04623232,-0.050760837
0.061976502,0.900026578,0.203635596,0.17623435,0.315395866,-1.215187233,0.227262755,-0.017595435,0.174851808,-0.206222158,-0.368997787,-0.273043596
0.027967827,0.984905887,0.240812508,0.574558996,0.084864011,-0.249865971,0.053857835,0.034180516,0.042904796,-0.017280071,-0.037693421,-0.029768815
0.227830373,0.51776874,0.634486824,0.413517732,0.1469909,-0.518028442,0.075951099,0.089639536,0.03090724,-0.07152197,-0.056101444,-0.104267616
0.346516832,0.379091506,0.777953619,0.412933084,0.145334863,-0.51115187,0.062087736,0.103780735,0.014795778,-0.08309086,-0.035507273,-0.108108752
0.756287879,0.925373809,0.037102901,0.421902682,0.157297203,-0.486240371,0.019385802,0.048978903,0.103568965,-0.114664394,-0.101802603,-0.0488608
