x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.724720903,0.234827639,0.945337876,0.34601505,0.183079606,-0.636941642,0.018629131,0.147013275,-0.015254635,-0.151690801,-0.035534452,-0.152315342
0.3113009,0.915915926,0.667602099,0.960554408,0.039298783,-0.100824793,0.018654372,0.024431884,0.012870987,-0.00737686,-0.001042533,-0.012016273
0.716498595,0.389294833,0.725331544,0.299061659,0.243053222,-0.908635864,0.018274103,0.156888616,0.016319062,-0.21996114,-0.120064933,-0.220239396
0.375308461,0.909243237,0.687725778,0.564449086,0.120044684,-0.35437463,0.050787502,0.053036311,0.027763326,-0.052210111,-0.050265169,-0.067275901
0.170454747,0.391652102,0.318498758,0.984031476,0.02038212,-0.054798088,0.010847972,0.017147721,0.009625374,-0.002484732,0.006168236,-0.003712803
0.92771512,0.33934862,0.01201579,0.31458995,0.167114513,-0.611946582,-0.016742113,0.116892153,0.118778053,-0.146319075,-0.066233409,-0.063573853
0.891106977,0.721171887,0.377023471,0.342132314,0.228482991,-0.767203365,-0.009448798,0.089345584,0.089734555,-0.192541628,-0.15799484,-0.157689972
0.959807394,0.450475645,0.533010462,0.680431337,0.071973004,-0.207636849,0.008533122,0.054549856,0.025040443,-0.037665538,0.002667261,-0.029965295
0.541995899,0.047570827,0.422148111,0.778731756,0.032913963,-0.096452046,0.011785821,0.032152956,0.013703068,-0.011777087,0.015412195,-0.010292352
0.867960017,0.107682124,0.701481506,0.896241176,0.030457977,-0.082083371,0.007018757,0.02902731,0.009230594,-0.011668618,0.014377819,-0.010488601
0.702930404,0.359770844,0.176967552,0.029298089,0.711974335,-4.116094035,-0.221307909,0.253418373,0.449072711,-1.205787216,-1.18437678,-0.99132849
0.139866832,0.285408764,0.041162124,0.485642532,0.071140975,-0.247261293,0.040895751,0.057340619,0.045668415,-0.024843821,-0.002135612,-0.019036455
0.550636735,0.226277481,0.712616368,0.871368161,0.033217059,-0.091910089,0.012155814,0.029865675,0.009756741,-0.010362521,0.012041471,-0.011945135
0.605172958,0.073244361,0.7247199,0.974561744,0.022263095,-0.059340759,0.007902944,0.021597287,0.006816235,-0.006284846,0.011861161,-0.007003321
0.821471346,0.163005405,0.146968736,0.572723304,0.064950157,-0.207116836,0.009917584,0.0585159,0.036541997,-0.037958293,0.013246388,-0.01891355
0.599757221,0.698583902,0.751912147,0.077313226,0.650945271,-2.649767995,-0.022317785,-0.043710262,-0.173617094,-0.9936115,-0.991441573,-0.948070326
0.265049162,0.564825129,0.717576029,0.036097135,0.74428596,-3.795946928,0.35256767,0.009585466,-0.236060022,-1.133746422,-1.300634,-1.225887926
0.785435961,0.443641534,0.394005795,0.314578908,0.22119305,-0.831986383,0.005708872,0.134287196,0.082386933,-0.195744716,-0.114365759,-0.165205712
0.204222768,0.320552185,0.956264391,0.489443727,0.101355831,-0.329664324,0.053815267,0.079386726,0.002273952,-0.039961767,-0.006355714,-0.068484172
0.462240271,0.74664229,0.911183347,0.129506339,0.498120431,-1.81704878,0.109772403,0.008118366,-0.18485735,-0.632083293,-0.656141878,-0.587671825
0.668685427,0.97028352,0.593210069,0.379180877,0.23049831,-0.715561623,0.038557152,0.052768249,0.052382224,-0.176723588,-0.17109303,-0.17126913
0.594064458,0.417648561,0.371174956,0.276098787,0.246340155,-1.003450166,0.042617818,0.148560409,0.094800636,-0.226746626,-0.144527319,-0.197636949
