x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.388373609,0.409801336,0.212120089,0.250517885,0.240228585,-1.03508889,0.086907391,0.141884452,0.129204714,-0.208539572,-0.156179845,-0.170488465
0.188544451,0.068681177,0.03639431,0.492945585,0.05870547,-0.205144945,0.031780757,0.055991973,0.037791995,-0.022303782,0.013895307,-0.015179772
0.078296757,0.90912402,0.87965729,0.371335465,0.1894832,-0.587985222,0.120923012,0.05085943,-0.001268917,-0.075310823,-0.138829347,-0.152472095
0.138987456,0.563177296,0.08016013,0.952354445,0.022122675,-0.059412305,0.012082623,0.016941595,0.012623818,-0.002600629,0.003774182,-0.001996226
0.032572965,0.226658249,0.779358984,0.674883659,0.046448001,-0.139859491,0.028683634,0.040756571,0.009931698,-0.007396811,0.010652344,-0.02298655
0.010311699,0.699781706,0.513020764,0.228691166,0.271753167,-1.076448832,0.203912156,0.073119989,0.061218087,-0.130843089,-0.264175976,-0.270059546
0.950265569,0.972260517,0.668317828,0.874092117,0.062806115,-0.158004016,0.011840177,0.035644682,0.019716774,-0.025704269,-0.007706762,-0.021746671
0.142432802,0.243675012,0.188784813,0.010038237,0.696534998,-4.870327942,0.49233154,0.37018266,0.430252596,-0.991298921,-1.142554986,-1.073524579
0.209991454,0.867086353,0.341576804,0.575534051,0.093668631,-0.284522377,0.049104086,0.044476964,0.041638967,-0.030990213,-0.035613009,-0.038222172
0.492189139,0.466806153,0.457138807,0.996746712,0.025914347,-0.068718344,0.010440153,0.02106293,0.010804424,-0.006186747,0.006726958,-0.005888118
0.707435879,0.518574844,0.648619453,0.239272234,0.326276652,-1.272632351,0.010615215,0.15336794,0.030226409,-0.333085222,-0.26133923,-0.330630394
0.163522451,0.739448087,0.570691078,0.274192937,0.25827726,-0.97207602,0.150442985,0.076109004,0.050134119,-0.15872607,-0.223929298,-0.23662554
0.557430291,0.384701098,0.07188403,0.790666868,0.036270321,-0.104388833,0.012777733,0.029566335,0.021239095,-0.012924991,0.006674993,-0.004989338
0.721088074,0.633644867,0.508809231,0.743868179,0.064823172,-0.18374226,0.017048672,0.044159028,0.023971415,-0.028127707,-0.002529414,-0.023746997
0.081280483,0.870863543,0.743465367,0.118855899,0.448509398,-1.647515543,0.326831734,-0.080952764,-0.075759284,-0.369809312,-0.593362337,-0.595176972
0.568717884,0.881092296,0.92531286,0.57942708,0.126563043,-0.357378661,0.038964794,0.0593397,0.011758215,-0.064299423,-0.048473753,-0.075203076
0.836037971,0.218860037,0.578860583,0.667911441,0.061571417,-0.18384849,0.01113066,0.0542311,0.019756098,-0.031526705,0.014227002,-0.02719983
0.763447305,0.743425887,0.62145043,0.069695264,0.66446345,-2.563317685,-0.201349792,-0.10811498,-0.053784682,-0.978199535,-1.021622375,-1.034860209
0.686778051,0.507428135,0.77683106,0.181685545,0.407389767,-1.629985268,-0.002402947,0.16795503,-0.044895306,-0.471845229,-0.402616397,-0.466911835
0.220575164,0.132910828,0.819521998,0.919803251,0.023760779,-0.064620409,0.012179225,0.022410951,0.006096388,-0.003913098,0.01098192,-0.008591714
0.963890306,0.517846343,0.952670925,0.562927295,0.116126424,-0.332604143,0.007073702,0.079139325,0.007875045,-0.070993966,-0.017491969,-0.070890811
0.827524652,0.350294151,0.789962791,0.284903613,0.250634772,-0.915030002,-0.00998527,0.168567749,-0.001185266,-0.233882501,-0.120907832,-0.234274708
