x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.747996069,0.231724665,0.859859518,0.007300223,0.742312802,-3.552705562,-0.347204534,0.408049225,-0.508567921,-1.280104047,-1.218198633,-1.094076888
0.293530393,0.064270828,0.392823508,0.941660553,0.018722116,-0.051562499,0.009019106,0.018217238,0.008239112,-0.003510651,0.009870502,-0.004229657
0.187870899,0.985561016,0.068597749,0.467567039,0.11702309,-0.362881193,0.06357765,0.036658895,0.07330337,-0.047000377,-0.070057732,-0.035624275
0.757360247,0.640573578,0.198096876,0.966451308,0.031194616,-0.081724455,0.009091948,0.022981198,0.016262808,-0.010172046,0.004108365,-0.004343623
0.150907014,0.428400093,0.400130904,0.006828086,0.833694813,-5.437563958,0.577681275,0.138375734,0.173175933,-1.222774903,-1.600092604,-1.587087774
0.378528589,0.794758135,0.417065103,0.933477648,0.036603794,-0.096882099,0.016314266,0.024313252,0.015718318,-0.008193258,0.000685029,-0.008714782
0.487077198,0.870925025,0.857882544,0.188322025,0.414055431,-1.399995469,0.095051707,0.002701203,-0.080086614,-0.450498427,-0.472301138,-0.456828404
0.380454038,0.409238299,0.733438594,0.418573698,0.146814581,-0.515272304,0.059083847,0.101881502,0.020327252,-0.086019239,-0.039096519,-0.106982442
0.481722943,0.322396896,0.70372226,0.156454014,0.407727647,-1.892011645,0.087639298,0.24602408,-0.023708181,-0.482729073,-0.353115097,-0.500188199
0.738338742,0.521109751,0.312994077,0.683429351,0.066063533,-0.195514736,0.015750661,0.047622742,0.030802561,-0.031632315,-0.001058076,-0.021025639
0.264667889,0.793503213,0.346314206,0.582451452,0.09108167,-0.279741785,0.0447384,0.047671572,0.040271784,-0.032731844,-0.029755895,-0.036900717
0.293515984,0.990018358,0.007018561,0.011846776,0.567848232,-1.949166019,0.236739127,-0.505642499,0.547392284,-0.985616089,-0.634062785,-0.556640733
0.501764698,0.212539814,0.820700787,0.499812241,0.100935095,-0.333832791,0.033522043,0.086629696,0.012055439,-0.056173745,0.007044869,-0.065867041
0.461989453,0.504087075,0.06749853,0.649649609,0.058203171,-0.178372853,0.022244217,0.041897119,0.035005086,-0.023846345,-0.002188359,-0.011294608
