x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.896642528,0.403059246,0.986959294,0.487604439,0.133276128,-0.402128151,0.008217854,0.096862182,5.82849E-05,-0.089837187,-0.019946582,-0.090343878
0.268460456,0.760269882,0.732053867,0.936903268,0.037739197,-0.098873617,0.018576111,0.025652292,0.011205821,-0.006754583,0.001538338,-0.012570856
0.766117538,0.669401799,0.136198972,0.475243795,0.126738603,-0.408417784,0.018272731,0.068248583,0.073312843,-0.084742053,-0.050624773,-0.044968218
0.413793898,0.932047781,0.020520042,0.532769982,0.101281369,-0.306821256,0.040044168,0.040983275,0.065486709,-0.048861727,-0.048110419,-0.022351682
0.036706953,0.245057941,0.510468394,0.192071838,0.259879994,-1.213978371,0.192634101,0.187849103,0.053379449,-0.151145534,-0.158151119,-0.282969962
0.337649929,0.805929191,0.347062857,0.637435008,0.08038127,-0.239427546,0.036221098,0.043881915,0.0357948,-0.028966728,-0.021332431,-0.02934866
0.483153193,0.184132912,0.951707294,0.048566407,0.577648862,-2.827903813,0.063278835,0.399524055,-0.389986733,-0.960438912,-0.691044701,-0.704079988
0.228524413,0.548619708,0.999655376,0.13133247,0.423727389,-1.673362744,0.22379527,0.118920934,-0.204635738,-0.437388469,-0.522212191,-0.456760683
0.920382279,0.187059851,0.801491945,0.161996159,0.350701885,-1.395587262,-0.109972505,0.271086771,-0.059371227,-0.391128059,-0.21606745,-0.415561943
0.158664121,0.551316901,0.785479097,0.105217824,0.492659327,-2.2346541,0.309667522,0.110342625,-0.125004141,-0.498815268,-0.668747054,-0.661743147
0.901126497,0.056770421,0.135141925,0.321586747,0.140082764,-0.530534539,-0.009746682,0.133126202,0.084115918,-0.121860344,0.003976606,-0.072029161
0.889506358,0.495786882,0.760541101,0.468474535,0.148238019,-0.46612161,0.008146486,0.097091832,0.021450754,-0.102713943,-0.039569153,-0.10005761
0.762465696,0.784530465,0.895259064,0.915433669,0.051225458,-0.130564045,0.014350273,0.033983836,0.011431874,-0.017956916,0.000568459,-0.019425768
0.935406965,0.299057847,0.904098767,0.246452999,0.271995839,-0.957484012,-0.051761892,0.190072183,-0.04318535,-0.26408867,-0.141115682,-0.267082536
0.09509808,0.576024319,0.721022527,0.575029634,0.084632251,-0.262863665,0.050261112,0.055087716,0.018157177,-0.021441534,-0.015433457,-0.047394953
0.36207057,0.91311351,0.420424848,0.169641525,0.417481098,-1.59967903,0.152993749,-0.036725181,0.123966822,-0.441358449,-0.494195208,-0.460615163
0.133799233,0.625232374,0.095218695,0.302393499,0.178722509,-0.690670931,0.10815917,0.077578036,0.114400383,-0.096315315,-0.128096731,-0.088543259
0.759100634,0.846635223,0.405948489,0.825727214,0.057507648,-0.1540228,0.015145737,0.034877375,0.024585374,-0.022740742,-0.005577148,-0.016219049
0.241852575,0.125923478,0.959372378,0.547498908,0.072622583,-0.2307089,0.036682256,0.066889103,0.00401253,-0.027002958,0.016076813,-0.045309763
0.623928058,0.553588688,0.504776379,0.223471434,0.342963887,-1.405468421,0.036052632,0.142465066,0.079207002,-0.358390245,-0.303001023,-0.343887386
0.131803082,0.215751646,0.724043037,0.938191649,0.022669886,-0.061478765,0.012462501,0.020611689,0.006812734,-0.002688546,0.009200696,-0.007492302
0.216961382,0.031116093,0.368328141,0.924218509,0.018109253,-0.050244722,0.009309394,0.017869311,0.008142175,-0.002925529,0.009921354,-0.004050357
0.690611939,0.925691441,0.243476285,0.909557591,0.04394951,-0.114188112,0.013624726,0.026406748,0.022098386,-0.0147272,-0.003084677,-0.007839626
0.797539596,0.213823549,0.615009977,0.464006131,0.117339274,-0.394969849,0.013678498,0.099769467,0.028676893,-0.080575122,0.002660822,-0.075161223
0.488692528,0.786911516,0.29371581,0.8870031,0.04082234,-0.109735438,0.016126227,0.026695919,0.019626396,-0.011581314,-0.000493834,-0.00851583
0.453115365,0.147248986,0.299601334,0.297718695,0.17303309,-0.723993403,0.05443285,0.149773936,0.078681618,-0.140834474,-0.028316708,-0.122179881
0.962446364,0.598990935,0.715088057,0.307880393,0.262301093,-0.87059674,-0.036336483,0.121485983,0.021814291,-0.230053531,-0.178820408,-0.233273025
0.344090243,0.547653652,0.826039872,0.614678516,0.085361719,-0.25783933,0.038036529,0.058329327,0.014247313,-0.032411592,-0.009502813,-0.046982429
0.992442257,0.321689393,0.744030474,0.852258776,0.043162048,-0.115497576,0.007044815,0.036863721,0.011908446,-0.01842907,0.011905554,-0.016293358
0.166448947,0.04797113,0.927285409,0.491811841,0.077532923,-0.256592111,0.043132769,0.075025992,0.003372097,-0.028263728,0.020340963,-0.052112496
0.182880012,0.732485845,0.087196559,0.579644617,0.074476752,-0.231016887,0.040251038,0.041599321,0.044545765,-0.023131016,-0.021649245,-0.01824118
0.329224744,0.19882842,0.545249204,0.267077042,0.213537807,-0.91321129,0.090410144,0.172482624,0.045804229,-0.168206576,-0.067164695,-0.196660398
0.587795021,0.446423725,0.282692673,0.928832077,0.0293196,-0.079628292,0.010459026,0.023767934,0.014253238,-0.008704875,0.006831607,-0.005506892
0.317552813,0.041908591,0.94068758,0.413883611,0.108415004,-0.377853685,0.048691672,0.104993078,-0.002188601,-0.059783567,0.020027044,-0.081607934
0.764445943,0.004474552,0.238761608,0.295591633,0.156568681,-0.630488689,0.004468946,0.155926649,0.079896884,-0.143357672,0.01180202,-0.102713908
0.218945713,0.480809614,0.434210343,0.149234623,0.402438516,-1.947742173,0.216871009,0.160104439,0.108374934,-0.387142433,-0.440317271,-0.474827648
0.624576351,0.188739618,0.528693653,0.514349754,0.091589078,-0.307183675,0.023352521,0.080281108,0.029097147,-0.053958862,0.0104562,-0.050669128
0.653215034,0.38953455,0.94032027,0.006951848,0.771258219,-3.34963778,-0.219509386,0.18665117,-0.650392204,-1.438308545,-1.455612362,-0.952316124
0.411374724,0.512693957,0.476817468,0.903704147,0.033660695,-0.092103587,0.014476198,0.026181466,0.013521513,-0.008362429,0.005775986,-0.009156501
0.642056245,0.522123843,0.665085645,0.645263863,0.082261698,-0.245860899,0.023118722,0.058273913,0.022060689,-0.039445455,-0.004661665,-0.040026543
0.554537371,0.656006911,0.600394669,0.114884673,0.563522807,-2.478452768,0.046599766,0.056958838,0.01118908,-0.768339531,-0.766435844,-0.771970871
0.838196016,0.334657925,0.218502086,0.034461794,0.663150537,-3.551262721,-0.354039657,0.273065493,0.368289967,-0.976610196,-1.053183029,-0.961088199
0.338217176,0.339716648,0.765145929,0.079563123,0.569973956,-2.939407601,0.208701907,0.276206801,-0.160481193,-0.788323329,-0.730893142,-0.819556814
0.064663545,0.372851743,0.317336222,0.037652706,0.617125857,-3.812056922,0.507371972,0.217170552,0.236331862,-0.65555513,-0.996268887,-0.982187967
0.91503978,0.861203024,0.338141925,0.553521719,0.123738705,-0.359502897,0.010662796,0.057428022,0.055082624,-0.076078902,-0.050344977,-0.052477554
0.664642177,0.025968096,0.28267718,0.972152988,0.018324986,-0.049445839,0.006053916,0.018130303,0.008917512,-0.005497013,0.010440678,-0.003157469
0.293536119,0.228856948,0.362821433,0.116527782,0.422158311,-2.308268264,0.186007203,0.290362213,0.146106583,-0.493931911,-0.376176239,-0.525321902
0.389434965,0.970932006,0.140330578,0.451230302,0.140801483,-0.442653145,0.056402024,0.04332376,0.081411117,-0.077802606,-0.087065577,-0.053324301
