x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.561763068,0.942239689,0.408821249,0.916286242,0.045111159,-0.11730972,0.016526188,0.026888563,0.01948403,-0.013285396,-0.003312698,-0.010924282
0.665915295,0.059621384,0.238498022,0.887837777,0.023356442,-0.065028414,0.007409466,0.022744517,0.011796272,-0.007912983,0.011885104,-0.004305762
0.175899086,0.925149783,0.54409921,0.864937383,0.04539112,-0.120501395,0.024203951,0.026558858,0.016708904,-0.007449609,-0.004816017,-0.014205198
0.005483301,0.204161553,0.755445605,0.23715909,0.205978291,-0.865740225,0.15468184,0.162816983,-0.003865909,-0.095247462,-0.0827078,-0.211335067
0.965550554,0.008243731,0.899343092,0.43255891,0.112846734,-0.360721824,-0.002727237,0.11216527,0.002745768,-0.082598554,0.028823457,-0.082597655
0.887570048,0.890328653,0.083992332,0.365949724,0.192381103,-0.601558287,-0.003376365,0.053341826,0.122115345,-0.156106982,-0.141376062,-0.07865261
0.290039587,0.615992765,0.129528696,0.467891548,0.108489849,-0.368601656,0.051219475,0.061944544,0.063347911,-0.051380064,-0.040192917,-0.038572201
0.417338885,0.13933273,0.429418649,0.954760796,0.02086229,-0.056982191,0.00898228,0.01965591,0.00887769,-0.004790941,0.009861019,-0.004880479
0.103683444,0.31584627,0.342520846,0.96139752,0.019800983,-0.053782222,0.011096305,0.017219639,0.009144339,-0.001954508,0.006802026,-0.003949817
0.621626499,0.257978399,0.47439398,0.179803243,0.349991409,-1.625659834,0.023686839,0.244954715,0.083633009,-0.405549972,-0.235712243,-0.387168339
0.263299272,0.760110569,0.166620625,0.909847985,0.031979879,-0.085852416,0.015806593,0.021500814,0.017139427,-0.005973563,0.000669259,-0.004600462
0.578412207,0.565573363,0.451115003,0.170974471,0.422814302,-1.861531415,0.046483399,0.138791727,0.110410172,-0.497074909,-0.456625859,-0.473353621
0.667751378,0.314184055,0.013976762,0.243424096,0.218360159,-0.917597547,0.016744122,0.148840571,0.161405004,-0.219986304,-0.119816246,-0.10196473
0.867687054,0.465881297,0.36173792,0.717925937,0.060225084,-0.173848506,0.010896064,0.04573134,0.026636333,-0.029139037,0.003615277,-0.019329668
0.159143351,0.283936383,0.246921623,0.007895284,0.753763769,-5.262939121,0.509657579,0.338826056,0.38138055,-1.116770527,-1.309069172,-1.268409181
0.572984989,0.736655589,0.526050259,0.110071614,0.575043942,-2.456220256,0.029614163,-0.013185339,0.06709217,-0.796988196,-0.798210964,-0.790685442
0.440062599,0.382245739,0.008670248,0.077664811,0.484732886,-2.674705658,0.101781325,0.201994133,0.420872744,-0.718306536,-0.655504542,-0.374252245
0.406003094,0.999740434,0.818579637,0.238216158,0.345056896,-1.090205684,0.117399237,-0.008236748,-0.028399278,-0.313442448,-0.353188753,-0.35104802
0.769248727,0.69359035,0.729760087,0.661822749,0.092130997,-0.262584645,0.019832931,0.05709065,0.021827907,-0.046250822,-0.015142973,-0.045348712
0.958391434,0.084747429,0.802059753,0.136186952,0.352256137,-1.416079322,-0.146947619,0.313605424,-0.075649516,-0.394768589,-0.176873849,-0.439823172
0.889001883,0.164197267,0.735230854,0.292477857,0.210443325,-0.777648168,-0.018722273,0.178594819,0.011103909,-0.192299255,-0.042398631,-0.193379008
0.598106636,0.422268036,0.298237418,0.127878755,0.464997073,-2.297601993,0.018317976,0.205187017,0.202819363,-0.614551231,-0.524730958,-0.52680843
0.729507255,0.912394744,0.308410629,0.534292512,0.128760558,-0.383626532,0.025018931,0.053864741,0.059585521,-0.077225751,-0.059553698,-0.054513148
0.045689481,0.632775793,0.079954598,0.809739442,0.032659658,-0.091792567,0.019478109,0.022909034,0.018950107,-0.00379261,0.000660197,-0.00441387
0.353263838,0.587771974,0.081551897,0.734871428,0.046129265,-0.134879063,0.020646304,0.032364276,0.027009506,-0.014178158,-0.000712163,-0.00760438
0.628129383,0.653251176,0.454226831,0.269602724,0.293299646,-1.120597348,0.03992866,0.108929617,0.089009962,-0.276798784,-0.24177875,-0.255221958
0.580198435,0.342722673,0.701375601,0.516631118,0.106719322,-0.349356961,0.03037693,0.08286487,0.021942662,-0.060956198,-0.005260298,-0.065091133
0.040131564,0.118331057,0.75861565,0.066401396,0.44464076,-2.423221048,0.36978506,0.361495092,-0.135059916,-0.39512158,-0.408755707,-0.661628433
0.269543687,0.621626996,0.276381711,0.052515528,0.660062313,-3.564248206,0.308709853,-0.018105442,0.301249868,-0.946573093,-1.090459456,-0.953466821
0.980844548,0.649552057,0.483315864,0.437499823,0.167886235,-0.528395989,-0.005292352,0.088576506,0.055455458,-0.121932278,-0.07536629,-0.103781303
0.814623688,0.740000986,0.723622622,0.743854427,0.0760611,-0.207891166,0.016424821,0.047744433,0.019907042,-0.034718898,-0.008295981,-0.033055557
0.792674155,0.030584049,0.352705098,0.462645566,0.091234816,-0.315144445,0.0108801,0.08927709,0.039043116,-0.062713861,0.023350018,-0.047303206
0.967241888,0.848855033,0.46082602,0.280285627,0.297109251,-0.948133548,-0.052374072,0.059310346,0.089493661,-0.270908333,-0.268300963,-0.253183971
0.858331022,0.956368842,0.941749808,0.697200511,0.102504916,-0.265722922,0.018336027,0.050756365,0.013822286,-0.050829468,-0.02897687,-0.05224554
0.803555935,0.345424784,0.048980388,0.682073001,0.051028413,-0.151818371,0.01036138,0.041572888,0.03101684,-0.025269723,0.006495851,-0.008520503
