data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-1.4520115,0.7117703,-0.5694163,-0.42706218,-0.42706218,-0.9680076,-1.1673033,-1.1673033,0.506617,0.00027109933,0.00027109933,0.0002033245,3.052071,2.4086308,2.4086308
1.0,-1.5475851,0.6967483,-0.5225612,-0.37517217,-0.38857117,-0.9479796,-1.1378847,-1.1231974,0.48545817,0.00029382407,0.0003043178,0.00021848457,2.7208354,2.055677,2.120903
2.0,-1.6168025,0.68090636,-0.47915635,-0.32784382,-0.35306257,-0.9237537,-1.1030871,-1.0778682,0.4636335,0.00031064713,0.00033454303,0.00022889787,2.424702,1.7453523,1.8665338
3.0,-1.6641788,0.664485,-0.4390347,-0.28477928,-0.32037666,-0.8965038,-1.064532,-1.032113,0.44154027,0.0003208195,0.00036092193,0.00023411153,2.1603138,1.4732969,1.6418283
4.0,-1.6935251,0.64768285,-0.40201005,-0.2456728,-0.29034057,-0.8671711,-1.0235083,-0.98654187,0.41949305,0.0003239124,0.00038280556,0.00023393672,1.9244857,1.2353749,1.4434173
5.0,-1.7080479,0.6306638,-0.36788723,-0.21022128,-0.26277658,-0.8365055,-0.9810326,-0.9416161,0.39773685,0.00031980328,0.0003997541,0.0002284309,1.7142522,1.0277485,1.268262
6.0,-1.7104405,0.6135623,-0.33646962,-0.17813098,-0.23750797,-0.805101,-0.93790114,-0.897678,0.37645864,0.0003086467,0.00041152892,0.00021786826,1.5268929,0.84690994,1.113643
7.0,-1.7029612,0.5964879,-0.30756405,-0.14912197,-0.21436283,-0.77342457,-0.8947318,-0.85497564,0.3557978,0.0002908352,0.00041807556,0.0002027033,1.3599347,0.6896891,0.9771407
8.0,-1.6875008,0.57952964,-0.28098404,-0.12293053,-0.19317654,-0.7418405,-0.851999,-0.813683,0.33585456,0.00026695497,0.00041950066,0.00018353153,1.2111471,0.5532438,0.85661113
9.0,-1.6656406,0.56275916,-0.25655198,-0.09931044,-0.17379327,-0.71062946,-0.81006163,-0.7739155,0.31669787,0.00023774045,0.00041604578,0.00016104997,1.078528,0.43504158,0.75016004
10.0,-1.6387011,0.5462337,-0.23410016,-0.07803339,-0.15606678,-0.68000525,-0.76918626,-0.73574334,0.29837126,0.00020403028,0.00040806056,0.00013602019,0.9602884,0.33283627,0.65611744
