data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-3.9820979,0.8436648,0.16873296,-0.0,-0.6749318,-1.653583,-1.6873296,-1.1473842,0.7117703,0.0,-0.00010711178,0.0,-1.0056485,-0.0,3.6176348
1.0,-3.781958,0.80484927,0.17025657,0.03095574,-0.6036369,-1.5117712,-1.5465964,-1.0950593,0.6477823,6.837952e-06,-0.00013334006,-2.4243647e-05,-0.9746307,-0.17854501,3.1429749
2.0,-3.5882337,0.7680042,0.1706676,0.0568892,-0.5404474,-1.3843038,-1.418016,-1.0419152,0.58983046,1.7022674e-05,-0.0001617154,-5.3905136e-05,-0.9397253,-0.31573895,2.7348566
3.0,-3.402087,0.7330592,0.17017446,0.07854206,-0.48434272,-1.2695296,-1.3006191,-0.98902225,0.53737587,3.1088253e-05,-0.00019171089,-8.848195e-05,-0.9024782,-0.4198594,2.3832564
4.0,-3.2241948,0.6999349,0.1689498,0.096542746,-0.43444234,-1.1660033,-1.1934681,-0.93713045,0.48990887,4.9501192e-05,-0.00022275536,-0.00012728877,-0.8640346,-0.4975223,2.0797443
5.0,-3.054887,0.66854674,0.16713668,0.11142445,-0.3899856,-1.0724604,-1.0956738,-0.88675296,0.44695473,7.264571e-05,-0.00025425997,-0.00016950665,-0.82523733,-0.55402714,1.8172245
6.0,-2.8942468,0.63880825,0.16485374,0.12364031,-0.3503142,-0.98779297,-1.0064055,-0.8382281,0.408076,0.00010081457,-0.0002856413,-0.00021423097,-0.7867006,-0.59362787,1.5897193
7.0,-2.7421842,0.6106332,0.16219944,0.133576,-0.31485772,-0.9110301,-0.9248946,-0.7917658,0.3728729,0.00013420502,-0.0003163404,-0.00026051563,-0.7488656,-0.61974573,1.3921846
8.0,-2.5984914,0.5839367,0.15925546,0.1415604,-0.2831208,-0.8413192,-0.85043484,-0.7474818,0.34098202,0.00017291894,-0.00034583788,-0.00030741145,-0.712043,-0.63513696,1.2203573
9.0,-2.462881,0.5586364,0.15608959,0.14787434,-0.25467247,-0.7779108,-0.78238094,-0.7054234,0.31207463,0.00021696661,-0.00037366472,-0.00035399816,-0.6764445,-0.64202535,1.0706267
10.0,-2.335016,0.53465325,0.15275806,0.15275806,-0.2291371,-0.72014517,-0.72014517,-0.6655887,0.28585407,0.00026627295,-0.00039940941,-0.00039940941,-0.6422074,-0.6422074,0.9399297
11.0,-2.2145307,0.51191145,0.14930752,0.1564174,-0.20618656,-0.6674401,-0.66319394,-0.6279408,0.26205337,0.0003206858,-0.0004227222,-0.0004428518,-0.60941315,-0.6371354,0.82566106
12.0,-2.1010447,0.49033928,0.14577654,0.15902895,-0.18553378,-0.61928165,-0.6110437,-0.5924187,0.2404326,0.00037998523,-0.0004433161,-0.00048361756,-0.5781014,-0.62798434,0.7256011
13.0,-1.9941754,0.46986854,0.14219706,0.1607445,-0.16692698,-0.57521474,-0.5632565,-0.55894506,0.22077644,0.00044389357,-0.0004609664,-0.00052109244,-0.54828095,-0.61570483,0.6378541
14.0,-1.8935446,0.45043498,0.13859537,0.1616946,-0.150145,-0.534836,-0.51943654,-0.5274324,0.20289166,0.00051208556,-0.00047550802,-0.00055475935,-0.5199377,-0.60106593,0.560798
15.0,-1.7987837,0.43197808,0.13499315,0.16199178,-0.13499315,-0.49778724,-0.47922567,-0.49778724,0.18660505,0.000584198,-0.00048683168,-0.000584198,-0.4930414,-0.5846891,0.4930414
16.0,-1.709538,0.41444093,0.1314081,0.16173305,-0.12129978,-0.46374977,-0.4423004,-0.4699134,0.17176127,0.00065983954,-0.00049487967,-0.00060908264,-0.46755016,-0.56707585,0.43338874
17.0,-1.625468,0.39777008,0.12785466,0.16100217,-0.108913235,-0.43243966,-0.40836826,-0.44371432,0.15822102,0.00073859893,-0.0004996404,-0.00062917685,-0.44341433,-0.5486304,0.3808104
18.0,-1.5462513,0.3819154,0.12434454,0.15987156,-0.097699285,-0.40360337,-0.3771647,-0.4190948,0.14585936,0.00082005316,-0.00050114363,-0.0006443275,-0.4205791,-0.5296772,0.33441794
19.0,-1.4715828,0.36682987,0.12088712,0.15840381,-0.08753895,-0.37701434,-0.34845048,-0.39596215,0.13456416,0.0009037746,-0.0004994544,-0.0006544574,-0.39898682,-0.51047593,0.2934431
20.0,-1.4011751,0.35246953,0.117489845,0.15665312,-0.07832656,-0.35246953,-0.3220092,-0.3742269,0.124234766,0.0009893366,-0.0004946683,-0.00065955776,-0.3785784,-0.49123326,0.25722057
21.0,-1.3347583,0.33879307,0.11415853,0.15466641,-0.069968134,-0.32978687,-0.29764476,-0.3538034,0.11478075,0.0010763196,-0.00048690647,-0.0006596797,-0.35929456,-0.47211263,0.22517274
22.0,-1.2720789,0.3257619,0.11089767,0.1524843,-0.062379938,-0.3088028,-0.2751796,-0.33461013,0.10612082,0.0011643145,-0.00047631047,-0.0006549269,-0.34107685,-0.45324215,0.19679755
23.0,-1.2128999,0.31333983,0.10771057,0.150142,-0.055487264,-0.28937015,-0.25445262,-0.3165698,0.09818185,0.0012529271,-0.00046303828,-0.0006454473,-0.323868,-0.43472105,0.1716577
24.0,-1.1569997,0.301493,0.1045996,0.14767003,-0.049223345,-0.27135623,-0.23531772,-0.29960942,0.090898015,0.0013417809,-0.0004472603,-0.0006314263,-0.3076126,-0.41662508,0.14937162
25.0,-1.1041714,0.2901896,0.10156636,0.1450948,-0.04352844,-0.25464138,-0.2176422,-0.28366032,0.08421001,0.0014305188,-0.00042915563,-0.00061307946,-0.2922572,-0.3990107,0.12960593
26.0,-1.0542219,0.27939996,0.09861175,0.14243919,-0.038349014,-0.23911738,-0.20130546,-0.26865792,0.07806434,0.0015188053,-0.0004089091,-0.0005906465,-0.27775073,-0.38191885,0.112068765
27.0,-1.006971,0.26909617,0.09573614,0.13972302,-0.03363702,-0.22468634,-0.18619783,-0.2545417,0.07241275,0.0016063275,-0.00038670845,-0.0005643853,-0.26404443,-0.36537775,0.09650429
28.0,-0.96225077,0.2592521,0.09293944,0.13696338,-0.029349295,-0.21125954,-0.17221944,-0.2412549,0.06721165,0.0016927955,-0.0003627419,-0.000534567,-0.251092,-0.34940532,0.0826879
28.0,-0.91990465,0.24984324,0.090221174,0.13417508,-0.025446996,-0.19875647,-0.15927935,-0.2287445,0.062421646,0.0017779435,-0.00033719616,-0.0005014712,-0.23884942,-0.33401126,0.07042212
30.0,-0.8797867,0.24084659,0.08758058,0.13137086,-0.021895144,-0.18710396,-0.14729461,-0.21696097,0.058007076,0.0018615285,-0.00031025475,-0.00046538212,-0.22727521,-0.31919864,0.05953308
31.0,-0.8417609,0.23224053,0.08501662,0.12856172,-0.018662186,-0.17623547,-0.13618952,-0.20585798,0.053935666,0.0019433314,-0.0002820965,-0.00042658494,-0.21633017,-0.30496514,0.049867492
32.0,-0.8057003,0.22400482,0.08252809,0.12575708,-0.015719635,-0.16609037,-0.12589498,-0.19539233,0.05017816,0.0020231556,-0.00025289445,-0.00038536295,-0.2059773,-0.29130435,0.041290052
33.0,-0.77148676,0.21612038,0.08011359,0.12296504,-0.013041747,-0.1566134,-0.1163478,-0.18552366,0.046708014,0.002100826,-0.0002228149,-0.00034199495,-0.19618183,-0.2782066,0.033681165
34.0,-0.73901,0.20856929,0.077771604,0.120192476,-0.010605218,-0.14775406,-0.10749018,-0.17621438,0.04350115,0.00217619,-0.00019201677,-0.0002967532,-0.186911,-0.26565954,0.026935
35.0,-0.70816696,0.20133473,0.075500526,0.11744526,-0.008388947,-0.13946624,-0.099269204,-0.1674294,0.040535673,0.002249114,-0.000160651,-0.00024990155,-0.17813405,-0.25364915,0.020957803
36.0,-0.6788617,0.19440083,0.07329867,0.11472836,-0.0063737975,-0.13170774,-0.091636404,-0.15913597,0.03779168,0.0023194845,-0.00012886025,-0.00020169429,-0.16982205,-0.24215977,0.015666422
37.0,-0.65100455,0.18775266,0.07116432,0.112045944,-0.0045424034,-0.12443987,-0.08454731,-0.15130354,0.035251066,0.0023872054,-9.6778596e-05,-0.00015237482,-0.16194788,-0.23117493,0.010987027
38.0,-0.6245117,0.18137619,0.06909569,0.10940151,-0.0028789872,-0.11762719,-0.07796115,-0.14390366,0.032897323,0.0024521986,-6.4531545e-05,-0.00010217495,-0.15448606,-0.22067738,0.006854006
39.0,-0.599305,0.17525814,0.06709101,0.10679793,-0.0013692043,-0.11123715,-0.071840435,-0.13690974,0.030715419,0.0025144015,-3.2235916e-05,-5.1314317e-05,-0.14741267,-0.21064954,0.003208989
40.0,-0.5753112,0.16938604,0.06514848,0.10423757,-0.0,-0.10523985,-0.06615076,-0.13029696,0.028691633,0.0025737665,0.0,0.0,-0.1407053,-0.20107365,3.1487226e-17
41.0,-0.5524619,0.16374812,0.063266315,0.10172231,0.001240516,-0.099607795,-0.060860466,-0.1240422,0.026813444,0.0026302594,3.2076332e-05,5.1573712e-05,-0.13434288,-0.19193198,-0.0028192834
42.0,-0.5306931,0.15833321,0.061442737,0.099253654,0.0023631821,-0.09431566,-0.055940405,-0.11812384,0.025069404,0.002683859,6.390141e-05,0.00010322535,-0.12830569,-0.1832069,-0.00529018
43.0,-0.5099449,0.15313084,0.05967599,0.09683274,0.0033778863,-0.08934013,-0.05136374,-0.1125217,0.023449056,0.0027345563,9.53915e-05,0.0001547862,-0.122575186,-0.1748811,-0.007449576
44.0,-0.49016115,0.1481311,0.057964344,0.094460405,0.004293655,-0.08465967,-0.047105752,-0.10721692,0.021942822,0.002782352,0.00012647055,0.00020610016,-0.11713399,-0.16693759,-0.009330425
45.0,-0.47128925,0.14332458,0.056306086,0.09213723,0.005118735,-0.08025445,-0.043143623,-0.10219189,0.020541936,0.002827257,0.00015706984,0.00025702338,-0.1119658,-0.1593598,-0.010962189
46.0,-0.45327988,0.13870244,0.05469955,0.08986355,0.0058606663,-0.076106116,-0.039456315,-0.09743014,0.019238366,0.0028692908,0.00018712766,0.00030742402,-0.10705531,-0.15213163,-0.012371226
47.0,-0.43608683,0.13425626,0.053143106,0.0876395,0.0065263463,-0.072197706,-0.036024395,-0.092916265,0.018024744,0.0029084808,0.000216589,0.00035718185,-0.10238813,-0.14523746,-0.0135811325
48.0,-0.41966665,0.12997812,0.051635146,0.085465066,0.007122089,-0.06851352,-0.032829903,-0.08863586,0.016894313,0.0029448618,0.00024540516,0.00040618784,-0.09795077,-0.13866222,-0.014613045
