data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-2.5038586,0.8025188,-0.48151127,-0.32100752,-0.48151127,-1.3161309,-1.4766346,-1.3161309,0.6440364,0.00015283182,0.00022924773,0.00015283182,2.7157235,1.8746839,2.7157235
1.0,-2.5031867,0.77746576,-0.43358666,-0.26912275,-0.43358666,-1.2533185,-1.4019686,-1.2533185,0.60445297,0.00015672583,0.00025250274,0.00015672583,2.3666072,1.5203843,2.3666072
2.0,-2.483619,0.75251794,-0.39019448,-0.22296828,-0.39019448,-1.1912286,-1.3274871,-1.1912286,0.5662832,0.00015567463,0.0002724306,0.00015567463,2.0628388,1.2191379,2.0628388
3.0,-2.4495032,0.7278418,-0.35092372,-0.18196045,-0.35092372,-1.1305221,-1.2542274,-1.1305221,0.5297536,0.00014958617,0.0002884876,0.00014958617,1.7983721,0.96341556,1.7983721
4.0,-2.4043338,0.70356464,-0.31539103,-0.1455651,-0.31539103,-1.0716603,-1.1829256,-1.0716603,0.4950032,0.00013861129,0.00030032443,0.00013861129,1.5679548,0.7466918,1.5679548
5.0,-2.3509145,0.6797825,-0.28324273,-0.11329709,-0.28324273,-1.0149531,-1.114088,-1.0149531,0.4621043,0.00012311102,0.00030777758,0.00012311102,1.3670396,0.5633383,1.3670396
6.0,-2.2914915,0.6565663,-0.2541547,-0.084718235,-0.2541547,-0.9605954,-1.0480466,-0.9605954,0.43107933,0.00010361709,0.00031085126,0.00010361709,1.1916972,0.40851644,1.1916972
7.0,-2.2278605,0.6339667,-0.22783178,-0.059434377,-0.22783178,-0.9086959,-0.98500097,-0.9086959,0.40191376,8.0789876e-05,0.00030969453,8.0789876e-05,1.0385369,0.27807626,1.0385369
8.0,-2.1614532,0.61201835,-0.2040061,-0.03709202,-0.2040061,-0.85929847,-0.92505246,-0.85929847,0.37456644,5.537726e-05,0.0003045749,5.537726e-05,0.90463316,0.16846384,0.90463316
9.0,-2.0934074,0.59074306,-0.18243536,-0.017374797,-0.18243536,-0.81239945,-0.8682288,-0.81239945,0.34897736,2.8176399e-05,0.0002958522,2.8176399e-05,0.78746265,0.07663848,0.78746265
10.0,-2.0246236,0.57015264,-0.16290075,-9.110273e-17,-0.16290075,-0.76796067,-0.8145037,-0.76796067,0.325074,9.925087e-19,0.0002839527,6.3520554e-19,0.684848,3.7184786e-16,0.684848
11.0,-1.95581,0.55025065,-0.14520504,0.015284741,-0.14520504,-0.72591907,-0.7638125,-0.72591907,0.3027758,-2.8352219e-05,0.00026934608,-2.8352219e-05,0.5949093,-0.06367463,0.5949093
12.0,-1.8875198,0.53103465,-0.1291706,0.028704576,-0.1291706,-0.68619454,-0.7160628,-0.68619454,0.2819978,-5.6116616e-05,0.00025252477,-5.6116616e-05,0.5160219,-0.11628603,0.5160219
13.0,-1.820181,0.51249707,-0.11463751,0.040460296,-0.11463751,-0.6486957,-0.67114407,-0.6486957,0.26265326,-8.258343e-05,0.00023398637,-8.258343e-05,0.44678062,-0.15945952,0.44678062
14.0,-1.7541201,0.49462676,-0.1014619,0.05073095,-0.1014619,-0.61332417,-0.6289337,-0.61332417,0.24465564,-0.00010710968,0.00021421936,-0.00010710968,0.3859688,-0.19458538,0.3859688
15.0,-1.6895825,0.4774096,-0.0895143,0.0596762,-0.0895143,-0.57997805,-0.5893025,-0.57997805,0.22791994,-0.00012912773,0.0001936916,-0.00012912773,0.33253163,-0.22285332,0.33253163
16.0,-1.6267471,0.46082944,-0.0786782,0.06743845,-0.0786782,-0.54855424,-0.55211806,-0.54855424,0.21236376,-0.00014815007,0.00017284176,-0.00014815007,0.28555363,-0.2452818,0.28555363
17.0,-1.5657406,0.44486856,-0.06884871,0.07414476,-0.06884871,-0.5189503,-0.517248,-0.5189503,0.19790804,-0.000163771,0.00015207307,-0.000163771,0.24423923,-0.26274315,0.24423923
18.0,-1.5066471,0.42950824,-0.059931383,0.07990851,-0.059931383,-0.49106568,-0.4845615,-0.49106568,0.18447733,-0.00017566574,0.0001317493,-0.00017566574,0.2078961,-0.27598473,0.2078961
19.0,-1.4495167,0.4147291,-0.051841136,0.08483095,-0.051841136,-0.4648029,-0.45393124,-0.4648029,0.1720002,-0.00018358766,0.00011219246,-0.00018358766,0.17592113,-0.28564718,0.17592113
20.0,-1.3943726,0.4005113,-0.044501252,0.089002505,-0.044501252,-0.44006795,-0.4252342,-0.44006795,0.16040929,-0.00018736396,9.368198e-05,-0.00018736396,0.14778812,-0.29227984,0.14778812
21.0,-1.3412169,0.38683498,-0.037842553,0.09250402,-0.037842553,-0.41677082,-0.3983523,-0.41677082,0.1496413,-0.00018689026,7.645511e-05,-0.00018689026,0.12303748,-0.29635385,0.12303748
22.0,-1.2900347,0.37368038,-0.031802583,0.095407754,-0.031802583,-0.3948257,-0.37317288,-0.3948257,0.13963702,-0.0001821247,6.0708233e-05,-0.0001821247,0.10126726,-0.2982734,0.10126726
23.0,-1.2407981,0.3610278,-0.026324945,0.097778365,-0.026324945,-0.3741511,-0.349589,-0.3741511,0.13034108,-0.00017308144,4.659885e-05,-0.00017308144,0.082125485,-0.2983853,0.082125485
24.0,-1.1934694,0.34885806,-0.021358656,0.099673726,-0.021358656,-0.35466993,-0.3274994,-0.35466993,0.12170194,-0.0001598241,3.424802e-05,-0.0001598241,0.06530358,-0.29698703,0.06530358
25.0,-1.1480033,0.3371522,-0.016857611,0.10114566,-0.016857611,-0.33630934,-0.30680853,-0.33630934,0.113671616,-0.00014245935,2.3743225e-05,-0.00014245935,0.050530687,-0.29433388,0.050530687
26.0,-1.1043489,0.32589194,-0.012780076,0.10224061,-0.012780076,-0.31900072,-0.2874264,-0.31900072,0.10620556,-0.0001211305,1.5141312e-05,-0.0001211305,0.037568804,-0.29064476,0.037568804
27.0,-1.0624515,0.3150594,-0.009088252,0.10300018,-0.009088252,-0.30267954,-0.26926857,-0.30267954,0.09926242,-9.601159e-05,8.471611e-06,-9.601159e-05,0.026208548,-0.2861074,0.026208548
28.0,-1.0222538,0.30463725,-0.0057478724,0.103461705,-0.0057478724,-0.28728518,-0.25225568,-0.28728518,0.09280385,-6.7301706e-05,3.7389839e-06,-6.7301706e-05,0.016265517,-0.2808825,0.016265517
28.0,-0.98369646,0.29460883,-0.0027278597,0.10365867,-0.0027278597,-0.2727607,-0.23631346,-0.2727607,0.08679437,-3.521982e-05,9.268373e-07,-3.521982e-05,0.007577154,-0.27510783,0.007577154
30.0,-0.9467201,0.28495803,-0.0,0.10362111,-0.0,-0.25905278,-0.22137237,-0.25905278,0.08120109,-2.0376947e-18,-1.528271e-18,-2.8276299e-18,4.753824e-17,-0.26890105,-0.0
31.0,-0.91126484,0.27566937,0.0024613335,0.10337601,0.0024613335,-0.24611138,-0.20736736,-0.24611138,0.0759936,3.811282e-05,9.074481e-07,3.811282e-05,-0.0065926616,-0.26236278,-0.0065926616
32.0,-0.8772712,0.26672786,0.0046794363,0.1029476,0.0046794363,-0.23388973,-0.19423766,-0.23388973,0.07114376,7.886671e-05,3.5848504e-06,7.886671e-05,-0.012312866,-0.25557876,-0.012312866
33.0,-0.8446807,0.25811926,0.006675498,0.10235764,0.006675498,-0.22234397,-0.1819265,-0.22234397,0.06662556,0.00012200609,7.956919e-06,0.00012200609,-0.017259754,-0.24862196,-0.017259754
34.0,-0.813436,0.24982978,0.008468806,0.10162567,0.008468806,-0.21143307,-0.17038089,-0.21143307,0.062414918,0.00016727472,1.3939559e-05,0.00016727472,-0.02152113,-0.24155438,-0.02152113
35.0,-0.78348106,0.24184625,0.010076927,0.10076927,0.010076927,-0.20111866,-0.15955134,-0.20111866,0.058489606,0.00021441816,2.1441818e-05,0.00021441816,-0.025174823,-0.23442851,-0.025174823
