data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-6.094398,0.9704455,0.1940891,0.1940891,-0.1940891,-1.9020733,-1.9020733,-1.9020733,0.94176453,3.080197e-05,-3.080197e-05,-3.080197e-05,-1.1567711,-1.1567711,1.1567711
1.0,-5.600924,0.91201365,0.19292597,0.21046469,-0.15784852,-1.7130612,-1.7053037,-1.7265525,0.83176893,4.6490488e-05,-3.4867866e-05,-3.8037673e-05,-1.1044012,-1.2030112,0.90593606
2.0,-5.1577973,0.8582593,0.1907243,0.22251168,-0.12714954,-1.546986,-1.531681,-1.5705322,0.7366091,6.658107e-05,-3.8046328e-05,-4.4387383e-05,-1.0501609,-1.2212198,0.70359564
3.0,-4.7589097,0.80871034,0.18773633,0.2310601,-0.10108879,-1.4005439,-1.3781085,-1.4314896,0.65401244,9.145743e-05,-4.0012623e-05,-4.9246308e-05,-0.99561316,-1.2189599,0.5399676
4.0,-4.3989906,0.7629513,0.18416066,0.23677799,-0.078926,-1.2709807,-1.2419505,-1.3072686,0.5820947,0.00012140522,-4.0468407e-05,-5.203081e-05,-0.9418252,-1.2019087,0.4073933
5.0,-4.0734816,0.7206159,0.18015398,0.2402053,-0.060051326,-1.155988,-1.1209581,-1.1960223,0.5192873,0.00015660732,-3.915183e-05,-5.220244e-05,-0.8895103,-1.174337,0.29983962
6.0,-3.778434,0.6813802,0.17584005,0.24178007,-0.043960012,-1.0536222,-1.0132074,-1.0961642,0.464279,0.00019714408,-3.584438e-05,-4.928602e-05,-0.8391285,-1.1394609,0.21252677
7.0,-3.5104187,0.6449572,0.17131674,0.24185894,-0.030232368,-0.96223956,-0.91704845,-1.0063285,0.41596976,0.00024299786,-3.0374733e-05,-4.2881973e-05,-0.7909597,-1.0997024,0.1416478
8.0,-3.266451,0.61109173,0.16666138,0.2407331,-0.018517932,-0.88044345,-0.8310623,-0.9253354,0.37343308,0.00029406045,-2.2620034e-05,-3.2673383e-05,-0.7451554,-1.0568824,0.08415541
9.0,-3.043926,0.5795567,0.16193496,0.238641,-0.008522893,-0.8070428,-0.75402534,-0.852164,0.33588597,0.00035014274,-1.2505098e-05,-1.8428565e-05,-0.70177656,-1.0123663,0.037599154
10.0,-2.840567,0.5501493,0.15718552,0.23577829,-8.302407e-17,-0.74101746,-0.6848798,-0.78592765,0.3026643,0.0004109857,1.8089932e-19,5.42698e-19,-0.6608208,-0.96717215,-0.0
11.0,-2.6543767,0.52268815,0.15245071,0.23230585,0.007259558,-0.681491,-0.62270874,-0.725855,0.27320293,0.00047627176,1.4883492e-05,2.2679607e-05,-0.6222424,-0.92205346,-0.030246757
12.0,-2.4836001,0.49701047,0.14775987,0.22835615,0.013432715,-0.6277071,-0.56671536,-0.6712727,0.2470194,0.0005456363,3.209625e-05,4.96033e-05,-0.58596665,-0.8775615,-0.05444714
13.0,-2.3266912,0.47296995,0.14313565,0.2240384,0.018669866,-0.57901156,-0.51620543,-0.6215919,0.22370058,0.00061867875,5.1556566e-05,8.069723e-05,-0.5518999,-0.8340931,-0.07366775
14.0,-2.1822848,0.45043498,0.13859537,0.21944268,0.023099229,-0.534836,-0.47057277,-0.57629615,0.20289166,0.0006949732,7.3155075e-05,0.00011582887,-0.5199377,-0.7919269,-0.088782445
15.0,-2.0491729,0.42928663,0.13415207,0.21464331,0.026830414,-0.49468577,-0.42928663,-0.53493136,0.18428701,0.00077407755,9.675969e-05,0.00015481551,-0.4899695,-0.7512516,-0.10050925
16.0,-1.9262836,0.40941745,0.1298153,0.20970163,0.029957375,-0.45812863,-0.39188144,-0.49709758,0.16762266,0.0008555421,0.0001222203,0.00019743279,-0.46188295,-0.7121871,-0.10943976
17.0,-1.8126642,0.39073008,0.12559181,0.20466813,0.03256084,-0.42478606,-0.35794774,-0.46244144,0.15267,0.0009389169,0.00014937314,0.00024342291,-0.43556648,-0.6748015,-0.1160626
18.0,-1.707466,0.3731361,0.12148617,0.19958442,0.034710336,-0.39432555,-0.32712474,-0.43065032,0.13923056,0.0010237584,0.00017804494,0.0002925024,-0.41091105,-0.63912356,-0.120782204
