data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-0.9083971,0.6511519,-0.6511519,-0.5064515,-0.21705063,-0.6511519,-0.9083971,-1.2299535,0.42399877,0.00040186962,0.00017222983,0.00013395654,3.2557595,2.732337,1.278187
1.0,-1.043354,0.64126897,-0.6039135,-0.4544916,-0.19300328,-0.6639966,-0.9106152,-1.1746422,0.4112259,0.0004481399,0.00019030599,0.00014321996,2.9471593,2.3927531,1.0955651
2.0,-1.1501994,0.6301686,-0.5594955,-0.4063704,-0.17079337,-0.6693581,-0.90405446,-1.1198167,0.3971125,0.00048822362,0.00020519544,0.00014903668,2.664946,2.0869386,0.93559676
3.0,-1.2331656,0.6181129,-0.5178784,-0.36195803,-0.1503518,-0.66868174,-0.89062244,-1.0660077,0.3820636,0.00052065443,0.00021627184,0.00015115774,2.407813,1.8128453,0.7956894
4.0,-1.2959201,0.60532415,-0.47899565,-0.321085,-0.13159221,-0.663179,-0.8718957,-1.0136033,0.36641735,0.00054435,0.00022309426,0.0001495467,2.1741874,1.568133,0.6734835
5.0,-1.341624,0.5919901,-0.4427489,-0.28355828,-0.11441825,-0.6538604,-0.8491699,-0.96287745,0.35045227,0.0005586209,0.00022540844,0.00014436271,1.9623709,1.350351,0.56685555
6.0,-1.372992,0.5782689,-0.40901944,-0.24917278,-0.098728836,-0.64156544,-0.82350475,-0.9140157,0.3343949,0.0005631556,0.00022313713,0.00013593411,1.7706333,1.1570582,0.47391015
7.0,-1.3923479,0.56429327,-0.3776766,-0.21771947,-0.08442183,-0.62698865,-0.79576236,-0.86713433,0.3184269,0.0005579871,0.00021636234,0.00012472653,1.5972754,0.9858997,0.39296532
8.0,-1.4016767,0.55017436,-0.34858376,-0.18899119,-0.07139667,-0.6107029,-0.7666406,-0.822296,0.30269185,0.00054344826,0.00020530267,0.00011130868,1.440668,0.83465147,0.32253525
9.0,-1.4026704,0.5360046,-0.32160276,-0.16278659,-0.05955607,-0.59317845,-0.73670125,-0.7795228,0.28730094,0.00052012125,0.00019028825,9.631875e-05,1.2992752,0.7012462,0.26131144
10.0,-1.3967696,0.5218608,-0.29659712,-0.13891259,-0.04880712,-0.57480043,-0.7063933,-0.73880535,0.2723387,0.0004887849,0.00017173524,8.043296e-05,1.1716669,0.5837837,0.20814453
11.0,-1.385199,0.5078061,-0.27343407,-0.11718603,-0.03906201,-0.55588245,-0.67607325,-0.7001114,0.25786707,0.00045036362,0.00015012121,6.4337655e-05,1.0565233,0.48053205,0.16202644
12.0,-1.3689982,0.49389255,-0.251986,-0.09743458,-0.03023832,-0.53667873,-0.64602125,-0.6633917,0.24392983,0.0004058795,0.0001259626,4.8705537e-05,0.95263505,0.3899232,0.12207414
13.0,-1.3490492,0.4801622,-0.23213139,-0.079497054,-0.022259176,-0.5173942,-0.6164549,-0.6285848,0.23055574,0.00035640996,9.979479e-05,3.4176297e-05,0.8588994,0.3105444,0.08751474
14.0,-1.3260993,0.46664912,-0.2137554,-0.06322343,-0.015053197,-0.49819285,-0.58754086,-0.595621,0.2177614,0.00030305088,7.215497e-05,2.1341612e-05,0.774315,0.24112797,0.057672072
15.0,-1.3007805,0.4533803,-0.19674994,-0.04847462,-0.008554345,-0.4792047,-0.55940396,-0.56442535,0.20555368,0.00024688567,4.3568056e-05,1.0734159e-05,0.69797546,0.18053973,0.031954695
16.0,-1.2736272,0.44037688,-0.18101381,-0.03512208,-0.0027016986,-0.4605319,-0.5321352,-0.53491974,0.1939318,0.00018896024,1.4535403e-05,2.8203021e-06,0.629062,0.1277675,0.009845353
17.0,-1.2450899,0.4276551,-0.16645259,-0.02304728,0.002560809,-0.44225323,-0.5057981,-0.5070248,0.18288888,0.00013026378,-1.4473753e-05,-2.0040582e-06,0.5668364,0.08190962,-0.009108414
18.0,-1.215548,0.41522694,-0.15297835,-0.012141138,0.0072846827,-0.42442864,-0.48043406,-0.48066127,0.1724134,7.171416e-05,-4.3028496e-05,-3.41496e-06,0.51063406,0.0421641,-0.025302446
19.0,-1.1853206,0.40310088,-0.14050944,-0.0023034336,0.011517168,-0.40710226,-0.45606667,-0.4557508,0.16249031,1.4148067e-05,-7.074034e-05,-1.1596776e-06,0.45985702,0.007818436,-0.039083157
20.0,-1.1546746,0.39128247,-0.12897019,0.0065578064,0.015301549,-0.39030552,-0.43270534,-0.43221685,0.15310197,-4.168522e-05,-9.726551e-05,4.945704e-06,0.41396773,-0.021759817,-0.050753806
21.0,-1.1238334,0.37977475,-0.1182905,0.014526904,0.018677447,-0.37405926,-0.41034818,-0.40998527,0.14422888,-9.512677e-05,-0.00012230585,1.5020017e-05,0.37248313,-0.047131646,-0.06057998
22.0,-1.0929828,0.3685788,-0.10840552,0.021681106,0.021681106,-0.3583759,-0.38898453,-0.38898453,0.13585033,-0.00014560838,-0.00014560838,2.9121677e-05,0.3349693,-0.06879437,-0.06879437
23.0,-1.0622764,0.35769382,-0.09925535,0.028091136,0.024345653,-0.34326094,-0.3685969,-0.369146,0.12794487,-0.00019265084,-0.00016696406,4.725398e-05,0.3010364,-0.08718871,-0.07560092
24.0,-1.0318412,0.34711775,-0.09078464,0.033821728,0.026701365,-0.32871434,-0.34916255,-0.35040405,0.12049072,-0.0002358606,-0.00018620574,6.937076e-05,0.2703341,-0.10270509,-0.08117847
25.0,-1.0017806,0.33684728,-0.08294229,0.038932096,0.028775899,-0.3147316,-0.3306549,-0.33269632,0.113466084,-0.0002749252,-0.00020320558,9.538221e-05,0.24254772,-0.11568931,-0.08568388
26.0,-0.9721789,0.3268782,-0.07568116,0.04347641,0.030594511,-0.3013048,-0.31304443,-0.31596348,0.10684936,-0.00030960795,-0.00021787225,0.00012516066,0.2173944,-0.12644757,-0.08925484
27.0,-0.94310325,0.31720552,-0.06895772,0.04750421,0.032180272,-0.28842318,-0.29629982,-0.30014932,0.100619346,-0.00033974188,-0.00023014772,0.0001585462,0.1946198,-0.13525102,-0.09201219
28.0,-0.91460705,0.30782366,-0.06273183,0.051060796,0.033554237,-0.276074,-0.2803884,-0.28520066,0.0947554,-0.0003652236,-0.00024000407,0.00019535216,0.17399521,-0.14233966,-0.09406205
29.0,-0.88673145,0.29872653,-0.056966454,0.054187603,0.034735642,-0.26424292,-0.2652769,-0.27106726,0.08923753,-0.00038600687,-0.0002474403,0.00023537004,0.15531477,-0.147926,-0.09549765
30.0,-0.8595076,0.2899077,-0.051627398,0.056922514,0.035742044,-0.2529144,-0.25093177,-0.25770178,0.08404647,-0.0004020963,-0.00025247908,0.00027837435,0.13839321,-0.15219809,-0.0964009
31.0,-0.832958,0.28136045,-0.046683125,0.059300188,0.036589477,-0.24207218,-0.23731956,-0.24505953,0.07916371,-0.0004135412,-0.00025516373,0.0003241269,0.123063624,-0.15532239,-0.096843764
32.0,-0.807098,0.27307793,-0.042104527,0.061352313,0.03729258,-0.23169944,-0.22440733,-0.2330985,0.07457156,-0.00042042963,-0.00025555526,0.00037238054,0.10917565,-0.1574462,-0.096889496
33.0,-0.7819367,0.2650531,-0.03786473,0.06310788,0.03786473,-0.22177912,-0.21216269,-0.22177912,0.07025315,-0.0004228829,-0.00025372976,0.0004228829,0.09659369,-0.15869987,-0.09659369
34.0,-0.75747836,0.25727886,-0.033938915,0.06459342,0.03831813,-0.21229409,-0.20055406,-0.21106417,0.06619242,-0.00042105027,-0.0002497756,0.00047537935,0.08519543,-0.15919866,-0.096005216
35.0,-0.73372287,0.24974814,-0.030304167,0.06583319,0.03866394,-0.20322724,-0.1895508,-0.20091869,0.062374134,-0.00041510415,-0.00024379134,0.0005296157,0.07487046,-0.15904453,-0.09516699
36.0,-0.7106666,0.24245383,-0.026939314,0.06684941,0.038912345,-0.19456172,-0.17912324,-0.19130978,0.05878386,-0.00040523568,-0.00023588346,0.0005853404,0.06551907,-0.15832767,-0.09411675
37.0,-0.68830293,0.2353889,-0.023824789,0.067662396,0.03907265,-0.1862809,-0.1692428,-0.18220657,0.055407938,-0.00039165068,-0.00022616448,0.0006423071,0.05705117,-0.15712772,-0.09288761
38.0,-0.66662306,0.22854641,-0.0209425,0.06829076,0.03915337,-0.17836858,-0.15988201,-0.17358007,0.052233465,-0.000374566,-0.00021475118,0.0007002756,0.049385287,-0.1555151,-0.09150867
39.0,-0.645616,0.2219195,-0.018275725,0.06875154,0.039162267,-0.17080891,-0.15101448,-0.16540298,0.049248267,-0.00035420636,-0.00020176312,0.00075901364,0.042447742,-0.15355197,-0.09000546
40.0,-0.62526935,0.21550144,-0.015808986,0.06906031,0.03910644,-0.16358654,-0.14261499,-0.15764974,0.046440873,-0.00033080133,-0.00018732123,0.000818298,0.036171827,-0.15129314,-0.08840034
41.0,-0.6055695,0.20928563,-0.013527968,0.06923137,0.03899238,-0.1566866,-0.13465941,-0.1502963,0.043800473,-0.0003045829,-0.0001715467,0.0008779155,0.03049714,-0.14878704,-0.086712934
42.0,-0.5865017,0.20326559,-0.0114194155,0.069277786,0.03882601,-0.15009475,-0.12712476,-0.14332008,0.0413169,-0.0002757833,-0.00015455986,0.0009376632,0.02536895,-0.14607623,-0.08496039
43.0,-0.5680508,0.19743504,-0.009471053,0.06921154,0.038612753,-0.1437971,-0.119989075,-0.13669986,0.038980592,-0.00024463292,-0.00013647942,0.0009973496,0.020737635,-0.14319828,-0.083157726
44.0,-0.5502008,0.1917878,-0.0076715117,0.06904361,0.03835756,-0.13778035,-0.11323151,-0.1304157,0.03678256,-0.00021135887,-0.0001174216,0.0010567944,0.01655819,-0.14018613,-0.08131802
45.0,-0.53293556,0.18631789,-0.006010255,0.06878403,0.038064945,-0.13203172,-0.10683221,-0.124448895,0.034714356,-0.00017618352,-9.7499615e-05,0.0011158289,0.012789772,-0.1370688,-0.07945271
46.0,-0.51623863,0.1810195,-0.0044775144,0.068442,0.03773905,-0.12653893,-0.10077232,-0.11878183,0.03276806,-0.00013932327,-7.682311e-05,0.0011742961,0.009395294,-0.13387163,-0.0775717
47.0,-0.5000935,0.17588697,-0.0030642329,0.06802597,0.037383642,-0.121290244,-0.09503393,-0.11339797,0.030936226,-0.00010098776,-5.5497778e-05,0.0012320507,0.0063410713,-0.1306169,-0.075683616
48.0,-0.48448366,0.1709148,-0.0017620083,0.06754365,0.037002172,-0.11627438,-0.08960004,-0.10828177,0.02921187,-6.1378974e-05,-3.3625e-05,0.0012889585,0.0035964896,-0.12732401,-0.073795915
49.0,-0.4693927,0.16609767,-0.000563043,0.06700211,0.036597792,-0.1114806,-0.08445454,-0.10341859,0.027588438,-2.0690719e-05,-1.1301653e-05,0.0013448967,0.001133714,-0.12400992,-0.07191503
50.0,-0.4548044,0.16143043,0.0005399011,0.06640784,0.036173373,-0.10689861,-0.07958215,-0.09879468,0.026059784,2.0891848e-05,1.13801125e-05,0.0013997538,-0.0010725734,-0.12068932,-0.070046484
51.0,-0.44070268,0.15690807,0.0015535452,0.06576675,0.03573154,-0.1025186,-0.07496838,-0.0943971,0.024620142,6.319254e-05,3.4332956e-05,0.0014534284,-0.0030454118,-0.11737498,-0.068195015
52.0,-0.4270718,0.15252577,0.002484133,0.06508428,0.03527469,-0.098331206,-0.07059954,-0.09021367,0.023264108,0.00010604435,5.7474415e-05,0.0015058296,-0.004805774,-0.1140779,-0.066364646
53.0,-0.41389632,0.14827882,0.0033374655,0.06436541,0.034804996,-0.09432747,-0.06646263,-0.08623293,0.02198661,0.00014928952,8.072693e-05,0.0015568765,-0.006372761,-0.110807575,-0.06455879
54.0,-0.40116104,0.14416274,0.004118935,0.06361467,0.03432446,-0.090498894,-0.062545344,-0.08244409,0.020782895,0.00019277967,0.00010401781,0.0016064972,-0.0077637727,-0.1075721,-0.0627803
