data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-4.319564,0.8436648,-0.5061989,0.3374659,-0.3374659,-1.3836102,-1.5523432,-1.5523432,0.7117703,-0.00016066768,0.00016066768,-0.00010711178,2.8549616,-1.970801,1.970801
1.0,-4.0639486,0.8017596,-0.44713518,0.33920598,-0.29295063,-1.2924815,-1.3983352,-1.4348058,0.64281845,-0.00019753937,0.00017060219,-0.00012942235,2.4405577,-1.8962418,1.6509892
2.0,-3.8231845,0.7623363,-0.3952855,0.33881614,-0.2541121,-1.206771,-1.2611489,-1.3270298,0.5811566,-0.00023655866,0.00017741899,-0.00015207342,2.0897534,-1.8153852,1.3834991
3.0,-3.5970955,0.72524697,-0.34967265,0.3367218,-0.22016425,-1.1264917,-1.1387488,-1.2282484,0.52598315,-0.0002768125,0.00018099278,-0.00017428934,1.7919608,-1.7312827,1.159162
4.0,-3.3852446,0.6903469,-0.30946586,0.3332709,-0.19044052,-1.0515273,-1.0293639,-1.137718,0.47657886,-0.00031735018,0.00018134296,-0.00019529242,1.5384979,-1.6461444,0.9705447
5.0,-3.1870322,0.65749663,-0.27395692,0.32874832,-0.16437416,-0.98167896,-0.9314535,-1.0547341,0.4323018,-0.0003572249,0.00017861245,-0.00021433494,1.3222226,-1.5615544,0.8115974
6.0,-3.0017655,0.62656313,-0.24254055,0.3233874,-0.141482,-0.916699,-0.84367603,-0.9786381,0.3925813,-0.00039552833,0.00017304365,-0.00023072487,1.1372402,-1.4786309,0.67737633
7.0,-2.8287048,0.59742063,-0.21469803,0.3173797,-0.12135106,-0.85631263,-0.76486176,-0.9088203,0.3569114,-0.0004314181,0.00016495398,-0.00024384502,0.9786687,-1.3981444,0.5638262
8.0,-2.6670978,0.5699508,-0.1899836,0.31088227,-0.10362742,-0.800234,-0.6939897,-0.84472054,0.32484394,-0.0004641378,0.0001547126,-0.00025316607,0.8424526,-1.3206073,0.46760803
9.0,-2.5161986,0.54404294,-0.16801327,0.304024,-0.08800695,-0.74817675,-0.6301674,-0.78582674,0.29598275,-0.00049303035,0.0001427193,-0.000258254,0.72521126,-1.2463406,0.38596302
10.0,-2.375285,0.5195936,-0.1484553,0.2969106,-0.07422765,-0.69986075,-0.57261336,-0.7316726,0.26997748,-0.0005175456,0.0001293864,-0.0002587728,0.6241182,-1.1755236,0.31660366
