data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-2.1281023,0.7710516,-0.61684126,-0.46263096,-0.15421031,-1.0486301,-1.2645246,-1.5112611,0.59452057,0.0002936784,9.78928e-05,7.34196e-05,3.3062692,2.6092386,0.9190935
1.0,-2.1638875,0.7495711,-0.5621783,-0.40361518,-0.12973346,-1.0198491,-1.2241516,-1.419029,0.5618568,0.00031609985,0.00010160352,7.294612e-05,2.9271111,2.2115247,0.744576
2.0,-2.177552,0.72784746,-0.512189,-0.35044506,-0.10782925,-0.9874364,-1.1791328,-1.331891,0.5297619,0.00033206286,0.00010217318,6.990797e-05,2.5918589,1.8656753,0.5966848
3.0,-2.1736233,0.7060786,-0.4665162,-0.3026051,-0.08825982,-0.9526207,-1.1311667,-1.2498221,0.49854696,0.0003409013,9.942954e-05,6.449484e-05,2.2955394,1.5655183,0.47144142
4.0,-2.1558049,0.68442124,-0.42481318,-0.25960806,-0.0708022,-0.9163594,-1.0815645,-1.1727122,0.4684324,0.0003422856,9.3350616e-05,5.70476e-05,2.0336478,1.3054488,0.36546054
5.0,-2.1271207,0.6629986,-0.3867492,-0.22099955,-0.05524989,-0.87939405,-1.0313312,-1.1003935,0.4395672,0.00033619994,8.4049985e-05,4.8028563e-05,1.8021439,1.0804422,0.27586576
6.0,-2.0900376,0.64190674,-0.35201338,-0.18636003,-0.04141334,-0.84229386,-0.98122895,-1.0326617,0.4120443,0.0003229051,7.1756695e-05,3.7988837e-05,1.5974301,0.8860343,0.20021474
7.0,-2.0465653,0.62121916,-0.32031614,-0.15530479,-0.029119648,-0.8054919,-0.93182874,-0.96928996,0.38591322,0.00030289363,5.6792556e-05,2.7535785e-05,1.4163196,0.71828467,0.13643436
8.0,-1.9983374,0.60099125,-0.2913897,-0.127483,-0.018211856,-0.769313,-0.883551,-0.910041,0.3611905,0.00027684108,3.9548726e-05,1.7302567e-05,1.2559993,0.573732,0.08276444
9.0,-1.9466807,0.5812638,-0.26498792,-0.102575965,-0.008547997,-0.7339964,-0.83669806,-0.854674,0.33786762,0.00024555784,2.0463152e-05,7.9212205e-06,1.1139922,0.4493466,0.037709903
10.0,-1.8926694,0.5620655,-0.2408852,-0.08029507,-7.407921e-17,-0.6997142,-0.79147995,-0.8029507,0.3159176,0.0002099438,-1.6140956e-19,9.684574e-19,0.9881209,0.34248304,-0.0
11.0,-1.8371716,0.54341537,-0.21887563,-0.060379483,0.0075474354,-0.6665853,-0.7480347,-0.75463873,0.29530025,0.0001709475,-2.1368438e-05,-5.8947417e-06,0.8764736,0.25083575,-0.031446192
12.0,-1.7808851,0.52532464,-0.19877149,-0.042593893,0.014197964,-0.63468736,-0.7064446,-0.70951444,0.275966,0.00012953083,-4.3176948e-05,-9.252203e-06,0.77737224,0.17239793,-0.05754894
13.0,-1.7243694,0.5077984,-0.18040206,-0.026726231,0.020044673,-0.6040656,-0.6667491,-0.66736454,0.2578592,8.663959e-05,-6.497969e-05,-9.626621e-06,0.6893445,0.10542425,-0.07909248
14.0,-1.6680697,0.49083653,-0.16361219,-0.012585552,0.025171105,-0.57474023,-0.6289549,-0.6279868,0.24092051,4.3179873e-05,-8.6359745e-05,-6.6430575e-06,0.61109847,0.048397698,-0.096745744
15.0,-1.6123381,0.4744351,-0.14826097,-0.0,0.029652193,-0.54671234,-0.59304386,-0.59119064,0.22508867,-4.571369e-19,-0.000106936,-9.142738e-19,0.54150003,3.9612224e-16,-0.1110799
16.0,-1.5574497,0.45858696,-0.13422057,0.011185048,0.033555143,-0.51996833,-0.5589796,-0.55679715,0.210302,-4.2122614e-05,-0.00012636784,1.05306535e-05,0.4795531,-0.040914252,-0.12258307
17.0,-1.5036175,0.44328257,-0.121374995,0.021108694,0.036940213,-0.49448374,-0.5267122,-0.524639,0.19649945,-8.24902e-05,-0.00014435785,2.5105714e-05,0.42438242,-0.07534033,-0.13167281
18.0,-1.451003,0.42851055,-0.10961898,0.029896084,0.039861448,-0.47022602,-0.4961823,-0.49456003,0.18362129,-0.00012048966,-0.00016065288,4.3814423e-05,0.37521824,-0.10414315,-0.13870662
19.0,-1.3997258,0.41425806,-0.09885704,0.037659824,0.042367302,-0.4471569,-0.46732417,-0.46641478,0.17160974,-0.00015559443,-0.00017504374,6.668333e-05,0.331383,-0.12807453,-0.14399083
