data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-4.08082,0.63762814,-0.25505126,0.5101025,0.63762814,-1.1732358,-0.86717427,-0.63762814,0.40656966,-0.00016190669,-0.00020238337,0.00040476673,1.4894993,-2.7341495,-3.1881409
1.0,-3.7422323,0.59854466,-0.21869901,0.48343992,0.58703417,-1.0711381,-0.7605767,-0.57530236,0.3582557,-0.00018445408,-0.00022397995,0.0004951136,1.2325275,-2.4736962,-2.8220627
2.0,-3.439279,0.5626648,-0.18755494,0.45846763,0.54182535,-0.97945356,-0.66840565,-0.5202141,0.31659168,-0.00020577751,-0.00024319161,0.0005944684,1.0211325,-2.242655,-2.5077076
3.0,-3.1674607,0.52965534,-0.16078824,0.43507406,0.50128096,-0.89700246,-0.5884309,-0.47138652,0.2805348,-0.00022519709,-0.0002594662,0.00070208503,0.846548,-2.0371897,-2.2364228
4.0,-2.922928,0.4992247,-0.13771716,0.41315147,0.4647954,-0.8227413,-0.5188138,-0.4279917,0.2492253,-0.00024210139,-0.00027236406,0.0008170922,0.7018499,-1.8540235,-2.0012178
5.0,-2.702379,0.4711169,-0.117779225,0.39259744,0.43185717,-0.75575006,-0.4580303,-0.38932577,0.22195114,-0.00025596283,-0.0002815591,0.0009385304,0.5815349,-1.69035,-1.7964058
6.0,-2.5029726,0.4451067,-0.10050796,0.3733153,0.40203184,-0.6952187,-0.40481088,-0.35478848,0.19811997,-0.00026634656,-0.00028683475,0.0010653862,0.4812041,-1.5437617,-1.617331
7.0,-2.3222573,0.4209952,-0.08551465,0.3552147,0.37494883,-0.6404348,-0.35809258,-0.3238662,0.17723694,-0.0002729139,-0.00028807577,0.0011966225,0.3973216,-1.4121865,-1.4601585
8.0,-2.158111,0.39860636,-0.07247388,0.33821145,0.35029042,-0.590772,-0.31698173,-0.29611802,0.15888703,-0.0002754215,-0.000285258,0.0013312038,0.3270309,-1.2938374,-1.3217111
9.0,-2.0086927,0.3777839,-0.061112102,0.32222745,0.32778308,-0.5456788,-0.2807235,-0.27116454,0.14272068,-0.00027371696,-0.0002784362,0.0014681182,0.26801303,-1.1871685,-1.199343
10.0,-1.8723985,0.35838878,-0.051198397,0.3071904,0.3071904,-0.5046699,-0.24867792,-0.24867792,0.12844251,-0.00026773213,-0.00026773213,0.0016063929,0.21837683,-1.0908393,-1.0908393
11.0,-1.7478288,0.34029686,-0.042537108,0.29303342,0.28830707,-0.4673174,-0.22030021,-0.22837439,0.11580196,-0.00025747498,-0.00025332216,0.0017451082,0.1765733,-1.0036846,-0.99433684
12.0,-1.6337583,0.32339722,-0.03496186,0.27969489,0.27095443,-0.4332436,-0.19512498,-0.2100074,0.10458576,-0.00024302019,-0.0002354258,0.0018834064,0.14132866,-0.9246889,-0.9082614
13.0,-1.5291115,0.3075903,-0.028330686,0.2671179,0.25497618,-0.4021147,-0.17275327,-0.19336225,0.094611794,-0.00022449979,-0.00021429526,0.002020498,0.11159132,-0.8529644,-0.8312771
14.0,-1.4329418,0.29278675,-0.022522056,0.25524998,0.24023527,-0.37363514,-0.152842,-0.17825149,0.08572408,-0.00020209367,-0.0001902058,0.0021556658,0.08649003,-0.787734,-0.76224554
15.0,-1.3444141,0.27890602,-0.017431626,0.24404275,0.22661114,-0.34754303,-0.1350951,-0.16451097,0.07778856,-0.0001760204,-0.00016344752,0.0022882654,0.0653005,-0.7283151,-0.700193
16.0,-1.2627898,0.26587546,-0.012969535,0.23345162,0.21399732,-0.3236057,-0.11925645,-0.15199661,0.07068976,-0.00014652884,-0.0001343181,0.0024177257,0.047418654,-0.6741072,-0.6442834
17.0,-1.187414,0.2536294,-0.009058192,0.22343542,0.20229964,-0.30161625,-0.10510379,-0.14058171,0.064327866,-0.00011389022,-0.00010311682,0.0025435484,0.032339133,-0.6245805,-0.59379643
18.0,-1.1177049,0.2421083,-0.0056304256,0.21395616,0.19143446,-0.28139034,-0.09244373,-0.13015449,0.058616426,-7.839125e-05,-7.013954e-05,0.0026653025,0.019637974,-0.57926697,-0.5481093
19.0,-1.0531443,0.23125814,-0.0026279334,0.20497881,0.1813274,-0.26276347,-0.08110758,-0.12061617,0.053480327,-4.0327886e-05,-3.5674668e-05,0.002782624,0.008958524,-0.53775173,-0.5066818
20.0,-0.9932697,0.22102979,-0.0,0.19647093,0.17191206,-0.24558866,-0.07094783,-0.11187928,0.04885417,0.0,2.8699367e-19,0.0028952104,1.3464601e-16,-0.4996668,-0.46904403
21.0,-0.9376675,0.2113785,0.0022975926,0.18840258,0.16312906,-0.22973427,-0.061835207,-0.10386617,0.044680875,4.2293184e-05,3.661971e-05,0.003002816,-0.007491878,-0.4646848,-0.434786
22.0,-0.88596696,0.20226344,0.0043034777,0.18074605,0.1549252,-0.21508232,-0.053656124,-0.09650777,0.0409105,8.6256936e-05,7.393451e-05,0.0031052497,-0.013732554,-0.4325141,-0.4035489
23.0,-0.83783543,0.19364728,0.0060514775,0.17347568,0.14725262,-0.2015268,-0.04631061,-0.08974257,0.037499268,0.00013160413,0.000111710484,0.0032023673,-0.018904958,-0.40289426,-0.37501803
24.0,-0.79297346,0.18549584,0.0075712586,0.1665677,0.1400683,-0.18897244,-0.03971048,-0.08351562,0.034408707,0.00017805783,0.00014973045,0.0032940698,-0.023164708,-0.37559244,-0.34891647
25.0,-0.75111127,0.17777781,0.00888889,0.16000003,0.13333336,-0.17733337,-0.033777785,-0.07777779,0.03160495,0.0002253532,0.00018779433,0.003380298,-0.02664445,-0.35040006,-0.32500005
26.0,-0.7120052,0.17046443,0.010027319,0.15375222,0.12701271,-0.16653214,-0.028443508,-0.07248507,0.029058121,0.00027323904,0.00022571921,0.003461028,-0.029457418,-0.3271299,-0.30305302
27.0,-0.67543507,0.16352925,0.011006777,0.14780529,0.12107454,-0.15649882,-0.023646427,-0.06759794,0.026741818,0.00032147887,0.00026333908,0.0035362674,-0.031700455,-0.30561367,-0.28288412
28.0,-0.6412013,0.15694794,0.011845128,0.14214154,0.11549,-0.14717013,-0.019332143,-0.06308089,0.024632657,0.00036985154,0.00030050438,0.0036060526,-0.03345648,-0.28569993,-0.26432365
28.0,-0.60912293,0.15069805,0.012558171,0.13674453,0.11023283,-0.13848871,-0.015452234,-0.058901954,0.0227099,0.00041815176,0.00033708152,0.0036704433,-0.034796596,-0.26725206,-0.24722056
30.0,-0.5790354,0.14475885,0.013159895,0.13159895,0.10527916,-0.1304026,-0.011963541,-0.05503229,0.020955125,0.00046619013,0.0003729521,0.003729521,-0.035781864,-0.25014678,-0.23144014
31.0,-0.550789,0.1391112,0.013662707,0.12669055,0.10060721,-0.12286456,-0.008827528,-0.05144586,0.019351926,0.0005137931,0.00040801216,0.0037833855,-0.036464747,-0.2342725,-0.21686211
32.0,-0.5242473,0.13373739,0.01407762,0.12200604,0.09619707,-0.11583164,-0.006009744,-0.048119117,0.017885689,0.00056080264,0.00044217132,0.0038321514,-0.036890384,-0.21952826,-0.20337878
33.0,-0.49928573,0.128621,0.014414421,0.117532976,0.09203053,-0.109264754,-0.0034793431,-0.045030728,0.016543359,0.00060707604,0.00047535196,0.0038759469,-0.03709764,-0.20582245,-0.1908936
34.0,-0.47579056,0.12374678,0.014681822,0.11325977,0.088090934,-0.10312825,-0.001208673,-0.042161357,0.015313267,0.00065248506,0.0005074884,0.0039149104,-0.03712,-0.19307196,-0.17931983
35.0,-0.45365763,0.11910064,0.01488758,0.109175585,0.084362954,-0.097389586,0.0008270878,-0.03949344,0.014184962,0.0006969157,0.0005385258,0.003949189,-0.036986332,-0.18120115,-0.16857944
36.0,-0.4327915,0.11466941,0.015038611,0.10527028,0.08083253,-0.092019044,0.002650247,-0.03701101,0.013149074,0.00074026734,0.0005684196,0.003978937,-0.03672153,-0.17014122,-0.15860207
