data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-4.366531,0.7633795,0.7633795,-0.1526759,0.1526759,-0.7633795,-1.4962238,-1.4962238,0.58274823,-0.000121148434,0.000121148434,-2.4229688e-05,-3.8168974,0.90994835,-0.90994835
1.0,-4.0561824,0.7212888,0.70741785,-0.1109675,0.15258032,-0.69328016,-1.3700219,-1.3548173,0.52025753,-0.00011364705,0.0001562647,-2.4512108e-05,-3.4007857,0.6375707,-0.8734433
2.0,-3.7720456,0.6821685,0.65690297,-0.0757965,0.151593,-0.6307017,-1.2548531,-1.2295877,0.46535385,-9.828092e-05,0.00019656184,-2.2680213e-05,-3.0403163,0.4201559,-0.83469725
3.0,-3.5117772,0.64576834,0.6111736,-0.04612631,0.14991051,-0.57472557,-1.149863,-1.1183571,0.41701674,-7.443466e-05,0.00024191267,-1.8257559e-05,-2.7266996,0.24686989,-0.79501325
4.0,-3.2731998,0.6118607,0.5696634,-0.021098644,0.1476905,-0.5245559,-1.0542046,-1.0192827,0.37437347,-4.1726915e-05,0.0002920884,-1.0818089e-05,-2.4527361,0.109105825,-0.75531137
5.0,-3.0543122,0.5802387,0.5318855,-1.07365734e-16,0.14505967,-0.47950283,-0.96706456,-0.9307996,0.33667699,-2.3333178e-19,0.00034677485,-4.6666354e-20,-2.2124958,5.964763e-16,-0.7162322
6.0,-2.8532877,0.5507149,0.4974199,0.017764997,0.14211997,-0.43896735,-0.8876768,-0.8515737,0.30328688,5.069865e-05,0.0004055892,1.4485329e-05,-2.001067,-0.08594117,-0.67821246
7.0,-2.6684687,0.523119,0.46590284,0.032694936,0.13895348,-0.4024287,-0.81532997,-0.7804639,0.27365345,0.00011014042,0.00046809678,3.2848897e-05,-1.8143594,-0.1531298,-0.64154035
8.0,-2.4983556,0.4972965,0.43701816,0.045208775,0.13562632,-0.3694333,-0.7493697,-0.71649057,0.24730383,0.00017794222,0.00053382665,5.522345e-05,-1.6489509,-0.2051208,-0.60639536
9.0,-2.341595,0.47310737,0.4104902,0.05565969,0.13219176,-0.33958548,-0.6891979,-0.6588102,0.22383058,0.00025359416,0.00060228613,8.166592e-05,-1.5019646,-0.24478708,-0.5728786
10.0,-2.196967,0.4504242,0.38607788,0.06434631,0.12869263,-0.31253922,-0.6342708,-0.6066938,0.20288195,0.00033648664,0.0006729733,0.00011216221,-1.3709704,-0.2744567,-0.5410343
11.0,-2.063373,0.42913127,0.36356953,0.07152188,0.12516329,-0.28799143,-0.5840953,-0.5595097,0.18415363,0.00042593575,0.0007453876,0.00014663363,-1.2539082,-0.2960211,-0.5108661
12.0,-1.939824,0.40912324,0.34277895,0.0774017,0.121631235,-0.26567608,-0.5382257,-0.5167086,0.16738184,0.0005212067,0.0008190391,0.00018494432,-1.149023,-0.31102026,-0.48234916
13.0,-1.8254293,0.39030427,0.3235417,0.08216932,0.1181184,-0.24535921,-0.49625945,-0.4778119,0.15233743,0.00062153436,0.0008934557,0.00022690938,-1.0548154,-0.32071072,-0.45543885
14.0,-1.7193866,0.37258685,0.30571228,0.08598158,0.114642106,-0.2268346,-0.45783353,-0.44240093,0.13882095,0.00072614127,0.0009681884,0.00027230298,-0.9699983,-0.32611948,-0.4300775
15.0,-1.6209729,0.3558911,0.28916153,0.08897278,0.11121597,-0.20992015,-0.4226207,-0.4101089,0.12665848,0.0008342527,0.0010428159,0.0003208664,-0.89346397,-0.32808712,-0.40619898
16.0,-1.5295357,0.34014413,0.27377453,0.09125818,0.10785058,-0.1944548,-0.39032602,-0.3806134,0.11569803,0.0009451092,0.0011169472,0.00037231573,-0.82425517,-0.32730255,-0.3837325
17.0,-1.4444864,0.32527912,0.25944883,0.09293689,0.104554005,-0.18029572,-0.36068365,-0.3536304,0.10580651,0.0010579767,0.0011902238,0.00042634882,-0.7615426,-0.32433078,-0.362605
18.0,-1.3652927,0.3112349,0.2460927,0.09409427,0.10133229,-0.16731611,-0.33345392,-0.32890913,0.09686716,0.0011721546,0.0012623203,0.00048265187,-0.7046051,-0.31963554,-0.3427432
19.0,-1.2914733,0.29795536,0.23362409,0.094803974,0.09818983,-0.1554031,-0.30842072,-0.30622762,0.08877739,0.001286981,0.0013329446,0.00054090505,-0.652814,-0.31359744,-0.32407463
20.0,-1.2225922,0.28538898,0.2219692,0.095129654,0.095129654,-0.14445615,-0.28538898,-0.28538898,0.08144686,0.0014018378,0.0014018378,0.00060078764,-0.60561967,-0.3065289,-0.3065289
21.0,-1.1582543,0.27348837,0.21106167,0.09512639,0.09215369,-0.1343854,-0.26418254,-0.2662182,0.07479589,0.0015161525,0.0014687728,0.0006619821,-0.56254023,-0.2986861,-0.29003805
22.0,-1.0981005,0.26220995,0.20084165,0.09484189,0.08926296,-0.12511058,-0.24464223,-0.24855936,0.068754055,0.0016294008,0.0015335536,0.0007241781,-0.52315205,-0.29027888,-0.27453715
23.0,-1.0418051,0.2515135,0.19125506,0.09431756,0.08645777,-0.1165597,-0.22662415,-0.23227337,0.06325904,0.0017411056,0.0015960134,0.0007870751,-0.48708197,-0.28147897,-0.25996432
24.0,-0.98907137,0.24136198,0.18225291,0.093589336,0.08373783,-0.10866818,-0.20999798,-0.21723582,0.0582556,0.001850838,0.001656013,0.000850385,-0.4540003,-0.27242643,-0.24626106
25.0,-0.9396291,0.2317211,0.17379083,0.09268844,0.081102386,-0.10137799,-0.19464573,-0.20333527,0.05369467,0.0019582156,0.0017134387,0.00091383397,-0.42361513,-0.26323518,-0.23337212
26.0,-0.8932318,0.22255924,0.16582845,0.09164204,0.07855032,-0.09463688,-0.18046038,-0.1904717,0.049532615,0.0020629012,0.001768201,0.0009771637,-0.39566758,-0.25399747,-0.22124554
27.0,-0.84965456,0.21384707,0.15832908,0.09047376,0.07608021,-0.08839776,-0.16734482,-0.17855519,0.04573057,0.0021646006,0.0018202324,0.0010401327,-0.36992735,-0.24478774,-0.20983253
28.0,-0.8086918,0.20555744,0.15125924,0.08920417,0.0736904,-0.08261814,-0.15521087,-0.1675048,0.04225386,0.0022630608,0.001869485,0.0011025168,-0.3461893,-0.23566541,-0.19908738
28.0,-0.7701552,0.19766515,0.1445884,0.087851174,0.07137908,-0.07725955,-0.14397831,-0.1572475,0.03907151,0.002358067,0.0019159295,0.0011641091,-0.32427022,-0.22667773,-0.1889673
30.0,-0.7338724,0.19014682,0.1382886,0.08643037,0.0691443,-0.072287224,-0.13357422,-0.14771737,0.036155812,0.0024494412,0.001959553,0.0012247206,-0.30400634,-0.21786168,-0.17943232
31.0,-0.69968534,0.18298072,0.13233426,0.084955335,0.06698401,-0.06766961,-0.12393209,-0.13885471,0.03348194,0.002537038,0.002000357,0.0012841797,-0.2852508,-0.20924585,-0.17044504
32.0,-0.66744876,0.17614661,0.12670195,0.08343787,0.06489612,-0.06337808,-0.114991374,-0.13060547,0.03102763,0.0026207436,0.0020383561,0.0013423321,-0.26787186,-0.20085183,-0.16197065
33.0,-0.6370292,0.16962568,0.1213701,0.08188826,0.06287849,-0.059386637,-0.10669678,-0.12292063,0.028772874,0.0027004725,0.002073577,0.0013990399,-0.25175095,-0.19269544,-0.15397659
34.0,-0.6083038,0.16340038,0.11631892,0.08031544,0.060928956,-0.055671602,-0.09899782,-0.11575563,0.026699685,0.0027761646,0.0021060559,0.0014541814,-0.23678134,-0.18478781,-0.14643253
35.0,-0.5811596,0.15745434,0.111530155,0.07872717,0.059045378,-0.052211422,-0.091848366,-0.109069936,0.024791868,0.002847784,0.002135838,0.0015076504,-0.22286668,-0.17713614,-0.13931018
36.0,-0.5554922,0.15177228,0.10698701,0.07713017,0.05722561,-0.048986427,-0.0852062,-0.10282663,0.023034822,0.0029153156,0.0021629762,0.0015593548,-0.20991996,-0.16974442,-0.13258317
37.0,-0.5312054,0.1463399,0.102673955,0.07553027,0.05546754,-0.04597867,-0.07903268,-0.09699205,0.021415364,0.0029787638,0.0021875296,0.0016092173,-0.19786239,-0.16261408,-0.12622689
38.0,-0.50821036,0.14114386,0.098576665,0.0739325,0.05376909,-0.04317174,-0.07329239,-0.09153547,0.019921588,0.0030381496,0.0022095633,0.0016571725,-0.18662259,-0.15574442,-0.12021841
39.0,-0.4864247,0.13617165,0.09468185,0.07234119,0.05212821,-0.04055063,-0.06795285,-0.08642878,0.01854272,0.003093509,0.0022291462,0.0017031678,-0.17613576,-0.14913306,-0.114536345
40.0,-0.46577242,0.13141158,0.09097725,0.070760086,0.050542917,-0.038101584,-0.06298425,-0.08164625,0.017269004,0.0031448917,0.0022463512,0.0017471621,-0.16634302,-0.14277627,-0.109160736
41.0,-0.446183,0.12685266,0.08745146,0.069192365,0.049011257,-0.035811998,-0.058359217,-0.07716434,0.016091598,0.003192359,0.0022612542,0.0017891243,-0.15719078,-0.13666922,-0.10407297
42.0,-0.42759103,0.1224846,0.084093906,0.06764075,0.047531337,-0.033670306,-0.054052573,-0.07296142,0.015002477,0.003235982,0.0022739335,0.0018290334,-0.14863022,-0.13080627,-0.09925568
43.0,-0.4099359,0.118297726,0.08089477,0.06610755,0.046101317,-0.031665877,-0.050041165,-0.06901766,0.013994351,0.003275841,0.002284468,0.0018668771,-0.14061676,-0.12518117,-0.09469265
44.0,-0.39316118,0.11428295,0.07784491,0.06459471,0.044719413,-0.02978894,-0.04630368,-0.06531483,0.013060592,0.0033120227,0.0022929388,0.0019026513,-0.13310972,-0.119787164,-0.090368725
45.0,-0.37721455,0.11043174,0.07493582,0.06310385,0.043383896,-0.028030505,-0.04282047,-0.06183614,0.012195169,0.003344621,0.0022994268,0.0019363594,-0.12607187,-0.1146172,-0.086269766
46.0,-0.3620472,0.10673606,0.07215959,0.061636318,0.042093094,-0.026382292,-0.03957344,-0.058566146,0.011392587,0.0033737344,0.0023040136,0.0019680117,-0.11946914,-0.10966398,-0.08238256
47.0,-0.34761375,0.10318835,0.06950882,0.060193203,0.040845387,-0.024836663,-0.036545873,-0.05549061,0.010647835,0.0033994655,0.00230678,0.001997624,-0.113270275,-0.1049201,-0.07869474
48.0,-0.33387193,0.09978148,0.06697661,0.05877539,0.03963922,-0.023386577,-0.03372236,-0.052596394,0.009956344,0.0034219204,0.0023078069,0.0020252182,-0.10744662,-0.10037809,-0.07519475
49.0,-0.32078227,0.096508734,0.06455652,0.057383575,0.038473077,-0.02202553,-0.031088643,-0.049871366,0.009313936,0.0034412073,0.002307173,0.0020508205,-0.101971835,-0.09603051,-0.071871795
50.0,-0.30830795,0.093363784,0.062242523,0.05601827,0.037345514,-0.020747507,-0.02863156,-0.047304317,0.0087167965,0.0034574366,0.0023049577,0.002074462,-0.0968217,-0.091869965,-0.06871574
51.0,-0.29641458,0.090340644,0.060028978,0.054679863,0.036255125,-0.019546956,-0.026338927,-0.04488488,0.008161431,0.0034707189,0.0023012375,0.0020961768,-0.09197394,-0.087889165,-0.06571712
52.0,-0.28507003,0.087433666,0.057910606,0.0533686,0.035200566,-0.01841873,-0.024199467,-0.042603448,0.0076446454,0.0034811664,0.0022960885,0.002116003,-0.087408,-0.08408097,-0.06286706
