data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-6.3510404,0.9231163,-0.0,0.36924654,0.36924654,-1.8462327,-1.6985341,-1.6985341,0.85214376,0.0,0.0,0.00011719896,-0.0,-2.1563997,-2.1563997
1.0,-5.7755976,0.86254364,0.016587378,0.3649223,0.34833494,-1.6584188,-1.5043476,-1.518064,0.74398154,7.3281203e-06,6.995024e-06,0.00015389052,-0.09569027,-2.040002,-1.9528141
2.0,-5.2673554,0.8073806,0.029902985,0.35883582,0.32893285,-1.4940418,-1.3356667,-1.3611397,0.65186346,1.7895445e-05,1.640416e-05,0.00019684991,-0.16608667,-1.9226512,-1.7728082
3.0,-4.816732,0.7570046,0.04055382,0.35146645,0.3109126,-1.3496215,-1.1886132,-1.2240977,0.57305604,3.210375e-05,2.8399472e-05,0.00024612877,-0.21713622,-1.8070934,-1.6131567
4.0,-4.415744,0.7108807,0.049026255,0.3431838,0.2941575,-1.2222753,-1.0599813,-1.103936,0.5053513,5.0275306e-05,4.3093118e-05,0.00030165183,-0.25335088,-1.6951075,-1.4711374
5.0,-4.0577073,0.66854674,0.055712227,0.33427337,0.27856115,-1.1096019,-0.94710785,-0.9981774,0.44695473,7.264571e-05,6.053809e-05,0.00036322855,-0.27817425,-1.5877985,-1.3444444
6.0,-3.7369938,0.6296022,0.060929246,0.32495597,0.26402673,-1.0095911,-0.84776825,-0.90476656,0.39639893,9.936171e-05,8.0731385e-05,0.0004305674,-0.2942483,-1.4858029,-1.2311174
7.0,-3.4488425,0.5936984,0.06493576,0.31540227,0.2504665,-0.92055136,-0.76009625,-0.82198817,0.35247776,0.00013048308,0.00010361892,0.0005032919,-0.30360955,-1.3894333,-1.129484
8.0,-3.1892068,0.56053036,0.067943074,0.30574384,0.23780076,-0.84105295,-0.6825191,-0.74840325,0.3141943,0.00016598773,0.00012910157,0.00058095704,-0.3078339,-1.2987796,-1.0381128
9.0,-2.9546316,0.52983075,0.07012466,0.2960819,0.22595724,-0.76988167,-0.61370534,-0.68279874,0.28072065,0.0002057789,0.0001570418,0.00066306535,-0.3081451,-1.2137821,-0.9557737
10.0,-2.7421548,0.5013641,0.071623445,0.28649378,0.21487033,-0.70600253,-0.55252373,-0.6241472,0.251366,0.000249694,0.0001872705,0.000749082,-0.30549592,-1.1342815,-0.8814069
11.0,-2.5492275,0.47492254,0.07255761,0.27703816,0.20448054,-0.64852947,-0.49800906,-0.5715744,0.22555143,0.00029751417,0.00021959379,0.000838449,-0.3006298,-1.0600557,-0.81409603
12.0,-2.3736465,0.4503218,0.07302515,0.2677589,0.19473375,-0.596701,-0.44933498,-0.5243338,0.20278971,0.00034897393,0.00025379923,0.0009305972,-0.2941276,-0.99084485,-0.75304633
13.0,-2.2135024,0.42739818,0.073107585,0.25868836,0.18558079,-0.5498608,-0.4057915,-0.4817849,0.18266921,0.00040377106,0.00028966184,0.0010249573,-0.2864435,-0.9263695,-0.69756657
14.0,-2.067133,0.40600586,0.07287285,0.24984975,0.1769769,-0.50744057,-0.36676663,-0.44337654,0.16484076,0.00046157546,0.0003269493,0.001120969,-0.27793252,-0.86634296,-0.64705366
15.0,-1.9330881,0.38601446,0.07237771,0.24125904,0.16888133,-0.46894726,-0.33173117,-0.4086325,0.14900717,0.0005220378,0.00036542644,0.0012180882,-0.2688719,-0.8104796,-0.60098004
16.0,-1.8100972,0.36730728,0.07166971,0.23292656,0.16125685,-0.43395135,-0.30022615,-0.37714,0.13491462,0.0005847971,0.00040485954,0.0013157935,-0.25947762,-0.7585009,-0.558883
17.0,-1.6970448,0.3497794,0.07078869,0.2248582,0.1540695,-0.40207776,-0.27185237,-0.3485401,0.122345634,0.0006494875,0.00044501922,0.0014135905,-0.24991737,-0.71013886,-0.52035576
18.0,-1.5929483,0.33333653,0.06976811,0.21705635,0.14728823,-0.37299797,-0.2462616,-0.32251975,0.111113235,0.0007157441,0.0004856835,0.0015110153,-0.24032076,-0.6651386,-0.4850395
19.0,-1.49694,0.31789348,0.0686361,0.20952071,0.14088461,-0.34642345,-0.2231494,-0.2988051,0.10105627,0.0007832079,0.0005266398,0.0016076373,-0.2307871,-0.6232592,-0.4526173
