data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-4.5848923,0.8187308,0.6549846,-0.0,-0.3274923,-1.1134738,-1.6374615,-1.5064646,0.67032003,0.0,-0.0002078923,0.0,-3.5107174,-0.0,1.9125551
1.0,-4.2693853,0.77448124,0.6106487,0.02978774,-0.28298354,-1.0079141,-1.4882413,-1.3859892,0.5998212,2.4525258e-05,-0.00023298994,-1.1365363e-05,-3.1433501,-0.17180829,1.5948173
2.0,-3.9791117,0.73325896,0.5703125,0.054315478,-0.24441965,-0.9143105,-1.3538636,-1.2764137,0.5376687,5.6883935e-05,-0.0002559777,-2.4378829e-05,-2.823399,-0.30145463,1.3307292
3.0,-3.7120667,0.6948216,0.53352374,0.07444517,-0.21092798,-0.8310828,-1.2327765,-1.1767211,0.48277703,9.746656e-05,-0.00027615525,-3.8533293e-05,-2.5435948,-0.39795882,1.1105331
4.0,-3.4663255,0.65894663,0.49989054,0.090889186,-0.18177837,-0.75688756,-1.1235784,-1.0859691,0.43421063,0.00014646466,-0.00029292933,-5.325988e-05,-2.297951,-0.46838734,0.92639965
5.0,-3.2400756,0.6254301,0.46907258,0.10423835,-0.15635753,-0.6905791,-1.0250105,-1.0032941,0.39116284,0.0002038817,-0.00030582256,-6.7960566e-05,-2.0815096,-0.51829624,0.77201533
6.0,-3.0316303,0.59408575,0.4407733,0.11498434,-0.1341484,-0.6311775,-0.93594784,-0.9279113,0.3529379,0.00026955028,-0.00031447533,-8.203704e-05,-1.8901423,-0.5520684,0.64226514
7.0,-2.8394349,0.56474334,0.4147334,0.123537615,-0.1147135,-0.57784164,-0.8553877,-0.85911036,0.31893507,0.00034315352,-0.00031864253,-9.49148e-05,-1.7203944,-0.5731711,0.53298646
8.0,-2.6620646,0.53724766,0.39072558,0.13024186,-0.097681396,-0.52984756,-0.7824378,-0.79625136,0.28863505,0.00042424828,-0.0003181862,-0.00010606207,-1.5693606,-0.5843542,0.4407772
9.0,-2.4982197,0.511457,0.3685499,0.13538568,-0.082735695,-0.48656994,-0.71630526,-0.7387589,0.26158828,0.0005122893,-0.00031306568,-0.00011500372,-1.4345869,-0.58780336,0.3628454
10.0,-2.3467174,0.48724213,0.3480301,0.13921204,-0.06960602,-0.44746727,-0.65628535,-0.68611646,0.2374049,0.0006066521,-0.00030332606,-0.00012133042,-1.3139912,-0.5852588,0.29689097
11.0,-2.2064834,0.4644851,0.32901028,0.141926,-0.05806064,-0.41206926,-0.6017519,-0.6378606,0.21574642,0.00070665515,-0.0002890862,-0.00012470385,-1.2057998,-0.57810754,0.24101213
12.0,-2.0765445,0.44307816,0.31135222,0.14370103,-0.04790034,-0.37996623,-0.5521485,-0.59357584,0.19631825,0.00081157946,-0.00027052648,-0.00012485837,-1.1084958,-0.56745636,0.19363075
13.0,-1.9560182,0.42292285,0.29493305,0.14468414,-0.03895342,-0.35080045,-0.50698024,-0.55288965,0.17886373,0.00092068635,-0.0002478771,-0.00012160008,-1.0207767,-0.5541883,0.15343304
14.0,-1.844105,0.4039291,0.27964324,0.14500019,-0.03107147,-0.32425866,-0.46580648,-0.5154677,0.16315871,0.0010332325,-0.00022140697,-0.00011480362,-0.9415207,-0.53900796,0.11932179
15.0,-1.7400808,0.38601446,0.26538494,0.14475542,-0.024125904,-0.30006593,-0.4282348,-0.4810102,0.14900717,0.0011484831,-0.00019141386,-0.00010440756,-0.8697577,-0.5224766,0.0903779
16.0,-1.6432896,0.36910337,0.2520706,0.14404035,-0.018005043,-0.2779803,-0.3939152,-0.44924778,0.13623731,0.0012657222,-0.00015821528,-9.040873e-05,-0.80464655,-0.50504094,0.06582926
17.0,-1.5531362,0.35312656,0.2396216,0.14293218,-0.012611663,-0.2577884,-0.36253524,-0.41993833,0.12469836,0.0013842612,-0.00012214069,-7.285585e-05,-0.74545544,-0.48705515,0.045025565
18.0,-1.4690813,0.33802032,0.2279672,0.14149688,-0.007860938,-0.23930158,-0.33381563,-0.39286408,0.114257745,0.0015034454,-8.352474e-05,-5.1842944e-05,-0.6915457,-0.4687993,0.027417624
19.0,-1.3906349,0.32372624,0.21704373,0.13979088,-0.0036787072,-0.22235277,-0.30750647,-0.3678289,0.104798675,0.0016226593,-4.270156e-05,-2.75027e-05,-0.6423586,-0.45049343,0.012540572
20.0,-1.3173519,0.31019044,0.20679362,0.13786241,-4.2943793e-17,-0.20679362,-0.28338385,-0.34465602,0.0962181,0.0017413293,0.0,2.260082e-19,-0.59740376,-0.4323093,-0.0
21.0,-1.2488277,0.29736334,0.19716482,0.13575283,0.0032322102,-0.19249217,-0.2612469,-0.3231859,0.08842495,0.0018589267,4.426016e-05,3.0474208e-05,-0.55624986,-0.41437975,-0.010539434
22.0,-1.1846937,0.28519925,0.18811014,0.13349752,0.006068069,-0.17933081,-0.24091525,-0.30327433,0.08133861,0.001974968,8.9771274e-05,6.370865e-05,-0.51851636,-0.39680612,-0.019363431
23.0,-1.1246144,0.27365595,0.17958672,0.1311268,0.0085517485,-0.1672045,-0.22222668,-0.28479105,0.07488758,0.0020890157,0.00013624015,9.947694e-05,-0.48386696,-0.37966448,-0.026715863
24.0,-1.0682836,0.26269448,0.17155556,0.12866668,0.010722223,-0.15601929,-0.20503516,-0.26761794,0.06900838,0.0022006773,0.00018338978,0.00013754233,-0.45200357,-0.36301044,-0.032805268
25.0,-1.0154219,0.25227872,0.16398117,0.12613936,0.012613936,-0.14569096,-0.18920904,-0.251648,0.06364455,0.0023096045,0.00023096046,0.0001776619,-0.42266145,-0.34688324,-0.037810273
26.0,-0.9657739,0.24237531,0.15683109,0.123563886,0.014257371,-0.13614392,-0.17462951,-0.23678419,0.058745794,0.002415492,0.00027871062,0.00021959018,-0.39560506,-0.33130893,-0.041884113
