data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-2.244973,0.71874624,0.39930347,-0.71874624,-0.079860695,-1.2156572,-0.71874624,-1.428619,0.51659614,-0.00031684758,-3.520529e-05,6.3369516e-05,-2.272579,3.5937312,0.47817823
1.0,-2.2439344,0.69605863,0.3851975,-0.6419958,-0.060820654,-1.1248869,-0.7459223,-1.33274,0.48449758,-0.00037198298,-3.5240493e-05,5.8734156e-05,-2.1034636,3.1562424,0.35028777
2.0,-2.2257104,0.673472,0.37135372,-0.5727659,-0.044058915,-1.0414728,-0.7591192,-1.2433555,0.45356452,-0.00042736824,-3.2874483e-05,5.0704708e-05,-1.9486258,2.7653751,0.24440017
3.0,-2.194298,0.6511391,0.35783318,-0.51035225,-0.029330589,-0.9648442,-0.7614855,-1.1601701,0.42398208,-0.0004815133,-2.7673179e-05,3.9468305e-05,-1.8068237,2.417556,0.15689877
4.0,-2.152901,0.62917626,0.34467918,-0.45410115,-0.016413294,-0.89445317,-0.7555349,-1.0828493,0.3958628,-0.00053297885,-1.9264295e-05,2.5379944e-05,-1.6769,2.1089864,0.084767066
5.0,-2.104084,0.607671,0.33192116,-0.40341187,-0.0051064794,-0.8297815,-0.74327165,-1.01104,0.3692641,-0.000580426,-7.347165e-06,8.929631e-06,-1.5577863,1.8358787,0.025489125
6.0,-2.049897,0.58668756,0.31957778,-0.35773632,0.0047698175,-0.7703449,-0.726292,-0.9443851,0.3442023,-0.0006226535,8.302047e-06,-9.293336e-06,-1.4485034,1.5945975,-0.023034414
7.0,-1.991974,0.56627154,0.30765933,-0.316577,0.013376493,-0.715695,-0.70586455,-0.88253254,0.32066345,-0.0006586223,2.782911e-05,-2.8635752e-05,-1.3481579,1.3817391,-0.0625566
8.0,-1.9316145,0.54645383,0.29616964,-0.27948403,0.020857017,-0.66541845,-0.6829957,-0.8251418,0.29861182,-0.0006874702,5.1303745e-05,-4.8413393e-05,-1.255938,1.1941708,-0.09454265
9.0,-1.8698486,0.52725375,0.28510758,-0.24605174,0.027339082,-0.6191362,-0.6584813,-0.7718879,0.27799648,-0.0007085169,7.872411e-05,-6.793998e-05,-1.1711076,1.0290431,-0.120218456
10.0,-1.8074884,0.5086811,0.2744682,-0.21591501,0.032936186,-0.5765017,-0.63294876,-0.72246355,0.25875646,-0.00072126224,0.00011002306,-8.6551474e-05,-1.0930003,0.88378644,-0.1406108
11.0,-1.7451712,0.49073866,0.2642439,-0.18874563,0.037749127,-0.53719914,-0.6068898,-0.6765805,0.24082442,-0.000725378,0.0001450756,-0.000103625425,-1.0210134,0.75609934,-0.1565807
12.0,-1.6833924,0.4734233,0.25442478,-0.1642489,0.041867368,-0.5009405,-0.5806879,-0.63396966,0.22412962,-0.00072069623,0.00018370688,-0.000118595584,-0.9546021,0.64392954,-0.1688509
13.0,-1.6225338,0.45672762,0.24499957,-0.14216025,0.045370292,-0.46746424,-0.5546393,-0.59438086,0.2086001,-0.0007071949,0.00022570051,-0.00013096203,-0.8932744,0.54545367,-0.1780288
14.0,-1.5628854,0.44064075,0.23595601,-0.12224227,0.04832834,-0.43653238,-0.52897066,-0.5575825,0.19416428,-0.00068498123,0.00027080654,-0.00014029737,-0.83658564,0.459056,-0.18462533
15.0,-1.5046631,0.42514935,0.22728111,-0.10428192,0.05080401,-0.4079288,-0.5038527,-0.5233604,0.18075198,-0.00065427495,0.00031874934,-0.00014624969,-0.78413373,0.38330752,-0.18907066
16.0,-1.4480239,0.41023818,0.21896149,-0.08808795,0.052852772,-0.38145712,-0.47941154,-0.4915169,0.16829537,-0.000615391,0.00036923462,-0.00014854266,-0.73555535,0.3169462,-0.19172731
17.0,-1.3930769,0.39589065,0.21098363,-0.07348868,0.054523863,-0.35693896,-0.4557377,-0.46187007,0.1567294,-0.0005687234,0.00042195607,-0.00014697347,-0.6905215,0.25885862,-0.19290096
18.0,-1.3398932,0.3820893,0.20333406,-0.060329884,0.055861004,-0.33421215,-0.4328934,-0.43425235,0.14599222,-0.0005147293,0.00047660118,-0.00014140914,-0.64873445,0.2080629,-0.19284952
19.0,-1.2885138,0.36881602,0.19599937,-0.048472963,0.056903042,-0.3131293,-0.41091827,-0.40850967,0.13602526,-0.00045391454,0.0005328562,-0.00013178165,-0.60992444,0.16369379,-0.19179067
20.0,-1.2389554,0.35605258,0.18896644,-0.03779329,0.057684492,-0.2935564,-0.38983428,-0.38450032,0.12677343,-0.00038682076,0.0005904106,-0.00011808212,-0.57384676,0.124988794,-0.1899082
21.0,-1.191216,0.3437805,0.18222246,-0.02817873,0.05823604,-0.27537137,-0.3696495,-0.3620941,0.11818503,-0.00031401325,0.0006489607,-0.00010035475,-0.5402793,0.091276065,-0.18735732
22.0,-1.1452788,0.3319815,0.17575492,-0.019528326,0.058584973,-0.2584631,-0.35036114,-0.34117132,0.11021173,-0.0002360709,0.0007082127,-7.8690304e-05,-0.5090203,0.061963577,-0.18426901
23.0,-1.1011156,0.32063758,0.1695518,-0.011751115,0.058755577,-0.24273041,-0.33195803,-0.32162195,0.10280845,-0.000153577,0.000767885,-5.3219752e-05,-0.47988632,0.03652957,-0.18075381
24.0,-1.0586892,0.30973092,0.16360146,-0.004765091,0.058769457,-0.22808088,-0.3144227,-0.30334488,0.09593324,-6.7111636e-05,0.0008277102,-2.4108065e-05,-0.4527103,0.014514073,-0.17690495
