data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-4.087191,0.7046881,-0.14093761,0.7046881,-0.42281285,-1.3811886,-0.7046881,-1.1556885,0.4965853,-0.0001118341,6.710046e-05,-0.00033550232,0.83998823,-3.5234404,2.3846645
1.0,-3.7906594,0.66532147,-0.11515179,0.66532147,-0.37104467,-1.2595342,-0.6141429,-1.0725356,0.44265267,-0.000120244775,6.705959e-05,-0.0003874554,0.66088784,-3.1730716,2.0252397
2.0,-3.5200088,0.62878865,-0.09315387,0.62878865,-0.32603857,-1.1506228,-0.53563476,-0.9953664,0.39537516,-0.00012543288,6.5039276e-05,-0.0004390151,0.515477,-2.8644817,1.7236662
3.0,-3.2727761,0.59484327,-0.07435541,0.59484327,-0.28679943,-1.0529257,-0.46737686,-0.92394185,0.35383853,-0.00012678014,6.112614e-05,-0.00048900914,0.39717075,-2.5918171,1.4697556
4.0,-3.046708,0.5632626,-0.058268547,0.5632626,-0.25249702,-0.96511465,-0.40787983,-0.8579541,0.31726477,-0.00012377421,5.548499e-05,-0.0005363549,0.30076545,-2.3501647,1.2552795
5.0,-2.839761,0.5338454,-0.044487115,0.5338454,-0.22243558,-0.8860351,-0.35589692,-0.79706085,0.2849909,-0.00011601755,4.8340647e-05,-0.00058008777,0.22212665,-2.1353817,1.0735606
6.0,-2.6500885,0.5064098,-0.0326716,0.5064098,-0.1960296,-0.8146822,-0.31038022,-0.7409076,0.25645092,-0.00010322987,3.995995e-05,-0.0006193792,0.1579524,-1.9439603,0.91915655
7.0,-2.4760299,0.4807916,-0.022537107,0.4807916,-0.17278448,-0.7501804,-0.2704453,-0.68914247,0.23116057,-8.524511e-05,3.0634965e-05,-0.0006535459,0.10559317,-1.772919,0.7876121
8.0,-2.3160934,0.45684218,-0.013843702,0.45684218,-0.15228072,-0.6917656,-0.23534293,-0.6414249,0.20870477,-6.200468e-05,2.0668227e-05,-0.00068205147,0.06291321,-1.6197132,0.675265
9.0,-2.1689413,0.43442714,-0.0063886344,0.43442714,-0.13416132,-0.6387695,-0.2044363,-0.59743124,0.18872693,-3.3547753e-05,1.0360335e-05,-0.0007045028,0.02818377,-1.4821632,0.579093
10.0,-2.0333748,0.41342473,-6.557052e-17,0.41342473,-0.118121356,-0.59060675,-0.17718203,-0.5568578,0.17092001,0.0,4.5718453e-19,-0.0007206417,2.676348e-16,-1.3583956,0.4965918
11.0,-1.9083188,0.39372462,0.0054683974,0.39372462,-0.10389955,-0.5467638,-0.15311512,-0.5194218,0.15501907,3.8438633e-05,-1.0143528e-05,-0.000730334,-0.022783935,-1.2467946,0.4256795
12.0,-1.79281,0.37522656,0.010141258,0.37522656,-0.091271326,-0.50678885,-0.13183635,-0.4848618,0.14079496,8.150634e-05,-1.9825866e-05,-0.00073355704,-0.0411058,-1.1459621,0.3646186
13.0,-1.685984,0.3578395,0.014125243,0.3578395,-0.08004304,-0.47028384,-0.11300194,-0.45293707,0.12804909,0.00012889154,-2.8831004e-05,-0.0007303854,-0.05573553,-1.0546848,0.31195444
14.0,-1.587065,0.34148052,0.017511822,0.34148052,-0.07004729,-0.43689752,-0.09631502,-0.42342687,0.11660895,0.00018024436,-3.69732e-05,-0.00072097743,-0.06730711,-0.9719061,0.26646522
15.0,-1.4953557,0.32607415,0.020379635,0.32607415,-0.061138906,-0.40631896,-0.08151854,-0.39612916,0.10632436,0.0002351871,-4.409758e-05,-0.00070556125,-0.07634402,-0.89670396,0.22712147
16.0,-1.4102291,0.31155148,0.02279645,0.31155148,-0.053191714,-0.3782728,-0.06838935,-0.37085932,0.09706432,0.0002933238,-5.007967e-05,-0.0006844222,-0.083279595,-0.828271,0.19305333
17.0,-1.3311206,0.29784954,0.024820793,0.29784954,-0.04609576,-0.35251436,-0.056733243,-0.3474489,0.08871434,0.0003542486,-5.4824184e-05,-0.0006578902,-0.08847333,-0.76589876,0.16352366
18.0,-1.2575209,0.2849107,0.02650332,0.2849107,-0.039754983,-0.3288261,-0.046380814,-0.3257443,0.08117411,0.00041755295,-5.8263202e-05,-0.0006263294,-0.092224106,-0.7089639,0.13790615
19.0,-1.1889708,0.27268228,0.02788796,0.27268228,-0.034085285,-0.30701405,-0.037183948,-0.30560556,0.074355625,0.00048283185,-6.035398e-05,-0.00059012783,-0.09478089,-0.6569164,0.115667254
20.0,-1.1250547,0.26111585,0.029012872,0.26111585,-0.029012872,-0.28690508,-0.029012872,-0.28690508,0.068181485,0.00054968894,-6.107655e-05,-0.00054968894,-0.09635139,-0.60927033,0.09635139
