data_tag,u_t,u,u_x,u_y,u_z,u_xx,u_yy,u_zz,u2,u_xy,u_xz,u_yz,u_xxx,u_yyy,u_zzz
0.0,-5.874438,0.8025188,0.48151127,0.48151127,0.32100752,-1.3161309,-1.3161309,-1.4766346,0.6440364,0.00022924773,0.00015283182,0.00015283182,-2.7157235,-2.7157235,-1.8746839
1.0,-5.3036237,0.7466936,0.4451443,0.45950377,0.30154935,-1.1705748,-1.1531777,-1.3141698,0.5575514,0.00028605066,0.00018772074,0.00019377624,-2.4099362,-2.47697,-1.6905276
2.0,-4.804688,0.696207,0.4125671,0.43835256,0.2836399,-1.044788,-1.0132725,-1.1737152,0.4847042,0.0003497762,0.00022632578,0.00024047114,-2.14716,-2.2615144,-1.5286984
3.0,-4.3665395,0.6503975,0.38326994,0.41811267,0.26712754,-0.9355686,-0.8926374,-1.051711,0.42301688,0.00042010506,0.00026840047,0.0002928005,-1.9201384,-2.067098,-1.3859797
4.0,-3.9800992,0.60870403,0.3568265,0.3988061,0.25187755,-0.8403156,-0.78820294,-0.9452645,0.3705206,0.00049660227,0.00031364354,0.00035054277,-1.723035,-1.8916023,-1.2596872
5.0,-3.6378825,0.5706482,0.33287814,0.38043216,0.2377701,-0.75690144,-0.6974589,-0.8520095,0.3256394,0.0005787399,0.00036171245,0.00041338566,-1.5511196,-1.7330798,-1.147571
6.0,-3.33368,0.53581977,0.31112117,0.3629747,0.22469862,-0.68357444,-0.61833936,-0.769997,0.28710285,0.0006659201,0.00041223623,0.00048094228,-1.4005308,-1.5897611,-1.0477363
7.0,-3.06231,0.50386524,0.2912971,0.34640738,0.21256816,-0.6188834,-0.54913443,-0.6976123,0.2538802,0.0007574958,0.00046482697,0.0005527672,-1.2680954,-1.460053,-0.9585807
8.0,-2.8194232,0.47447872,0.27318472,0.3306973,0.201294,-0.561619,-0.48842117,-0.6335097,0.22513005,0.00085279084,0.00051909004,0.0006283722,-1.1511889,-1.3425277,-0.8787435
9.0,-2.6013494,0.44739416,0.2565937,0.31580764,0.19080044,-0.51076853,-0.43500954,-0.5765618,0.20016153,0.0009511165,0.0005746329,0.0007072405,-1.0476282,-1.2359116,-0.8070645
10.0,-2.4049768,0.42237943,0.24135968,0.3016996,0.18101977,-0.46547937,-0.3878995,-0.5258193,0.17840439,0.0010517866,0.000631072,0.00078883994,-0.9555873,-1.1390699,-0.74255043
11.0,-2.2276545,0.39923117,0.22733997,0.28833362,0.1718912,-0.42503023,-0.34624678,-0.48047903,0.15938552,0.0011541294,0.0006880387,0.0008726344,-0.87353104,-1.0509938,-0.68434846
12.0,-2.0671136,0.37777045,0.21441026,0.27567032,0.1633602,-0.3888083,-0.30933577,-0.43985838,0.14271052,0.0012574976,0.00074518373,0.0009580934,-0.80016214,-0.97078645,-0.63172305
13.0,-1.9214047,0.3578395,0.20246181,0.2636712,0.15537767,-0.35629067,-0.2765574,-0.4033748,0.12804909,0.0013612756,0.00080218026,0.0010446999,-0.73437977,-0.8976507,-0.5840382
14.0,-1.7888461,0.33929855,0.19139919,0.25229892,0.14789937,-0.32702938,-0.24739125,-0.37052917,0.1151235,0.0014648859,0.0008587262,0.0011319573,-0.6752452,-0.8308779,-0.54074186
15.0,-1.6679816,0.3220236,0.18113828,0.2415177,0.14088532,-0.3006392,-0.22139123,-0.34089217,0.1036992,0.0015677925,0.0009145456,0.0012193942,-0.6219553,-0.7698377,-0.5013536
16.0,-1.5575454,0.30590418,0.17160478,0.2312934,0.1342994,-0.2767878,-0.1981735,-0.31409317,0.09357736,0.0016695034,0.00096938905,0.0013065678,-0.57381946,-0.71396875,-0.46545404
17.0,-1.456434,0.29084164,0.16273281,0.22159362,0.12810881,-0.25518715,-0.1774068,-0.28981113,0.08458885,0.0017695721,0.0010230339,0.0013930674,-0.5302424,-0.6627709,-0.4326759
18.0,-1.3636819,0.27674764,0.1544638,0.21238773,0.12228384,-0.23558722,-0.15880436,-0.2677672,0.07658926,0.0018675982,0.0010752837,0.0014785152,-0.49070868,-0.61579806,-0.40269676
19.0,-1.278442,0.26354295,0.14674552,0.20364684,0.11679745,-0.21777007,-0.14211717,-0.24771813,0.06945489,0.0019632257,0.0011259677,0.0015625674,-0.45477086,-0.5726515,-0.3752329
20.0,-1.1999688,0.25115627,0.13953125,0.19534375,0.111625,-0.20154515,-0.12712848,-0.22945139,0.06307947,0.002056143,0.0011749389,0.0016449144,-0.42203897,-0.53297496,-0.35003397
21.0,-1.1276042,0.23952323,0.13277918,0.18745296,0.10674405,-0.18674548,-0.11364902,-0.21278062,0.057371378,0.0021460806,0.0012220737,0.0017252805,-0.39217234,-0.49644914,-0.32687843
22.0,-1.0607662,0.22858575,0.1264517,0.17995049,0.102134064,-0.17322433,-0.101513185,-0.19754197,0.052251447,0.002232809,0.00126727,0.0018034227,-0.3648724,-0.46278802,-0.30556995
23.0,-0.9989381,0.21829121,0.12051494,0.17281388,0.09777627,-0.16085239,-0.090575695,-0.18359105,0.047651052,0.0023161364,0.0013104456,0.0018791296,-0.3398767,-0.43173465,-0.28593406
24.0,-0.9416605,0.20859183,0.114938356,0.16602208,0.09365348,-0.14951544,-0.080708794,-0.17080031,0.043510552,0.0023959067,0.0013515371,0.0019522202,-0.31695414,-0.40305817,-0.26781538
